Participant_ID,Stimulus_ID,AOI_Label,Fixation_Count,Fixation_Duration_ms,Dwell_Time_ms,Time_to_First_Fixation_ms,First_Fixation_Duration_ms,Saccade_Count,Gaze_Path_Length_px,Average_Pupil_Diameter_mm,Blink_Rate_per_s,Entry_Time_s,Exit_Time_s,Condition
P0056,Stim_8,Navigation,40.0,297.8212888668782,2684.8122372236194,689.3417062016387,455.4238894687648,13.0,4918.558128168497,4.687879444460482,0.1933643746140551,13.865743518828275,25.368504839932125,Control
P0057,Stim_5,CTA_Button,80.0,172.71581862704267,337.3206769980588,23.382475758770823,71.80719215864532,13.0,9168.20214077145,5.080738630688562,0.3780761518211229,6.214448047990569,22.81148034749678,Control
P0058,Stim_13,Sidebar,18.0,2135.3569381621705,3550.000043504147,147.55581146874314,309.37006555726526,11.0,2120.7824490732305,3.4709337518203425,0.3830170278716845,8.644335481673288,22.63979195737496,Design_A
P0059,Stim_2,Sidebar,5.0,283.20652423308695,143.26884769156783,83.2894732049847,116.03041834850929,14.0,13251.433010378467,4.16144521711475,0.587117247617383,11.484929424751293,20.677751563664472,Design_A
P0060,Stim_1,CTA_Button,121.0,268.2017758964541,666.1353143868071,205.11085409532714,142.80641077043242,16.0,19222.973058730764,3.243764254422917,0.2714513139152392,9.116253380710218,22.290913821402988,Control
P0061,Stim_14,Sidebar,5.0,318.3704673324794,2083.9496800336806,345.16075023634886,112.31035989664274,19.0,7330.695996128368,4.116743775843631,0.18814380736143566,19.783646328028375,28.582350251318715,Design_B
P0062,Stim_1,CTA_Button,17.0,121.4786130198594,780.3608982491592,469.21175776313123,137.3812533251385,18.0,9105.472457581349,3.116679424805664,0.3880757047872481,4.184182887672496,13.467686086559038,Design_B
P0063,Stim_16,Content,18.0,,46.89499128851853,351.0358644674997,162.65488419196126,15.0,17350.37573219503,4.067117416531486,0.9018284486789546,1.3560669477931775,15.638756387774585,Control
P0064,Stim_8,Sidebar,51.0,49.58356074659769,1730.190442998577,2077.9328466566653,271.6694599500318,16.0,1173.4906903472597,4.1392618294865136,0.5274098357302389,14.139080137256935,16.884217405356353,Design_B
P0065,Stim_4,Content,25.0,530.7568146449627,842.2664811994966,148.28910808327237,335.94949746922015,17.0,1862.2869817447938,4.3193476766218115,0.4359961706482168,16.088426526873878,26.210732190188807,Design_A
P0066,Stim_11,CTA_Button,21.0,213.8349102416327,2295.420403479936,4834.496297330394,116.31670112196574,15.0,9400.154801628938,4.290025518592146,0.3101894196894633,12.801536410977548,16.296250051810855,Design_B
P0067,Stim_6,Content,22.0,373.8657877659998,1393.0822840610338,38.949391645223145,224.2114387178865,21.0,5367.788523152358,4.99097109337719,0.7655916804445998,9.559893170702525,25.657614887891757,Design_B
P0068,Stim_18,Content,14.0,275.75504729322944,451.4592265550522,431.06170940143255,108.92446001230823,17.0,2096.3023001213583,3.8835384820569936,0.549909110465291,13.033307584548158,17.025290328367678,Control
P0069,Stim_19,CTA_Button,11.0,302.2453045022348,282.90468231356357,19.41203222602915,67.39081947171704,22.0,6900.887924258932,3.7306922210249347,0.391836993183418,5.809778086000574,11.356685032311685,Design_B
P0070,Stim_12,Header,6.0,748.5206330707924,1062.3780076929038,231.66702182668095,141.69257721499355,18.0,8888.024621608662,3.518357489407419,0.4422073136514273,10.383975506867937,21.18914435057802,Control
P0071,Stim_1,Sidebar,18.0,22.75325494423585,,489.41703492126686,83.50706797709796,27.0,8527.674118650062,3.650207564665311,0.5104179959831965,18.614709155635765,29.81685601545762,Control
P0072,Stim_6,CTA_Button,9.0,288.644061178163,16093.83320588151,233.79221337495707,207.209449413832,14.0,7560.9934817184685,4.666879348611887,0.3073703641338796,10.388925639566736,27.865898347650592,Design_A
P0073,Stim_3,Header,,118.38559807129018,2987.5993605974704,965.2225987942123,91.22594545614781,20.0,35253.4302060075,5.125587594967295,0.28318496641032276,19.00886232281924,28.497565841761546,Control
P0074,Stim_9,Footer,9.0,539.361884390922,178.83116240834707,127.39369073771907,165.85231751575722,16.0,1657.9758406150681,4.287192248384193,0.37143724066833717,12.24553305192564,14.248723803482491,Control
P0075,Stim_11,Sidebar,36.0,452.67487652820114,727.8294643871628,37.593655688814664,102.75461267827274,23.0,4845.897814193099,3.439653011333851,0.3216752352095423,1.3770589700129543,18.581769723917134,Design_B
P0076,Stim_12,Navigation,63.0,340.95096927002913,1562.216934945226,122.46117075102414,138.0338454573097,11.0,16433.574948053312,3.7841381433467043,0.5650910010754335,10.812231088871107,29.637175864905146,Control
P0077,Stim_2,Content,11.0,428.7318997649618,1110.3185727308796,117.54505351083084,144.62243796576143,8.0,6451.53479255086,5.093662826056224,0.7484073929873337,17.370541583678403,20.10281884461888,Design_A
P0078,Stim_1,CTA_Button,29.0,159.20046484124006,62.71951867482976,263.3164317330611,219.5427277331796,21.0,9859.641832710584,4.2155438133637135,0.35213188863889466,2.7924266753501636,10.488940377327527,Design_B
P0079,Stim_19,Footer,22.0,107.46346081700509,390.61819481811915,182.11276173277153,123.94267534208325,11.0,9393.681429753413,4.381850067454233,0.6394105437796361,8.131046854458974,26.005712314260474,Design_A
P0080,Stim_10,Navigation,4.0,138.87853927618303,368.8630657345994,11.664374958063458,,14.0,3088.034415919601,3.0,0.3304754900127712,10.957261851682336,21.929299939892648,Design_A
P0081,Stim_10,Footer,23.0,58.32559367157939,506.9989194892024,330.8077016399891,246.55599951749392,13.0,6362.500042524119,3.8952103766026505,0.32505433207770407,11.214983752495606,24.87432842939694,Design_A
P0082,Stim_6,CTA_Button,23.0,577.0251830688811,952.4221495054284,297.1890113137098,123.19638249636824,18.0,1817.467259069029,3.8684755029077444,0.22485008109356014,16.220318688478606,29.430475984490815,Design_B
P0083,Stim_11,Content,21.0,608.7240224132211,7186.840466329891,,147.94109481502406,14.0,3883.5466327935865,4.425227825657194,0.2504402123931423,5.465766405247832,15.127570301814957,Control
P0084,Stim_18,Footer,25.0,103.17322833380865,249.5922001760744,1068.1286054768952,125.94417194712103,,6428.493874920125,3.7065678435213165,0.155133511941062,0.505843022060708,13.66728053844698,Design_A
P0085,Stim_3,Header,8.0,355.2285582360578,114.89043631620237,277.21541929567115,115.78851390499155,20.0,5117.75566325597,4.209868993726638,0.3598541954045565,13.768549438116384,25.439677885342245,Control
P0086,Stim_3,Footer,8.0,247.22054033385305,696.3641522167461,1333.125910784938,133.4279824057211,16.0,26435.953512798755,5.09201470759415,0.17979506558113578,16.838077564570128,28.30665261984766,Design_B
P0087,Stim_2,Header,27.0,627.9645584156544,158.58407036774088,390.5643288812551,175.35407078842368,12.0,45048.29300497473,5.6531786844325875,0.1944402913562587,16.57647218859015,25.778272481602134,Design_B
P0088,Stim_15,Navigation,67.0,105.6258043242338,2347.8972324312695,161.40664984645025,206.90215749820277,13.0,1734.1874422674825,3.613423287306211,0.22479834160575013,1.3465079192885754,27.89364329185011,Design_B
P0089,Stim_13,Navigation,9.0,84.30565042148206,580.0322268574517,28.588293230950324,177.40012622659077,22.0,5018.9082305094125,3.695752559917411,0.1294306439859308,2.794185203241295,27.45774843932746,Design_B
P0090,Stim_4,Header,42.0,122.96052747500411,2219.327923573243,,298.2212836475571,19.0,2039.758991217833,4.136208109187861,0.2413188649917419,14.533740875812587,23.55390842575653,Control
P0091,Stim_8,Navigation,24.0,,15836.610331459062,59.72428705707545,85.92207079812535,23.0,3444.4443431732434,4.034548959113971,0.5131599366171008,,16.273097260122533,Control
P0092,Stim_1,Header,15.0,376.1690474599076,20993.077379145216,613.4308452924298,36.843712661766084,21.0,65601.20860237375,3.7571517834453036,0.6558806672440842,6.558329944569568,10.08350134852891,Control
P0093,Stim_3,Content,34.0,226.03236170103762,315.8062751040072,2276.991665256652,80.64378866198209,15.0,3184.585148893918,5.35115543520896,0.43247444458017315,14.492742664242733,26.252347125581345,Design_A
P0094,Stim_11,Header,66.0,1729.4571040981803,950.6473448413751,72.8811715167202,497.7761066806698,11.0,35779.82817431747,4.847047547171935,0.28466491304058433,1.452415803079865,23.049380691524767,Design_A
P0095,Stim_5,CTA_Button,6.0,193.17220372317,6632.78616612821,142.46676397124523,89.81848960087439,15.0,11885.553295061065,4.414503254088205,0.848654155843978,9.145686705973183,21.13236218558487,Design_A
P0096,Stim_16,Navigation,15.0,252.95303175553812,701.8277873885681,354.24044574649173,146.46400781830974,16.0,4268.664721646933,4.667314052585786,0.8393103399454457,4.872555296879783,8.729492217967426,
P0097,Stim_8,Content,8.0,317.63265509079076,144.69150120953,106.91742444368784,103.19383943619955,,18136.72913125822,4.335466690503182,0.3761846449629853,16.683625640415492,23.189515738702237,Design_B
P0098,Stim_9,Footer,75.0,464.84185572085477,115.28356547506382,28.251656491650042,118.26794037017808,13.0,3712.925689766197,4.53414687436725,0.4223333158427414,4.300285267620653,16.592500733136685,Design_A
P0099,Stim_2,Footer,21.0,315.46069790450616,532.095894587896,29.524714013699917,107.16609249419514,14.0,23179.63434821441,,0.2390275278395563,19.6163332410737,22.004442565065638,Control
P0100,Stim_4,CTA_Button,,327.0715360448372,764.0710810018559,114.43083288274163,121.95186772587218,17.0,17713.403728172685,4.46418399311197,0.438327364921332,15.987554377244084,16.577469945676196,Design_B
P0101,Stim_15,Header,13.0,634.3741376245114,480.91522030442627,49.10557442701205,326.9167303009947,14.0,4844.234356568999,3.353418934230435,0.17134231324651078,7.967079990244164,15.42964667706897,Control
P0102,Stim_18,CTA_Button,16.0,590.6116378387878,2644.938654221986,4.505974850458304,155.90507760605928,14.0,14143.808817391551,3.9781216543398896,0.4410747879358113,6.996870060453593,20.52602146604791,Design_A
P0103,Stim_17,CTA_Button,7.0,583.462779244211,2013.2969804990137,57.38056852021391,431.7950231133532,16.0,4768.861785022301,4.1783159811694475,0.4247429824897272,3.887864968203807,23.833150558036575,Design_B
P0104,Stim_15,Header,17.0,442.6627309646712,184.97736232484456,81.79909095495401,197.1702204685955,11.0,2215.1093325474553,3.350750511037941,1.2124380474047147,12.493497481920324,15.907724754993305,Design_B
P0105,Stim_13,Sidebar,115.0,353.7859760807948,25949.76406588919,46.41085155749964,109.48798544324931,20.0,19632.19972468235,4.844559680343651,0.14423622578498493,19.69929138666371,28.040776085307865,Control
P0106,Stim_14,Content,10.0,621.5470048631882,428.7680511722537,258.81388384882695,182.58869656803014,19.0,4874.051955349943,5.886650598256488,0.13110533312029557,11.78221233204371,24.02716962826798,Control
P0107,Stim_5,Header,6.0,269.73298903249776,1504.2645743369187,145.54709910542692,60.338916178021705,17.0,2999.0262520222577,3.0,0.573267757955618,3.645276544337701,5.28057955737952,Control
P0108,Stim_4,Footer,23.0,135.9724154053575,433.50067725757054,263.4408576253779,168.49213526950524,17.0,12801.038878381383,4.197845474458475,0.8273028406681393,0.38073944711386254,29.83375214328285,Design_B
P0109,Stim_15,Navigation,23.0,533.0105181583906,2037.791869136025,46.54094208689627,163.9589165890834,,12371.075436334799,5.199992323707039,0.18680387186137423,3.841183925927365,9.500927015369655,Control
P0110,Stim_14,Header,47.0,196.61914169668086,118.86486702928063,38.94767474514075,116.28706097919817,9.0,4260.969720278255,4.243580554535778,0.2407906676054615,13.41625277601855,28.190073475842414,Control
P0111,Stim_15,CTA_Button,50.0,131.76965761676308,226.58187663512302,15.651830194688978,78.2990664620126,12.0,42302.69348368221,4.0825891433540935,0.9347582285562034,4.5965424709013565,14.862817832681127,Design_B
P0112,Stim_5,Sidebar,4.0,332.2659699372023,3242.3717113544403,181.92713734674948,80.49898601753281,20.0,4989.483011636572,3.707837784125597,0.9523735770761835,4.20348095519282,23.201602642243074,Control
P0113,Stim_16,Navigation,36.0,126.23743472836034,451.79164318617177,112.68157591762115,76.35294010706849,15.0,8990.309755963064,4.586743138774712,0.6459175105157283,19.76422801668206,27.088010928265348,Design_A
P0114,Stim_16,Content,12.0,228.66561387046593,247.1384323586125,105.3806824266512,113.75251054027191,,10968.631038160765,3.0,0.41110310163375974,4.3758824013256366,10.288431446220482,Design_A
P0115,Stim_19,CTA_Button,57.0,80.23775734137816,112.63549695975858,38.40635303973796,159.14131196059867,20.0,2651.8255119280134,4.420230753953042,0.6943323873406443,10.200965502880212,13.06910064821898,Design_A
P0116,Stim_12,Header,51.0,142.57533206657024,93.02514372796787,145.04183841990934,382.48901458160185,17.0,10148.138393357234,3.7687513011036886,0.28780890722810426,16.379106555568974,22.792642875194748,Design_A
P0117,Stim_11,Sidebar,12.0,234.24896074787696,5477.417807304649,32.071480808363816,127.5879766395367,11.0,5505.248212963155,3.7757403035448753,0.21078433232858607,0.35111114316301206,14.068742162381536,
P0118,Stim_5,Footer,43.0,172.15322953862622,633.8574630766618,72.29912263169845,69.32766845313436,15.0,4240.022681207164,3.8226124309379625,0.7848743968335224,7.2633513493936945,14.845191596973907,Control
P0119,Stim_7,Footer,9.0,310.3110917469788,657.8909088223546,55.784413255470184,262.29207135015224,16.0,3360.2089123233613,4.928358714994071,0.652308872711118,16.577484623239968,29.91387899693562,Design_B
P0120,Stim_2,Navigation,12.0,181.3043258367052,1653.3046873992178,195.47130833173216,193.33633532565705,13.0,26760.9562295436,3.438661081138468,0.2009937222543697,1.8530197966803463,28.995482590549408,Design_B
P0121,Stim_19,Footer,13.0,95.33961284758955,3119.541392702921,38.785069651329735,69.5757018463053,10.0,9214.674096081397,3.7759549636489504,0.34788762878577323,10.423359688042675,11.372966653635574,Design_A
P0122,Stim_17,Footer,30.0,118.7243577182156,380.0261718997393,336.1921142130528,105.77475241259367,10.0,4123.110146312528,3.0,,19.42684789445668,19.84263842128491,Design_A
P0123,Stim_14,Sidebar,23.0,125.46644561810254,59.504629757357094,265.88098373560854,41.43669441530349,15.0,40591.76542696137,4.8437618487225285,0.3475815843203203,4.716061753000991,15.52151426150502,Design_B
P0124,Stim_19,Footer,7.0,535.8947879195915,756.8343617256779,87.16529408281038,216.8915980748939,11.0,5021.995041107094,4.219981715994642,0.1809876056036704,13.273471354533388,28.703031423241544,Design_A
P0125,Stim_3,Navigation,25.0,367.7913568001982,110.05094779890678,10.832542226311254,,16.0,4880.386434911413,4.7889354994105355,0.1953001984849713,8.900514072926288,25.667506542820878,Control
P0126,Stim_14,Footer,31.0,153.1692456818104,1138.8301599455754,,197.32152366013395,15.0,3012.7289285321413,5.335526030375572,0.3056605734020725,19.854808928365983,21.42430758259201,Design_B
P0127,Stim_1,Content,19.0,96.39196093820689,12418.146414171313,36.4388362262663,256.07653525171,14.0,2164.7157653753634,3.910992750153422,0.24610445990220137,12.54297201231314,,Design_B
P0128,Stim_20,Sidebar,20.0,112.82574168256195,377.8939318755657,183.0716404208267,59.07324544667514,17.0,13074.481791266931,4.550479425455442,0.26078311511093055,17.895927399658603,23.286554121739993,Design_B
P0129,Stim_1,Sidebar,10.0,200.25131278446102,131.2571255523296,396.1765587317163,165.44616618304158,19.0,3810.5359258396134,3.6940167985917434,0.7531274170414954,4.7974226350616345,11.527779607538722,Design_B
P0130,Stim_3,Navigation,8.0,191.96758888414064,88.45029621011913,55.92399563382576,474.75445583052175,9.0,2970.012035067284,3.462956326929594,0.30051852921749256,11.708556767855228,15.417099980763536,Design_B
P0131,Stim_7,Sidebar,29.0,149.516341212519,1948.5826263382094,83.16937954569354,90.36054166731871,12.0,4153.160241272906,4.666227634908847,0.684497312078183,2.393444555296105,16.81839427121101,Design_A
P0132,Stim_19,CTA_Button,26.0,372.2658638944662,741.0688714588204,63.50406056090203,164.6609627433206,19.0,50553.968008096606,4.237718928786796,0.26902527898141204,1.3293427608835673,1.6018933903010557,Design_B
P0133,Stim_7,Footer,10.0,149.44677798526584,1762.149964755688,68.09123738423276,214.94786552348214,15.0,9289.979522244888,4.875731063491405,0.22866224387493655,18.55733244243917,22.599276463951742,Design_B
P0134,Stim_6,Navigation,8.0,451.47051710678227,4101.438504942876,253.55119182982128,456.5207560354936,16.0,5588.510425480434,4.918882814158987,0.38978327008106267,17.28246421664219,20.20915403020187,Control
P0135,Stim_18,Header,3.0,166.92764382629196,564.0207316491765,,127.9936354754121,20.0,22293.741934647976,4.611591179931004,0.18004553511514326,8.37196439064439,26.952691038648545,Design_A
P0136,Stim_11,Footer,11.0,275.79584706282463,71.75360259755224,11.26934935662773,117.07576426821159,18.0,4857.939006983737,4.033736299770192,0.4656621828984701,1.7933426605866498,3.9568391667053326,Design_B
P0137,Stim_16,Navigation,19.0,229.2048021315206,453.9433273728433,274.41267728476595,969.6078460603101,14.0,9891.480988464822,4.627654905106286,0.4193046286852901,10.35530258973456,12.860587739441392,Design_B
P0138,Stim_16,CTA_Button,14.0,273.29906900310027,117.6319110452721,15.028711612495398,105.26363647031596,15.0,19825.573678912493,5.129757158526994,0.20327527456588523,14.28649351039306,20.578355394933745,Design_A
P0139,Stim_8,Sidebar,4.0,256.74114677463814,3720.310332037516,18.143348474502897,206.28751074868669,11.0,11963.21909515398,4.85043228401701,0.49000474584257353,14.282700472487628,27.87360732264647,Design_B
P0140,Stim_8,Navigation,261.0,267.9546602186494,802.4149529896142,665.7845780204416,230.69387091154223,15.0,51404.90831861334,4.227427318733188,0.45923342515286925,11.850531814087471,24.632429014382375,Design_A
P0141,Stim_15,CTA_Button,47.0,172.62165933217096,5325.797776254331,97.77879219033355,306.938014282908,19.0,8704.915894632804,3.412402449920593,0.5500443354630011,18.13986489666259,23.685881977738063,Design_A
P0142,Stim_15,Navigation,64.0,159.33413807015987,116.9360395253475,85.68034454613354,150.61937977849195,17.0,11519.281941055104,5.3812132166750715,0.25621464944495576,2.7898454784545956,6.095026088821899,Design_B
P0143,Stim_5,Header,39.0,60.95582790578019,1146.2839303630412,177.0554615351842,83.38455495423898,14.0,6780.081573258534,4.689874359595475,0.19296560479728317,17.090643178206147,26.160500347760003,Design_B
P0144,Stim_15,Header,14.0,417.3354088829572,2076.2280854085975,99.02909618696924,205.07748066440428,9.0,1566.062026079781,4.798150696571862,0.728089251520948,2.7029779397869835,9.70745101125545,Design_B
P0145,Stim_16,Sidebar,25.0,212.52256359394448,1722.0300170383061,109.8553140131575,46.02090360308369,14.0,23606.161619563933,3.894161972010186,0.22573787636930928,,28.354866754546066,Design_A
P0146,Stim_13,Header,66.0,877.3025939936264,1313.9264795062586,75.40400451811888,144.8480444162655,13.0,93654.15476316295,4.9192954995768465,0.1582333056745521,5.808037317515002,17.553574844500027,Design_A
P0147,Stim_13,Footer,20.0,854.1373554678898,397.64280047322245,72.80545404141006,196.83829190398203,14.0,15809.713323198339,4.443783202218768,0.26274131397616596,15.803543691471496,20.922564647968024,Control
P0148,Stim_20,Footer,3.0,27.55346660152191,3161.746228393503,598.6979320750444,77.78186959343246,20.0,2348.765558906158,3.453018415306254,0.28905267985168204,12.839469692576728,27.33190169453409,Control
P0149,Stim_9,Footer,18.0,478.7435366535089,1927.6820158193393,671.0981081766852,164.73140895616217,17.0,1568.2489333653552,4.350465676533564,0.3510305309565508,6.996435023977936,23.079105400443314,Control
P0150,Stim_11,CTA_Button,9.0,477.49478032158635,4449.598050142821,103.66486125185085,342.31362990487156,19.0,4693.270073533826,4.824094369355414,0.3361874062805736,5.804494543638916,27.086830222615617,Design_B
P0151,Stim_14,Navigation,5.0,556.6365705205271,1026.7415329425548,69.45382876459395,233.5542450957611,16.0,4906.434898478434,5.221365214651819,,4.699966345897765,9.616309006781606,Design_A
P0152,Stim_14,Navigation,71.0,341.5027355725683,1145.3371730358253,527.3924729827571,155.14400855947653,11.0,6239.399826808276,4.150394661010833,0.11690205441945813,6.540085069047605,13.53216087580332,Design_A
P0153,Stim_3,Navigation,91.0,260.54801047935405,427.0322393221039,19.979059967330038,,8.0,26307.565465715757,4.698541046583896,0.4245271002146932,10.461108102599528,19.010777685807152,Design_B
P0154,Stim_14,Content,9.0,449.77613156279943,,191.63801586954094,113.15007128551217,16.0,6100.181320572181,4.22737970141516,0.31876798600894085,17.671006433343045,21.516733077600644,Design_B
P0155,Stim_18,CTA_Button,17.0,111.56720042814008,5143.429805976832,88.68506720425432,156.0635669372301,17.0,1665.148660086309,4.991583770631637,0.2782743886214851,11.187893917311415,23.12592242967689,
P0156,Stim_10,Sidebar,56.0,203.35091202586545,4440.882426884879,79.07112628544922,85.67767235617629,20.0,16421.057704653962,5.007503764379401,0.6788065267676505,18.02230173644711,18.278909729377347,Design_B
P0157,Stim_4,CTA_Button,37.0,104.62481998518813,1017.8587581698345,35.214174552352205,124.3305463865677,22.0,17253.057784592438,3.9358554166433177,0.2653411145565683,12.10453049560677,16.61790383268882,Design_B
P0158,Stim_11,CTA_Button,4.0,151.9449982021811,233.29644403768825,50.27513039267773,183.95158791829874,22.0,3837.2543317098284,3.559827717155192,0.5332175751465419,10.534890840376098,21.30660683289882,Control
P0159,Stim_19,Footer,18.0,633.8882394267722,879.3032491946027,513.3896119896796,216.34146939268444,16.0,9810.961235172834,3.6206855639318145,0.4958676678961199,1.650294485708741,2.341827732635131,Design_A
P0160,Stim_5,Footer,2.0,174.62309096830703,1209.1615679238748,34.666912222911506,125.4085975569217,20.0,5292.170849009361,4.548401180428179,0.20376699350511857,14.231785117214155,14.868762424956214,Design_A
P0161,Stim_3,Navigation,47.0,51.625894875433296,6782.690944688978,65.62866369653922,487.6115830785036,12.0,4282.734629019245,4.902845427939342,0.40540924698922176,2.4470020917736113,17.86248069261441,Design_B
,Stim_13,Footer,13.0,1128.4139183347925,427.9890894948905,14.827787219437404,135.17039121201947,12.0,1268.2125221901679,4.414374333371635,0.1816374970137767,8.964188810737157,23.537410847642786,Control
P0163,Stim_20,Navigation,6.0,277.4146358094607,161.94569153826095,55.59686520998118,239.1637827820523,13.0,15448.231310206602,3.61551695962838,0.26930560774668516,0.579317024272028,4.209939176031089,Control
P0164,Stim_12,Header,5.0,311.99350712972597,251.25357933089072,68.48402479115703,139.51169071632373,14.0,3803.617109634321,4.105559771255622,0.14157686576165612,3.5803573649570364,14.548868101862206,Design_A
P0165,Stim_3,CTA_Button,26.0,337.6901837202604,2355.7359920442505,111.23400424158088,415.6569215367325,7.0,1215.288558913741,3.7212386800081263,0.430627423198222,10.087910504532761,24.280140205644813,Control
P0166,Stim_12,CTA_Button,60.0,847.8598172884689,576.6897493010722,32.874641553992504,85.01308703886507,13.0,8412.695020969993,3.595675819852079,0.20918710636217028,8.227398000357605,21.800724618095508,Design_A
P0167,Stim_7,CTA_Button,19.0,227.91563206169653,1082.8628127631855,1840.8832836662277,32.29355344381256,17.0,2684.4825951443,4.163249791834417,0.26504619532920626,8.808380330866292,10.72027735189742,Design_B
P0168,Stim_18,Header,6.0,208.72788111312573,6443.378658992399,77.3954656534293,98.130863168928,19.0,13605.869866786012,4.250117439554924,0.36786784621366425,15.758948040509619,29.74355293035655,Control
P0169,Stim_9,Navigation,20.0,360.4847466697891,2105.5474478951214,67.36576505113227,203.19544453726104,10.0,18760.792155479514,4.369777719607502,0.29595634003406235,17.777719058324063,23.724499856167213,Design_B
P0170,Stim_9,Content,31.0,233.15349608991804,98.78816058873457,357.53193069548405,412.797524689917,23.0,15880.868378097934,4.584100491674322,0.5295719577352802,8.008545981174791,22.516551885275618,Design_B
P0171,Stim_11,Header,28.0,52.53351248992097,197.28723720404207,294.7250013125221,83.94308418291234,14.0,43142.24475417286,3.747613366131457,0.6752931304821576,,29.625677387240795,Design_B
P0172,Stim_16,Content,40.0,165.370900186101,1016.6153131857924,179.50629325135466,353.0623212653732,16.0,2413.8870245119724,3.523622740364777,0.5421199173771536,10.662302352967037,13.863996982835095,Design_B
P0173,Stim_5,Navigation,12.0,927.707438381931,2432.69765635951,107.17800032027843,284.9160870706693,4.0,9672.050344941374,3.5984166767082963,0.4965838860454985,1.4629114174402247,13.329008433011603,Design_A
P0174,Stim_8,Navigation,15.0,191.3730317104577,383.985704923021,1668.4538352117595,168.93118414708215,10.0,10583.197227793788,4.014950299786758,0.43498618039222664,11.52214822467353,22.85321590398604,Control
P0175,Stim_17,CTA_Button,50.0,353.0198459732937,488.73570872247853,23.359518027347136,347.38882680364844,16.0,3659.2710055982234,3.9404083362832827,0.188387274197246,10.451793359262096,11.558558809139083,Control
P0176,Stim_13,CTA_Button,5.0,326.9223811844563,208.48452457320076,1237.7870323243392,323.8906379616194,9.0,15927.64108849771,3.1348493260407135,0.4500629406785294,7.019597112643927,28.77328053764704,Design_B
P0177,Stim_9,Navigation,13.0,659.3179902256064,682.2355312620565,81.86702134640146,179.58777238077488,14.0,5133.60203501588,5.184199237589427,,4.397078384410749,,Design_B
P0178,Stim_1,Footer,10.0,367.9868926403205,175.48525866963578,492.9860423617733,139.05794821839237,14.0,5432.981868196309,4.310810592681478,0.3760733111738378,4.9048385878572365,18.717647718590747,Design_A
P0179,Stim_19,Sidebar,60.0,180.36390581772145,93.89081801945278,883.537700239122,368.67085744096994,12.0,3497.2944259999817,3.8984161412749367,0.6689053257526827,4.852053276263566,11.756586852178176,Design_B
P0180,Stim_18,,,1000.7165243793675,505.3515697007581,1413.4561319803893,507.399792449709,17.0,1109.7600836087033,4.992675670064364,0.29561421283083866,4.345631657841597,26.16473471540903,Design_B
P0181,Stim_4,Sidebar,6.0,537.6329039123475,828.3147941799292,82.81088294730787,133.11782331371776,15.0,1573.389298354639,3.0707541774226637,0.9186952672654217,16.88459057452423,24.956325957073933,Design_B
,Stim_17,Navigation,76.0,353.3803116633528,898.6782373359289,165.15376483128557,263.23170815559337,16.0,1660.5290853894917,5.419945981247809,0.211457429640974,16.7388880776377,,Design_A
P0183,Stim_10,Header,15.0,,112.01742295403324,242.5084292692308,190.06429020912807,22.0,2110.917778250837,4.5352551732539315,0.23669391092748235,9.242931302873432,26.51983265714325,Design_A
P0184,Stim_19,CTA_Button,42.0,178.7049507774035,968.8963400488745,168.92739779133143,39.450084852121115,17.0,4266.740051659604,4.509413532162351,0.22734375228625547,8.462360490402801,15.308947785476747,Design_A
P0185,Stim_12,CTA_Button,57.0,156.51020631568556,41.40017321169689,23.159546557384818,175.63655266066343,16.0,19240.242044832798,3.834638702196007,0.15512455357185007,5.602747631238252,9.457087761217512,Control
P0186,Stim_19,Header,34.0,,859.7973202999743,18.21737071140406,113.43984640338012,12.0,15312.456685983509,,0.2546168018201197,4.261814373739612,19.931760428000572,Design_A
P0187,Stim_19,Content,14.0,67.88499431807855,172.37574292821571,485.34351627521136,41.669342327617194,19.0,2420.0170710551474,5.065439988776223,0.3175826561719738,14.764755131884723,14.825940002444026,Control
P0188,Stim_15,Content,26.0,420.9977269190146,1120.6775711640844,155.49411597672255,168.6700001285705,20.0,25055.809096835732,4.172661191354242,,5.166005021210651,13.105603364017163,Design_B
P0189,Stim_14,CTA_Button,9.0,136.2519046801973,147.9827957206904,74.98314874373514,113.3225499597635,14.0,9617.57414900916,4.424835363989732,0.17305788386264212,2.792229272043445,5.730984715055536,Design_B
P0190,Stim_7,CTA_Button,29.0,137.5225366527501,417.8357218814748,5150.005406041321,192.18853960595072,16.0,106867.20540235947,4.272242466850345,0.2599434214543026,7.830176563618238,7.929952526914609,Design_B
P0191,Stim_10,,26.0,412.357972472173,316.8309901291425,26.475056977362343,142.66839892037746,7.0,9916.870919428631,3.3299209414674285,0.15133346802616485,5.05081989018718,17.22768712715833,Control
P0192,Stim_13,CTA_Button,18.0,75.48091555774833,1657.452179719365,772.4786051422303,174.79669956292864,17.0,9995.636032523382,,0.17930883146214044,7.738440944392151,29.521312097228332,Design_A
P0193,Stim_1,Footer,9.0,246.83007276637903,30613.643981989622,452.4212771856069,150.2395586743987,16.0,3409.0500127262994,4.271377482619243,0.46452563302019595,18.651188800667693,22.97749027742129,Design_B
P0194,Stim_12,Content,8.0,169.62045856931223,821.3346052224548,32.08560472472752,156.24668313719462,17.0,7852.606043750432,3.95441184313744,0.440364897916318,17.80598221150389,25.720830623702298,Design_A
