User_ID,Session_ID,Query_Text,Query_Length,Search_Latency_ms,Results_Displayed,Clicked_Result_Rank,Click_Success,Reformulation_Count,Task_Success,Time_to_Completion_s,Dwell_Time_on_Result_ms
U00844,U00844_S2,return policy,2.0,110.92138502457782,20.0,1.0,1.0,0.0,1.0,22.359064517327095,1913.2007528263377
U01994,U01994_S1,product search,2.0,114.99050925830586,20.0,1.0,1.0,0.0,1.0,199.3354292974229,204.39736284809956
U00747,U00747_S2,password reset,2.0,65.0761052805394,50.0,1.0,1.0,0.0,0.0,18.64658365602163,305.6387874928864
U00458,U00458_S1,password reset,,52.81042125674742,20.0,3.0,1.0,,1.0,56.07953077549836,610.6040448566426
U00769,U00769_S1,return policy,2.0,65.37320215608207,50.0,1.0,1.0,0.0,1.0,141.15234483712763,1128.62177516426
U00421,U00421_S2,return policy,2.0,39.49101048441936,20.0,1.0,1.0,0.0,1.0,17.29705669066623,982.8645012763045
,U00520_S2,product search,2.0,46.94786492256786,50.0,4.0,0.0,0.0,1.0,58.886401982054686,753.7888504194055
U00800,U00800_S2,billing,1.0,56.933554136528976,50.0,5.0,0.0,0.0,1.0,76.28697055027922,116.36750026640051
U00104,U00104_S2,password reset,2.0,73.52163324020815,20.0,1.0,1.0,0.0,1.0,82.30034593848471,164.32175777498415
U00864,U00864_S1,product search,2.0,64.63111653805448,,1.0,1.0,0.0,1.0,14.355584788004842,1361.6580478547487
U00499,U00499_S1,help,1.0,27.874470801067343,50.0,1.0,1.0,0.0,,12.455321185361054,4167.0492308790035
U01229,U01229_S2,login,1.0,65.06130797638944,20.0,3.0,1.0,0.0,1.0,16.98269676668827,1702.6467816172537
U01086,U01086_S2,password reset,2.0,45.35016865134621,50.0,1.0,1.0,,1.0,90.08544177552939,955.3678804139693
U00485,U00485_S2,product search,2.0,19.931051255499494,50.0,3.0,1.0,0.0,1.0,60.96798067555777,140.42987089084085
U00681,U00681_S1,login,1.0,16.035515244113842,10.0,3.0,1.0,0.0,1.0,35.16000479929435,1216.257060638693
U00458,U00458_S1,help,1.0,44.65863511210675,20.0,3.0,1.0,0.0,1.0,74.88625778114425,501.9018767583527
U01442,U01442_S1,help,1.0,95.97972349373225,10.0,3.0,1.0,0.0,1.0,76.69667716995022,3655.086757233961
U00701,U00701_S1,billing,1.0,65.87948672664433,50.0,2.0,1.0,0.0,1.0,26.050164024727405,475.24950947211215
U01656,U01656_S1,return policy,2.0,139.16193817631796,50.0,4.0,0.0,0.0,1.0,67.64240450452594,961.091893457724
U00364,U00364_S2,login,1.0,72.11915375430763,10.0,1.0,1.0,0.0,1.0,44.984673911722865,592.1197844129405
U01368,U01368_S1,return policy,2.0,29.444925307635284,20.0,1.0,1.0,0.0,1.0,36.813238505701705,1729.8325216404062
U01598,U01598_S2,return policy,2.0,52.25225647610407,10.0,2.0,1.0,0.0,1.0,64.57634999858247,446.7904283526013
U00137,U00137_S1,login,1.0,44.00270015004152,20.0,1.0,1.0,0.0,1.0,38.68567067897234,951.891791311514
U00430,,help,1.0,73.56949218392475,50.0,1.0,1.0,0.0,1.0,13.824421522181643,2396.5602848795374
U01154,U01154_S1,billing,1.0,29.90232359706128,50.0,2.0,1.0,2.0,0.0,6.019267558381915,792.2498438519418
U00263,U00263_S1,password reset,2.0,53.49799936980964,50.0,5.0,0.0,0.0,1.0,,1383.0217674454773
U01008,U01008_S1,billing,1.0,63.54700073009808,20.0,1.0,1.0,0.0,0.0,48.740604283538666,2526.149960659754
U00075,U00075_S2,help,1.0,60.04687056445407,20.0,2.0,1.0,0.0,1.0,23.63788485398976,1289.5202968741125
U01546,U01546_S2,checkout,1.0,23.881180203647716,20.0,,0.0,,0.0,46.235504960584386,
U01326,U01326_S1,account settings,2.0,97.0513429956249,10.0,3.0,1.0,1.0,0.0,42.9640382164941,836.5646008127021
U01901,U01901_S1,login,1.0,21.78843799966578,50.0,4.0,0.0,,1.0,8.011346304723386,6474.3389656250865
U01944,U01944_S2,checkout,1.0,58.58450190128104,50.0,1.0,1.0,0.0,1.0,120.9673073895795,1569.4799196964898
U00357,U00357_S2,checkout,,17.533173928425143,10.0,5.0,0.0,0.0,,56.90079603146235,1150.2520780648088
U00749,U00749_S2,return policy,2.0,82.55216862330994,10.0,3.0,1.0,0.0,1.0,36.84920535617847,434.2497640517297
U00527,U00527_S1,return policy,2.0,,,1.0,1.0,0.0,1.0,84.02698556254491,3495.145163939607
U00207,U00207_S1,product search,2.0,25.290269021608243,10.0,2.0,1.0,0.0,1.0,14.39083079136153,527.9747462014275
U00856,U00856_S2,return policy,2.0,33.720943361002334,50.0,1.0,1.0,0.0,1.0,40.19952737815313,1169.6185440297563
U00317,U00317_S2,help,1.0,45.47233498698409,10.0,2.0,1.0,0.0,1.0,150.78942530432113,569.5856766073673
U00313,U00313_S2,return policy,2.0,40.44928706923155,20.0,1.0,1.0,,1.0,30.244662414961976,487.0100163044193
U00251,U00251_S1,support,1.0,44.519277130922426,50.0,3.0,1.0,0.0,0.0,41.26127079132618,259.10049634926787
U01319,U01319_S2,support,1.0,36.88014139752254,50.0,1.0,,0.0,1.0,44.6961268909558,4445.956568868103
U00403,U00403_S2,billing,1.0,83.17937221470385,10.0,1.0,1.0,1.0,0.0,13.72811313592777,154.0772434796274
U00358,U00358_S2,password reset,2.0,75.63978063245169,50.0,1.0,1.0,0.0,1.0,65.49769596036624,328.8343539015392
U00860,U00860_S1,checkout,1.0,49.76971606160577,50.0,2.0,1.0,0.0,1.0,38.99121246569502,452.722019596376
U00492,U00492_S2,billing,1.0,,10.0,1.0,1.0,0.0,1.0,74.11142071818736,3083.974575745725
U00541,U00541_S1,product search,2.0,75.96751971995145,20.0,4.0,0.0,0.0,1.0,24.822726818166704,293.0563768598222
U01674,U01674_S2,help,1.0,56.182085675083094,10.0,,0.0,0.0,1.0,,
U00245,U00245_S2,account settings,2.0,35.12829816241595,10.0,2.0,1.0,0.0,1.0,20.06320355793647,2192.311603005164
U00333,U00333_S2,password reset,2.0,56.72294738130663,10.0,4.0,0.0,0.0,1.0,41.01807449330944,808.2364446667543
U01918,U01918_S1,support,1.0,74.1659573336547,20.0,3.0,1.0,0.0,0.0,61.15820120576686,549.1883304085783
U01433,U01433_S1,support,1.0,37.86054245538111,10.0,2.0,1.0,0.0,1.0,16.615157865925223,
U00600,U00600_S2,billing,1.0,111.50000654919046,10.0,1.0,1.0,0.0,0.0,20.982003338959654,960.136415461506
U01867,U01867_S2,login,1.0,18.865845039294527,20.0,2.0,1.0,0.0,0.0,21.163862073945225,2028.9342677563277
U00077,U00077_S1,password reset,2.0,91.26367137760556,50.0,1.0,1.0,0.0,1.0,20.64374852519601,2399.294848683182
U01076,U01076_S1,account settings,2.0,41.25201526681089,10.0,5.0,0.0,0.0,1.0,31.120743852572495,3338.098006204341
U00657,U00657_S1,help,1.0,60.61913973184185,,3.0,1.0,0.0,1.0,46.577570195659156,1340.9807759416888
U00641,U00641_S1,billing,1.0,70.28834390142453,20.0,3.0,1.0,0.0,1.0,59.77379376301048,5606.101634607451
,U01853_S2,password reset,,50.77286527667457,50.0,5.0,0.0,0.0,0.0,24.541936594087606,115.52215371103911
U00853,U00853_S2,billing,1.0,27.37510847953208,20.0,,0.0,0.0,1.0,109.11267179889032,
U01856,U01856_S1,,1.0,55.58985574188454,20.0,1.0,1.0,0.0,1.0,48.85821545953907,1582.5119873976253
U00245,U00245_S1,help,1.0,157.20306991950318,10.0,1.0,1.0,0.0,1.0,17.549339373700832,2385.822125643878
U01958,U01958_S2,account settings,2.0,34.74615870022816,10.0,2.0,1.0,0.0,1.0,56.884935004256434,2897.2973195578993
U01914,U01914_S1,support,1.0,27.484273167382273,20.0,5.0,0.0,0.0,0.0,80.28498914357817,953.1502608012147
U01589,U01589_S1,,1.0,51.19675894332065,10.0,,1.0,0.0,0.0,21.245230622411277,3131.4048556174557
U00275,U00275_S1,checkout,1.0,31.242219116904113,10.0,2.0,1.0,0.0,1.0,27.56619191760586,1145.9438310326439
U00324,U00324_S1,password reset,2.0,71.49221781754322,20.0,3.0,1.0,0.0,1.0,15.978621384720869,7136.05263337341
U01845,U01845_S1,login,1.0,37.8659025629413,10.0,1.0,1.0,0.0,1.0,83.86481498147175,1181.0342046051874
U01816,U01816_S1,help,1.0,77.55171026499713,50.0,2.0,1.0,0.0,1.0,18.232829034922588,2271.014682436144
U00366,U00366_S2,return policy,2.0,124.44936629694291,10.0,1.0,1.0,0.0,1.0,151.79949829719357,2627.4594357678675
U01981,U01981_S1,product search,2.0,33.756700116925735,20.0,1.0,1.0,0.0,1.0,97.26688084598706,5365.50800333538
U01619,U01619_S2,password reset,2.0,90.38600940141079,10.0,4.0,0.0,0.0,1.0,95.08616757165105,1203.6724302283392
U01708,U01708_S1,account settings,2.0,25.869962994924446,10.0,4.0,0.0,0.0,1.0,15.052403257225292,246.27027256918706
U00715,U00715_S1,product search,2.0,84.94722085040934,20.0,2.0,1.0,0.0,1.0,27.10213021935716,838.7295495669215
U00984,U00984_S2,login,1.0,129.20276960969085,50.0,4.0,0.0,0.0,1.0,26.85078063465294,696.9283598188798
U00036,U00036_S2,support,1.0,44.75643596827341,20.0,1.0,1.0,0.0,0.0,34.427679622835875,852.5422680108367
U01512,U01512_S2,product search,2.0,40.76543602756052,50.0,1.0,1.0,0.0,1.0,69.5178596708209,5028.629317838895
U00771,U00771_S1,account settings,2.0,88.54582079148186,10.0,,1.0,0.0,1.0,38.61025602582589,1895.1310028540054
U01360,U01360_S1,return policy,2.0,132.13538015198378,,2.0,1.0,0.0,1.0,10.131055138031845,191.22103477142525
U01764,U01764_S1,return policy,2.0,114.54497024236593,10.0,1.0,1.0,1.0,0.0,39.171814917470535,2291.135556614261
U01497,U01497_S1,help,1.0,91.354270363242,10.0,1.0,1.0,1.0,0.0,19.849272527203212,5381.54768295325
U01029,U01029_S1,password reset,2.0,52.60218591344366,20.0,1.0,1.0,0.0,1.0,39.84121764828974,2421.7081543953914
U01255,U01255_S1,help,1.0,38.59836586912588,20.0,1.0,1.0,0.0,1.0,60.399514587113785,1430.4057260320658
U01502,U01502_S2,help,1.0,19.32564198179338,50.0,,0.0,0.0,0.0,19.59400229011264,
U00207,U00207_S2,return policy,2.0,156.12726838593565,50.0,1.0,1.0,0.0,0.0,45.62071938229292,2757.5728979799046
U01353,U01353_S1,product search,2.0,18.70230326509745,50.0,1.0,1.0,0.0,1.0,63.09384322335442,1540.6309043517736
U01336,,account settings,2.0,41.14194484641049,20.0,5.0,0.0,0.0,1.0,57.162509331464555,588.5116297531899
U00033,U00033_S2,checkout,1.0,36.18159529700491,20.0,4.0,0.0,0.0,0.0,42.48492132668315,371.4485085019949
U01904,U01904_S2,return policy,,47.70645945553146,50.0,4.0,0.0,0.0,0.0,120.5507883936555,364.8188037085495
U01274,U01274_S2,help,1.0,70.63736830618022,10.0,1.0,1.0,0.0,1.0,12.845059345212677,1600.5398269042203
U00655,,help,1.0,54.72156234625016,20.0,2.0,1.0,0.0,1.0,18.900810930726056,2940.197051543079
,U01530_S1,support,1.0,24.651396488922977,20.0,1.0,1.0,0.0,1.0,123.6984142586054,817.4905448714534
U00191,U00191_S1,product search,2.0,50.22119911834943,20.0,2.0,1.0,0.0,1.0,41.170910750783584,3949.8979082380224
U01141,U01141_S2,help,1.0,77.63963930859437,10.0,5.0,0.0,0.0,1.0,19.897014513738633,
U00949,U00949_S1,checkout,1.0,25.36737126527816,50.0,,0.0,0.0,1.0,151.346449334468,
U01924,U01924_S2,product search,2.0,54.37319553681474,20.0,1.0,1.0,0.0,1.0,37.05823837816854,1433.915239139342
U01697,U01697_S1,login,1.0,30.76743269804165,50.0,1.0,1.0,0.0,1.0,25.37861936006934,1411.8078240208044
U00362,U00362_S1,support,1.0,129.97064892976869,50.0,1.0,1.0,0.0,1.0,10.88964602329578,1233.7266598532474
U00713,U00713_S1,support,1.0,66.58449479997685,20.0,5.0,0.0,0.0,1.0,26.207135497514425,573.5631545234812
U00685,U00685_S1,password reset,2.0,36.6648326555692,20.0,1.0,1.0,0.0,0.0,59.777347261903955,336.4653247621873
,U00303_S2,account settings,2.0,38.87474715318334,20.0,1.0,1.0,0.0,1.0,70.06638122112328,1488.9238303706788
U00705,U00705_S2,product search,2.0,72.67256961938688,20.0,4.0,0.0,0.0,1.0,39.710004633468685,1181.0658296545387
U01726,U01726_S1,password reset,2.0,70.40970431791335,10.0,1.0,1.0,0.0,1.0,42.89976677609989,1927.463154080499
U00211,U00211_S1,,2.0,52.825664993451205,20.0,2.0,1.0,0.0,1.0,67.50837071985038,435.8738986311853
U00404,U00404_S2,,1.0,37.74595183895181,10.0,2.0,1.0,0.0,1.0,42.43813482206923,2610.1005635090883
U00400,U00400_S2,account settings,2.0,60.2554825704793,50.0,1.0,1.0,0.0,1.0,26.72740467879377,1896.2183435909678
U00314,U00314_S1,support,1.0,96.48880658214841,20.0,,,0.0,1.0,47.313439260159065,
U01715,U01715_S2,checkout,1.0,23.065834570447354,50.0,1.0,1.0,0.0,1.0,33.36012761352234,1173.1845189264955
U00224,U00224_S1,help,1.0,72.09659119577957,10.0,1.0,1.0,0.0,1.0,68.04114711692753,339.6119146692283
U00167,U00167_S2,checkout,1.0,69.47142989068736,20.0,1.0,1.0,0.0,1.0,11.624263338693812,176.05023962297403
U01060,U01060_S2,return policy,2.0,32.270671824984774,50.0,1.0,1.0,0.0,1.0,40.325445428877295,2181.7163628156786
U00032,U00032_S1,product search,2.0,63.41007872048278,20.0,1.0,1.0,0.0,,25.477254962666752,
U01071,U01071_S1,login,1.0,39.03026942205181,10.0,1.0,1.0,2.0,0.0,92.9027519150676,783.8079032634124
U00832,U00832_S1,billing,1.0,82.32369951694989,50.0,,0.0,0.0,1.0,56.256632178935945,
U01606,,product search,2.0,206.2130041941688,10.0,1.0,1.0,0.0,1.0,20.78735830209586,549.0445148546504
U00943,U00943_S1,checkout,1.0,70.02787190461049,50.0,,0.0,0.0,1.0,31.306345965935137,
U01062,U01062_S2,product search,2.0,104.32937662653242,20.0,5.0,0.0,0.0,1.0,49.86885438618567,1418.2281556923317
U01807,U01807_S2,checkout,1.0,158.46210856851573,50.0,2.0,1.0,0.0,1.0,57.30758214673377,339.2498252776795
U00242,U00242_S1,account settings,2.0,70.13463149036387,50.0,4.0,0.0,0.0,1.0,29.73201023272251,1878.548795903668
U01457,U01457_S2,support,1.0,34.69182181216179,20.0,,1.0,0.0,1.0,9.423109995785895,325.0796684438399
U00244,U00244_S2,return policy,2.0,29.91204019480816,20.0,2.0,1.0,0.0,1.0,38.663994671641184,2389.4415093572725
U01406,U01406_S2,billing,1.0,73.79294933086975,50.0,1.0,1.0,0.0,1.0,29.99439948685544,1424.7179739811431
U01449,U01449_S2,checkout,1.0,42.39990281088602,20.0,1.0,1.0,0.0,1.0,174.28719313612172,1345.75203263009
U01712,U01712_S1,return policy,2.0,49.16669007087134,10.0,1.0,1.0,0.0,1.0,51.76205415978089,691.3396501543299
U00093,U00093_S1,account settings,2.0,45.105589585151876,20.0,1.0,1.0,2.0,0.0,6.0249246050792244,320.97458319074747
U00935,U00935_S2,help,1.0,34.151724418283834,10.0,5.0,0.0,0.0,1.0,59.50034536418906,520.6016414177757
U00724,U00724_S2,checkout,1.0,64.76441232511843,20.0,4.0,0.0,1.0,0.0,9.133632037922071,487.89411720079033
U01384,U01384_S1,return policy,2.0,62.20787261057798,20.0,5.0,0.0,0.0,1.0,104.63158781590077,993.5056339191311
U00887,U00887_S2,password reset,2.0,70.8573596424798,10.0,1.0,1.0,0.0,1.0,44.99820597406849,383.2329195846684
U01703,U01703_S1,account settings,2.0,,10.0,1.0,1.0,0.0,0.0,,236.5536487589388
U00090,U00090_S1,support,1.0,43.24721717657414,10.0,1.0,1.0,0.0,0.0,69.69881512832393,779.103433460988
U01362,U01362_S2,product search,2.0,30.61793157810783,50.0,5.0,0.0,0.0,,,1541.9527340325353
U00939,,account settings,2.0,30.197359550035678,50.0,1.0,1.0,0.0,1.0,44.3684066826529,2087.054343690431
U01361,U01361_S2,password reset,2.0,44.87862603439578,10.0,1.0,1.0,0.0,1.0,,412.7461476948115
U00272,U00272_S2,product search,2.0,54.991271248901036,10.0,1.0,1.0,0.0,1.0,91.88237725334272,158.57789645895116
,U00381_S1,support,1.0,46.66815952192633,10.0,1.0,1.0,2.0,0.0,33.75560106684802,2787.6873655238255
U00614,U00614_S1,help,1.0,41.23823872431883,20.0,1.0,1.0,0.0,1.0,71.86539417254939,1078.2399900061646
U01746,U01746_S2,billing,1.0,14.102753445384302,50.0,1.0,1.0,0.0,0.0,80.58324116513174,746.0642362085866
,U00814_S1,account settings,2.0,218.891420769907,10.0,2.0,1.0,0.0,1.0,,414.6358719980423
U00246,U00246_S1,return policy,2.0,39.04901974783824,50.0,4.0,0.0,0.0,0.0,27.946919213385062,570.6101895123056
U01635,U01635_S2,billing,1.0,24.745999389934262,20.0,2.0,1.0,0.0,1.0,44.17945704978148,4643.614880334276
U00072,U00072_S2,password reset,2.0,62.72541184100437,10.0,,0.0,0.0,0.0,10.687854576474594,
U00227,U00227_S2,product search,2.0,56.657959654415336,20.0,4.0,0.0,0.0,1.0,24.299018565573014,910.4911891262217
U01106,U01106_S1,return policy,2.0,33.978675867334736,50.0,1.0,,0.0,1.0,39.486107166283034,
U01602,U01602_S1,,1.0,62.12626776115378,10.0,1.0,1.0,0.0,0.0,61.42370355861652,862.3108651389775
U00697,U00697_S1,,1.0,31.416976299779137,20.0,,1.0,0.0,1.0,88.01645718509833,234.22996419423916
U00707,U00707_S2,help,1.0,44.36976040469898,10.0,4.0,0.0,0.0,1.0,32.36534615388706,3124.4408472455943
U00717,U00717_S1,password reset,2.0,43.303511860553165,50.0,1.0,1.0,0.0,1.0,64.7179241317153,1394.4300102817633
U01261,U01261_S1,account settings,2.0,44.63565229319777,20.0,3.0,1.0,1.0,0.0,14.11041729759148,1422.9825248815202
U01798,U01798_S2,account settings,2.0,27.089030335431794,20.0,3.0,,0.0,1.0,53.9356417207337,3751.694282117936
U01589,U01589_S2,support,1.0,74.2350336266982,50.0,1.0,1.0,1.0,0.0,8.759712027910213,335.1254057847896
U00273,U00273_S1,return policy,,144.7290646965635,10.0,2.0,1.0,0.0,0.0,22.728076553486236,32551.151817116683
U00421,U00421_S2,billing,1.0,68.57035204685953,50.0,1.0,1.0,0.0,1.0,11.611898667784695,3763.936889377746
U01628,U01628_S1,billing,1.0,65.12133149167455,20.0,1.0,1.0,0.0,0.0,18.806348571138553,1976.2549918164405
U01793,U01793_S1,help,1.0,26.313749884193992,50.0,4.0,0.0,0.0,1.0,28.41416786219409,661.4461661896199
U00863,U00863_S1,password reset,2.0,25.46287656593991,,3.0,1.0,0.0,1.0,153.72362914114333,1156.728626214774
U01034,,password reset,2.0,32.99755835148697,50.0,1.0,1.0,0.0,1.0,42.23344741157281,4763.936613485051
U00506,U00506_S2,password reset,2.0,108.48024856686266,50.0,2.0,1.0,0.0,0.0,32.51202763167952,1351.2892342643486
U00172,U00172_S2,login,1.0,75.5476776390054,10.0,3.0,1.0,0.0,1.0,44.260996565811794,338.15936728173745
U00621,U00621_S1,return policy,2.0,81.65671181585513,20.0,1.0,1.0,1.0,0.0,131.1029063108074,3626.2549039380356
U01161,U01161_S1,product search,2.0,104.46641469365761,10.0,3.0,,0.0,1.0,27.482049216090108,13868.219836366736
U00186,U00186_S1,return policy,2.0,23.15521526180759,50.0,,0.0,0.0,1.0,59.57257166921578,212.67031916890073
U01492,U01492_S1,billing,1.0,146.7478910644058,20.0,1.0,1.0,0.0,1.0,19.91544799060392,2345.6624315410118
U01681,U01681_S1,checkout,1.0,74.62185089850732,50.0,3.0,1.0,0.0,1.0,17.592923923498308,485.54793782048114
U01766,U01766_S1,password reset,2.0,52.94857052837485,50.0,3.0,1.0,0.0,0.0,26.414232352886934,2290.0844184469365
U00180,U00180_S1,return policy,2.0,41.43292842656307,10.0,1.0,1.0,0.0,1.0,53.352811762640066,
U01139,U01139_S2,,1.0,81.25409422439013,50.0,,0.0,0.0,1.0,24.413548141401133,
U01793,U01793_S2,password reset,2.0,124.66979422350059,10.0,,0.0,0.0,1.0,115.0189277851982,
U01568,U01568_S1,,2.0,44.79719835202556,50.0,,0.0,0.0,1.0,52.746883611380674,
U00680,U00680_S2,account settings,2.0,43.13558249733505,20.0,2.0,1.0,,0.0,21.442332787458803,1404.2710914779889
U00803,U00803_S1,password reset,2.0,65.30376476150036,10.0,2.0,1.0,0.0,1.0,33.81214725308781,4649.990477594034
U01217,U01217_S2,account settings,2.0,78.48692012098614,50.0,1.0,1.0,0.0,1.0,50.34654947388794,1643.422641420621
U01392,U01392_S2,help,1.0,62.494230287262,20.0,4.0,0.0,0.0,0.0,65.68879462752655,5860.5901652598095
U00136,U00136_S1,checkout,1.0,53.098472065906364,20.0,1.0,1.0,0.0,0.0,25.904484373688504,2869.3972443921202
U00698,U00698_S2,product search,2.0,17.290911854630902,10.0,1.0,1.0,0.0,1.0,25.29431413849047,1281.1887324344323
U01966,U01966_S2,support,1.0,115.76110320818587,10.0,1.0,1.0,0.0,1.0,44.95979080021696,943.5663988591601
U00830,U00830_S2,billing,1.0,11.770844348674979,10.0,1.0,1.0,0.0,0.0,23.525020227258093,3065.6072971892067
U01158,U01158_S2,billing,1.0,75.84707357899242,50.0,,0.0,0.0,1.0,34.21245323791951,
U00642,U00642_S1,return policy,2.0,129.22570013105454,10.0,1.0,1.0,0.0,1.0,22.006750608687028,1675.4937668448254
U00488,U00488_S1,checkout,1.0,35.40418180761453,20.0,2.0,1.0,0.0,,119.05914435931477,271.31709635191913
U00152,U00152_S2,return policy,,59.19280721014669,20.0,1.0,1.0,0.0,1.0,40.141531774143544,540.9514059294701
U01234,U01234_S1,help,1.0,34.28853582643578,50.0,5.0,0.0,0.0,1.0,6.762540840606112,
U00126,U00126_S1,checkout,1.0,53.450309636961286,50.0,2.0,1.0,0.0,1.0,43.12653228014995,1678.1151710687423
U00055,U00055_S2,checkout,1.0,123.18107083649178,20.0,3.0,1.0,1.0,0.0,19.65552236197697,2433.847296894997
U00328,U00328_S2,checkout,1.0,77.3039665165402,20.0,,0.0,0.0,1.0,13.694543280807435,
U01229,U01229_S2,billing,1.0,18.142239053144912,20.0,,0.0,0.0,1.0,28.55496191901041,
U01111,U01111_S2,password reset,2.0,,10.0,2.0,1.0,0.0,1.0,47.01327532029237,425.34161622288
U00216,U00216_S2,return policy,2.0,60.808701408703776,10.0,1.0,1.0,0.0,1.0,44.919686078844556,192.12005793282344
U01602,U01602_S1,account settings,2.0,140.99054303780252,20.0,1.0,1.0,0.0,1.0,8.493653996748264,683.1840539313158
U01560,U01560_S2,login,1.0,30.16259495726224,10.0,1.0,1.0,0.0,1.0,26.675792516398328,967.9649762233093
U00298,U00298_S2,login,1.0,101.49766470484269,50.0,3.0,1.0,,1.0,53.516149381048486,3253.693659196744
U00093,U00093_S2,billing,1.0,48.80090127408187,50.0,2.0,1.0,,0.0,13.029472668271243,883.5671107113401
U01708,U01708_S2,support,1.0,18.040764984523765,20.0,2.0,,0.0,1.0,124.44014463073208,664.1515364844408
U00233,U00233_S1,support,1.0,32.962441796369255,50.0,5.0,0.0,0.0,1.0,40.81818957741523,1705.0272157349561
U00447,U00447_S2,help,1.0,67.90380578732632,10.0,1.0,1.0,0.0,1.0,43.50658971252814,333.524140536861
U00482,U00482_S1,checkout,1.0,61.38210748689404,20.0,1.0,1.0,0.0,1.0,66.4061313496813,230.61589464897992
U01369,U01369_S1,password reset,2.0,33.55697889159193,50.0,3.0,1.0,0.0,0.0,37.51057050549096,129.38470397222264
U01152,,help,1.0,28.1920474594288,50.0,,0.0,0.0,0.0,20.00066577785883,
U01659,U01659_S1,support,1.0,34.99413536642643,10.0,2.0,1.0,0.0,1.0,12.23612811428087,1875.3690051226642
U00806,U00806_S1,login,1.0,79.70601382937447,10.0,3.0,1.0,0.0,0.0,92.59083091432312,726.4273549755043
U00644,U00644_S2,checkout,1.0,115.55088847262601,50.0,,1.0,1.0,0.0,79.72605979326855,3031.9796969036865
U00338,U00338_S2,account settings,2.0,61.22775646670162,20.0,2.0,1.0,0.0,1.0,15.479630836914788,541.9384001121671
U01973,U01973_S2,password reset,2.0,23.201543937782652,20.0,1.0,1.0,0.0,1.0,6.666326049440855,1323.4197620034545
,U00977_S2,return policy,2.0,44.16056074257233,50.0,2.0,1.0,0.0,1.0,17.05228925636174,614.9333224886343
U01281,U01281_S1,help,1.0,79.60295838128576,20.0,5.0,0.0,0.0,1.0,13.100800141805193,624.7040078404746
U00484,U00484_S2,,1.0,32.85551250686269,10.0,5.0,0.0,0.0,1.0,44.083557601198414,280.3667863547232
U01428,U01428_S2,checkout,1.0,98.57593709816287,10.0,1.0,1.0,0.0,1.0,16.05309141300586,1581.2712645682664
U01551,U01551_S2,account settings,2.0,98.95509078325387,20.0,,0.0,0.0,1.0,159.3197836648924,
U00259,U00259_S2,return policy,2.0,47.57213573825955,20.0,,0.0,0.0,0.0,19.616112859325682,
U00470,U00470_S2,help,1.0,50.7866128724031,20.0,3.0,1.0,0.0,1.0,25.283485858790783,814.6532855348987
U00222,U00222_S2,billing,1.0,25.00629379512245,20.0,3.0,1.0,0.0,1.0,81.75215759266608,530.3086291822535
U00943,U00943_S1,checkout,1.0,63.78658447220357,20.0,1.0,1.0,0.0,0.0,59.40167106400782,1094.3048137068029
U01373,U01373_S1,account settings,2.0,34.16099506662809,10.0,5.0,0.0,0.0,1.0,28.91486770828089,4705.730702886636
U00153,U00153_S1,support,1.0,128.66202697054808,10.0,3.0,1.0,0.0,1.0,35.34033656663062,1518.9498124488991
U01862,U01862_S1,billing,1.0,35.88513484897337,10.0,2.0,1.0,0.0,1.0,24.042906994428613,830.6082731453635
U00262,U00262_S2,help,1.0,84.49330511103754,50.0,2.0,1.0,0.0,1.0,32.84146282551812,233.45795573943
U01955,U01955_S2,return policy,2.0,12.512666388608414,50.0,1.0,1.0,0.0,0.0,49.62515200317544,1001.3467859424287
U00990,U00990_S1,login,1.0,32.67563935191678,50.0,2.0,1.0,0.0,1.0,36.412158722772375,315.83351992037075
U00452,U00452_S1,product search,2.0,40.951367027490164,20.0,1.0,1.0,0.0,0.0,73.2696077479779,686.232397394596
U01448,U01448_S2,support,1.0,69.26041332621978,20.0,4.0,0.0,0.0,1.0,32.39679299160335,1136.956231101861
U01636,U01636_S1,support,1.0,41.75489852007644,50.0,4.0,0.0,1.0,0.0,25.42131003540995,753.62844482137
U01612,U01612_S1,product search,2.0,64.8810571345189,10.0,,0.0,0.0,1.0,116.57505684151332,
U01769,,password reset,2.0,32.18116399988214,20.0,2.0,1.0,0.0,1.0,11.135543046361294,3388.7452552302966
U00654,U00654_S2,support,1.0,52.805198535138565,50.0,4.0,0.0,0.0,1.0,36.71596754473006,749.8587247346135
U01613,U01613_S1,password reset,2.0,37.36797699705575,50.0,1.0,1.0,0.0,1.0,23.75683233297508,2427.5187496284457
U01783,U01783_S1,login,1.0,93.7309856025708,10.0,3.0,1.0,0.0,1.0,45.52176412913487,846.8760279763106
U01233,U01233_S1,support,1.0,43.72501389732146,10.0,1.0,1.0,0.0,1.0,24.379181957325823,2786.3911352414925
U00393,,billing,1.0,29.74175576342061,50.0,2.0,1.0,0.0,1.0,7.777166174825498,588.2858646827913
U01962,U01962_S1,help,1.0,42.61654151520191,,2.0,1.0,0.0,,8.906143026068811,597.4729863788481
U00443,U00443_S2,help,1.0,119.54996228391853,10.0,1.0,1.0,0.0,,7.424567841374485,165.6460207903934
U00780,U00780_S2,,1.0,39.13618214134102,20.0,3.0,1.0,0.0,0.0,30.53341936430244,271.3959968987175
U01046,U01046_S1,product search,2.0,32.6528848203273,50.0,5.0,0.0,0.0,1.0,11.50416022595714,238.35893392288497
