User_ID,Session_ID,Query_Text,Query_Length,Search_Latency_ms,Results_Displayed,Clicked_Result_Rank,Click_Success,Reformulation_Count,Task_Success,Time_to_Completion_s,Dwell_Time_on_Result_ms
U00044,U00044_S1,billing,1.0,63.75546632147075,50.0,3.0,,0.0,1.0,11.29612464778128,2325.1867481721997
U00045,U00045_S1,return policy,2.0,65.14054988803869,20.0,3.0,1.0,0.0,0.0,34.52508378440893,2079.271686597127
U00098,U00098_S2,return policy,2.0,20.113894158812407,50.0,2.0,1.0,0.0,0.0,25.78266195532086,7081.057480388872
U00081,U00081_S2,product search,2.0,153.76925665954187,20.0,2.0,1.0,0.0,0.0,41.85496607940648,1263.8226586165877
U00036,U00036_S1,account settings,2.0,28.554699015649508,50.0,5.0,0.0,0.0,1.0,8.644844271560121,498.0153491371113
U00021,U00021_S2,help,1.0,82.62334372815715,20.0,2.0,1.0,0.0,1.0,28.28359597447256,353.70764954345833
U00074,U00074_S2,product search,2.0,60.43664143567873,50.0,3.0,1.0,0.0,1.0,14.775666542143078,1545.1567863182045
U00030,U00030_S1,checkout,1.0,47.29967001626706,50.0,2.0,1.0,0.0,1.0,10.175673472130727,2741.183167587546
U00028,U00028_S1,help,1.0,77.62266589579043,10.0,1.0,1.0,0.0,1.0,27.936217567485755,369.3586643029463
U00063,U00063_S2,password reset,2.0,33.28669654520791,20.0,4.0,0.0,0.0,1.0,,4166.756570144106
U00083,U00083_S1,support,1.0,23.886350370994066,50.0,2.0,1.0,0.0,1.0,70.64050836657479,489.4737869309787
U00018,U00018_S2,checkout,1.0,75.15735751058524,10.0,5.0,0.0,0.0,1.0,33.124893718865366,559.7442857944383
U00033,U00033_S1,support,1.0,133.1369027218876,50.0,2.0,1.0,0.0,1.0,131.6148657319964,1199.2915830328102
U00054,U00054_S2,password reset,2.0,31.488601706989098,20.0,1.0,1.0,0.0,1.0,37.79287449197414,1768.4049213448575
U00056,U00056_S1,password reset,2.0,78.91476306671302,10.0,4.0,0.0,0.0,1.0,20.208257317051654,1004.7456622555557
U00100,U00100_S2,billing,1.0,20.378983184682525,50.0,,1.0,0.0,0.0,154.26690502029712,222.53815465958138
U00064,U00064_S1,checkout,1.0,83.4077672026716,20.0,,0.0,0.0,1.0,93.29452206753594,
U00034,U00034_S2,password reset,2.0,25.53471965863409,10.0,,0.0,0.0,1.0,27.430461804698286,
U00087,U00087_S2,support,1.0,48.232113769322034,10.0,1.0,1.0,0.0,1.0,76.54826960009602,204.59022729004698
U00033,U00033_S1,billing,1.0,38.18182097566777,10.0,1.0,1.0,0.0,1.0,25.943047910083365,778.6573237955736
U00030,U00030_S1,checkout,1.0,69.42159395426525,50.0,,1.0,0.0,1.0,47.93727102167931,562.1769697986006
U00016,U00016_S2,,2.0,63.67781242637628,50.0,3.0,1.0,0.0,1.0,36.56261554476981,514.2355676665879
U00008,U00008_S2,product search,2.0,109.92926192381536,10.0,1.0,1.0,0.0,1.0,51.91456359608487,2527.4754148963525
U00091,U00091_S2,return policy,2.0,89.30692220767568,10.0,1.0,1.0,0.0,1.0,22.131381937736403,373.2538999412584
U00092,U00092_S1,support,1.0,40.39674131832215,,2.0,1.0,0.0,1.0,17.678660956931914,1362.5398689896151
U00060,U00060_S2,return policy,2.0,79.75526216459411,50.0,1.0,1.0,0.0,1.0,11.23295124956362,686.3653876161957
U00085,U00085_S2,account settings,2.0,57.527141267738635,10.0,4.0,0.0,0.0,1.0,51.55576665303201,2479.4388373828274
U00042,U00042_S1,login,1.0,47.281532141880206,10.0,3.0,1.0,0.0,1.0,27.367457826913537,1470.2698285717652
U00090,U00090_S1,checkout,1.0,49.60006695996416,50.0,4.0,0.0,1.0,0.0,34.447093145841336,802.9086645807264
U00088,U00088_S2,billing,1.0,91.66683635621646,20.0,1.0,1.0,0.0,1.0,53.446622541071356,2251.0187949614246
U00056,U00056_S1,help,1.0,64.5077379082269,50.0,1.0,1.0,0.0,0.0,10.472580657339607,516.0777921163711
U00043,U00043_S1,help,1.0,71.63381605701701,50.0,1.0,1.0,0.0,1.0,25.633594740671384,336.6149768797998
U00075,U00075_S2,product search,2.0,60.64947589474659,50.0,3.0,1.0,1.0,0.0,75.57368352671409,694.1471405322778
U00085,U00085_S1,login,,80.59507619147402,50.0,3.0,1.0,0.0,1.0,,1378.7000742044231
U00033,U00033_S2,support,1.0,47.41147762147567,,2.0,1.0,1.0,,42.23050187786183,2320.735272169108
U00005,U00005_S1,account settings,2.0,34.01516082100251,50.0,3.0,1.0,0.0,1.0,12.932204248726906,671.5483130218693
U00061,U00061_S2,account settings,2.0,138.47911669794468,20.0,,0.0,0.0,1.0,25.015358710642538,
U00045,U00045_S2,checkout,1.0,84.21171168704322,10.0,1.0,1.0,0.0,1.0,16.54340263026492,191.83495133728934
U00024,U00024_S2,password reset,2.0,110.90245098020138,20.0,1.0,1.0,0.0,1.0,44.218153471323284,3515.4094302850635
U00052,U00052_S1,password reset,2.0,84.11328623371054,10.0,,0.0,0.0,1.0,20.927992985801165,
U00066,U00066_S2,login,1.0,94.42935090018439,20.0,5.0,0.0,0.0,0.0,8.533703907599534,1030.1334820939778
U00028,U00028_S2,support,1.0,63.2278130334262,20.0,3.0,1.0,1.0,0.0,15.37559278683423,3155.449703577013
U00043,U00043_S1,help,1.0,52.65417867333856,10.0,1.0,1.0,0.0,1.0,62.753885181961174,2209.863297475177
U00024,U00024_S2,product search,2.0,52.57934554039015,10.0,5.0,0.0,0.0,1.0,17.17831057330987,2549.6136104459506
U00099,U00099_S1,billing,1.0,42.19475207183155,50.0,4.0,0.0,0.0,1.0,35.13180913287029,589.3959899811325
U00069,U00069_S2,account settings,2.0,36.60749432481401,50.0,2.0,1.0,0.0,0.0,13.212334116710458,212.5767432451196
U00056,U00056_S2,checkout,1.0,64.72793068337194,,2.0,1.0,0.0,1.0,11.674527576624719,518.5125938985119
U00063,U00063_S2,product search,2.0,42.62995977005129,10.0,2.0,1.0,0.0,1.0,51.676824432279936,287.9304838986821
,U00092_S2,help,1.0,38.2334018880296,20.0,4.0,0.0,0.0,1.0,19.409552509340678,1076.2779384851253
U00009,U00009_S2,account settings,2.0,45.23477647491787,50.0,3.0,1.0,0.0,1.0,44.92776225475696,2151.458512484534
U00074,U00074_S2,password reset,2.0,,10.0,1.0,1.0,0.0,1.0,80.53879940255521,998.3814163669088
U00019,U00019_S2,return policy,2.0,52.90956473015173,10.0,1.0,1.0,0.0,0.0,51.71845483749848,1464.4298991371231
U00078,U00078_S1,login,1.0,72.12097515280011,50.0,2.0,1.0,0.0,0.0,26.18031524979744,461.4336496443712
U00009,U00009_S1,account settings,2.0,57.776684103418056,20.0,1.0,,0.0,1.0,18.868292409243416,728.1087643634905
U00049,U00049_S1,help,1.0,48.73135692380786,20.0,1.0,1.0,0.0,1.0,12.381750943271483,1132.75312152504
U00005,U00005_S2,help,1.0,34.87219608476687,20.0,,1.0,0.0,1.0,43.1911647661492,1074.3650567727966
U00027,U00027_S2,support,1.0,42.12608069443748,20.0,3.0,1.0,0.0,1.0,12.80868575910057,1298.7960518087564
U00095,U00095_S1,help,1.0,78.96710846470705,50.0,5.0,0.0,0.0,1.0,45.07459245512222,1101.0871400898147
U00087,U00087_S2,account settings,2.0,106.20415384940185,20.0,4.0,0.0,0.0,1.0,18.300053768955472,139.2598558908729
U00012,U00012_S1,help,1.0,39.63026794025284,20.0,1.0,1.0,0.0,1.0,38.576458437825835,1036.2986904280408
U00018,U00018_S1,checkout,1.0,147.80295250126113,10.0,1.0,1.0,0.0,1.0,18.707754344192644,3734.108492721064
U00097,U00097_S1,password reset,2.0,60.82525814198567,50.0,1.0,1.0,,0.0,17.74023556055357,1305.6521774657285
U00095,U00095_S1,support,1.0,70.6960375195367,50.0,5.0,0.0,0.0,1.0,20.76937172429207,411.06116197894266
U00052,U00052_S1,,1.0,38.66627396757616,10.0,2.0,1.0,0.0,1.0,27.82508884162655,11622.542177592377
U00071,U00071_S2,login,1.0,53.67305519531881,50.0,,1.0,0.0,0.0,143.6273124122796,273.75707981068365
U00043,U00043_S2,login,1.0,33.054824673487985,10.0,1.0,1.0,0.0,1.0,106.05781505515961,2526.312354215439
U00001,U00001_S1,product search,2.0,55.78076187400589,50.0,1.0,1.0,,1.0,30.707299188723333,1984.8586190990416
U00035,U00035_S1,account settings,2.0,47.0625792667002,20.0,3.0,1.0,0.0,0.0,37.71042753258077,923.722196170607
U00030,U00030_S1,billing,1.0,47.14034781361883,10.0,4.0,0.0,0.0,1.0,142.11308592551396,336.02396699768224
U00067,U00067_S1,account settings,2.0,31.399563543515352,20.0,1.0,1.0,,0.0,37.07060844407914,1549.5166879493788
U00004,U00004_S1,checkout,1.0,59.22675239792531,10.0,3.0,1.0,0.0,1.0,46.81935531528953,3093.63803669706
U00059,U00059_S1,product search,2.0,55.35113059674803,20.0,2.0,1.0,0.0,1.0,11.38326639251014,2820.220976196417
U00019,U00019_S1,return policy,2.0,113.01875386526652,50.0,,0.0,0.0,1.0,19.256857368059592,
U00050,U00050_S1,support,1.0,42.50113615279689,10.0,1.0,1.0,0.0,0.0,25.592355786297865,581.5812779732289
U00094,U00094_S2,,1.0,109.30352511874375,20.0,5.0,0.0,0.0,0.0,40.909397660798724,2917.7847039637686
U00097,U00097_S2,login,1.0,46.943189280896554,50.0,2.0,1.0,0.0,1.0,83.72090207902576,750.5078169625433
U00040,U00040_S1,product search,2.0,73.15008491679195,50.0,2.0,1.0,0.0,1.0,22.939070551766214,2304.6639911525976
U00047,U00047_S2,checkout,1.0,46.64239500547716,20.0,,0.0,0.0,0.0,56.576576039461926,
U00085,U00085_S1,product search,2.0,42.34612051779858,20.0,2.0,1.0,,1.0,22.88018069428207,585.7055072277866
U00078,U00078_S1,return policy,2.0,75.86043024137398,50.0,1.0,1.0,0.0,1.0,171.98194298336847,763.0739343623233
U00056,U00056_S2,password reset,2.0,35.052490569368366,10.0,1.0,1.0,0.0,1.0,27.48277419408047,1869.2647543749029
U00024,U00024_S2,help,1.0,61.694921947210666,50.0,1.0,1.0,0.0,0.0,19.987875273983725,2775.2087827207383
U00084,U00084_S2,support,1.0,94.60933770844278,20.0,5.0,0.0,0.0,1.0,5.76846736342593,2110.83444721878
U00075,U00075_S2,account settings,2.0,37.21584877206162,50.0,3.0,1.0,1.0,0.0,32.01596721454229,1367.469912687708
U00095,U00095_S2,help,1.0,,,,0.0,0.0,1.0,6.891862828918364,
U00002,U00002_S2,return policy,2.0,35.33121116678556,50.0,4.0,0.0,0.0,1.0,34.42197406621682,364.53378725402524
U00079,U00079_S2,password reset,2.0,66.95262090730726,20.0,1.0,1.0,0.0,1.0,38.79643570935754,3342.142214889909
U00056,U00056_S1,support,1.0,20.958564545008638,10.0,1.0,1.0,0.0,1.0,35.207485948000446,8584.296809066502
U00034,U00034_S2,account settings,2.0,42.61736498304447,50.0,2.0,1.0,0.0,1.0,57.210894188650265,1944.7136266351404
U00055,U00055_S2,account settings,2.0,33.033862405092634,50.0,3.0,1.0,0.0,1.0,43.26830778618965,1108.195632222021
U00055,U00055_S2,password reset,2.0,55.37105724049558,50.0,3.0,1.0,0.0,1.0,26.170189849320856,551.5065487907098
U00088,U00088_S2,billing,1.0,26.899519114911833,50.0,1.0,1.0,0.0,1.0,27.705247626666054,325.2837275836833
U00071,U00071_S1,billing,1.0,48.39551444727938,50.0,2.0,1.0,0.0,,50.98955600507105,442.0370007173768
U00016,U00016_S2,password reset,2.0,84.56568491317563,10.0,1.0,1.0,0.0,0.0,68.43294827190185,3409.725909852955
U00084,U00084_S2,checkout,1.0,176.0786869160446,10.0,2.0,1.0,0.0,1.0,66.1884330022956,1658.641850627786
U00085,U00085_S1,product search,2.0,34.7875941170776,50.0,2.0,1.0,2.0,0.0,12.620143412046362,1951.83613207793
U00038,U00038_S2,return policy,2.0,52.584282744231714,20.0,1.0,1.0,0.0,1.0,78.20921080109422,1104.5449722091626
U00004,U00004_S2,account settings,2.0,121.16783517756598,20.0,1.0,1.0,0.0,1.0,39.7414620541994,1206.609946447891
U00011,U00011_S2,login,1.0,59.548398530890296,10.0,1.0,1.0,1.0,0.0,40.55623255244373,266.7756242888721
U00031,U00031_S2,return policy,2.0,66.12575441033519,20.0,1.0,1.0,1.0,0.0,9.164858688751982,731.7230485157293
U00081,U00081_S1,login,,47.10760485456684,50.0,2.0,1.0,1.0,0.0,32.0749464479982,973.8872974781399
U00054,U00054_S1,login,1.0,,10.0,1.0,1.0,1.0,0.0,,3503.9770941671904
U00077,U00077_S2,product search,2.0,112.27379327266006,50.0,2.0,1.0,0.0,1.0,25.895156491644613,3067.922450589455
U00005,U00005_S2,billing,1.0,69.37434968190497,50.0,3.0,1.0,0.0,0.0,20.784471358524815,830.155041013914
U00100,U00100_S1,password reset,2.0,47.046409813814826,20.0,3.0,1.0,0.0,1.0,31.983616077117883,561.8246420214083
U00090,U00090_S2,billing,1.0,31.057606669284162,50.0,5.0,0.0,0.0,1.0,24.699953057254717,438.06455356630073
U00042,U00042_S2,billing,1.0,50.067962206322,10.0,3.0,1.0,0.0,1.0,50.05912667098704,7114.395187030456
U00076,U00076_S1,checkout,1.0,38.62076748530557,20.0,2.0,1.0,0.0,1.0,89.89803770732487,776.2436533444027
U00085,U00085_S2,billing,1.0,63.23056362022814,20.0,1.0,1.0,0.0,1.0,9.862838313595987,147.6368377708552
U00065,U00065_S2,checkout,1.0,59.81726968324715,50.0,1.0,1.0,0.0,1.0,19.722145114830205,690.820295303151
U00075,U00075_S1,login,1.0,82.78944095130947,20.0,,0.0,0.0,1.0,138.70886183815801,
U00024,U00024_S2,return policy,2.0,76.64802906671986,20.0,4.0,0.0,0.0,1.0,28.552229712327588,364.93347519603935
U00038,U00038_S2,account settings,2.0,63.426852619214536,20.0,2.0,1.0,0.0,,88.62161635027964,1397.8306668786674
U00004,U00004_S1,billing,1.0,132.66283856159484,50.0,1.0,1.0,0.0,,34.18644878894308,5718.028914247439
U00065,U00065_S2,login,1.0,57.52335652449414,50.0,,0.0,0.0,1.0,65.32628723680303,
U00061,U00061_S1,support,1.0,55.251156796389516,50.0,,,0.0,1.0,51.59330435744969,876.4273873035751
U00012,U00012_S2,help,1.0,17.63464903486975,50.0,1.0,1.0,0.0,1.0,70.43222448730798,4899.4932172127465
U00088,U00088_S2,support,,28.644926681232437,50.0,1.0,1.0,0.0,1.0,72.12876925987366,2424.0025521600146
U00083,U00083_S1,help,,49.54296202523136,20.0,1.0,1.0,0.0,1.0,39.220804881746105,484.7020783434999
U00046,U00046_S1,return policy,2.0,88.21162368491767,50.0,2.0,1.0,0.0,1.0,25.20948033268902,300.3959792942983
U00083,U00083_S2,help,1.0,70.56442151034918,10.0,1.0,1.0,0.0,0.0,48.94680262201953,2250.335469910677
U00080,U00080_S2,,2.0,74.20295635469502,10.0,5.0,0.0,0.0,1.0,19.21091522784741,905.3834044138882
U00074,U00074_S1,help,1.0,31.39939605579726,20.0,1.0,1.0,1.0,0.0,20.73825034429886,2003.6040794490912
U00070,U00070_S2,product search,2.0,68.96350192627861,20.0,5.0,0.0,0.0,1.0,39.60746791220029,3599.3377433086252
U00098,U00098_S2,checkout,1.0,34.70881004226625,20.0,,0.0,0.0,1.0,25.541892487991237,151.74475379796667
U00066,U00066_S2,support,1.0,114.29477801773882,10.0,1.0,1.0,0.0,1.0,10.513134930241867,3193.622401189247
U00022,U00022_S1,password reset,2.0,96.95973965439545,10.0,1.0,1.0,0.0,0.0,21.664449928319765,539.7156405556805
U00025,U00025_S2,return policy,2.0,160.8625628672425,20.0,,0.0,0.0,1.0,,
,U00099_S1,help,1.0,38.386791454726925,10.0,3.0,1.0,0.0,1.0,44.660695810764054,759.4342332468053
U00077,U00077_S1,product search,2.0,47.98742139705707,50.0,,0.0,0.0,0.0,46.70348035381056,
U00041,U00041_S2,return policy,2.0,57.45043565699393,50.0,2.0,1.0,,1.0,65.08677245177279,1570.6013704366926
U00022,U00022_S1,billing,1.0,102.75256544152761,20.0,3.0,1.0,0.0,1.0,,665.572804979431
U00003,U00003_S2,password reset,2.0,64.755617652003,20.0,1.0,1.0,0.0,1.0,30.258033362132167,1051.0658155202236
U00044,,help,1.0,90.01868484943921,50.0,4.0,0.0,0.0,1.0,44.96807286918584,1069.3346207683608
U00010,U00010_S1,password reset,2.0,64.56892721338922,10.0,1.0,1.0,0.0,1.0,116.31025015637972,3614.915080167363
U00007,U00007_S2,login,1.0,,20.0,1.0,1.0,0.0,1.0,25.829234020489192,1890.4424515805556
U00021,U00021_S1,return policy,2.0,68.94061418510545,50.0,1.0,1.0,0.0,1.0,32.64786874887254,1512.3134494627586
U00012,U00012_S2,help,1.0,57.91366981416981,20.0,3.0,1.0,1.0,0.0,33.70301687264292,4569.995740166545
U00013,U00013_S1,billing,1.0,145.74025186496388,10.0,1.0,1.0,0.0,1.0,22.634321925719853,2035.904341390913
U00093,U00093_S1,checkout,1.0,44.6396360397202,50.0,3.0,1.0,0.0,1.0,53.32524673064564,4868.458881318613
U00027,U00027_S1,login,1.0,70.93101705927322,20.0,5.0,0.0,0.0,1.0,54.78487419550897,454.2379436186604
U00079,U00079_S2,help,1.0,73.67438829720682,10.0,4.0,0.0,0.0,1.0,21.063697075806317,8066.164466371059
U00014,U00014_S2,product search,2.0,137.72784471025608,10.0,1.0,1.0,0.0,1.0,107.77165180809838,2462.4126107051234
U00095,U00095_S1,help,1.0,36.35940204374484,20.0,1.0,1.0,0.0,0.0,24.80348251936855,1430.4161786006873
U00050,U00050_S1,billing,1.0,28.345248560579716,10.0,3.0,1.0,0.0,1.0,24.53035066215484,1302.130067893414
U00065,,return policy,2.0,30.886866515024327,10.0,1.0,1.0,0.0,0.0,113.29788418418197,1032.5784909698407
U00073,U00073_S1,login,1.0,65.76543736997685,20.0,,0.0,0.0,0.0,47.59699616734099,
U00054,U00054_S1,support,1.0,31.89423576579431,20.0,4.0,0.0,0.0,0.0,22.06828780331636,1235.3669022110182
U00094,U00094_S2,,2.0,27.301370841379402,10.0,1.0,1.0,0.0,0.0,26.988547278585617,3338.6827192194824
U00048,U00048_S1,billing,1.0,57.989047412554505,50.0,2.0,1.0,0.0,1.0,21.016785101047113,780.2996201592954
U00027,U00027_S2,billing,1.0,25.184616054120195,10.0,2.0,1.0,1.0,0.0,17.70876090228624,1212.3584696872017
U00026,U00026_S1,return policy,2.0,71.6402844819084,10.0,1.0,1.0,0.0,1.0,48.575245209531005,576.741210255317
U00001,U00001_S1,product search,,33.982710979520974,50.0,1.0,1.0,0.0,1.0,42.37038054718703,963.5262034895347
U00042,U00042_S1,billing,1.0,50.507209680973496,10.0,,0.0,0.0,1.0,34.69845569180483,
U00093,U00093_S1,product search,2.0,72.879946519416,20.0,2.0,1.0,1.0,0.0,45.52660056933555,237.13602541583754
U00077,U00077_S2,support,1.0,29.99306692973644,50.0,2.0,1.0,1.0,0.0,48.79564529212932,2304.0307499434834
U00083,U00083_S1,password reset,2.0,40.6279078953194,20.0,4.0,0.0,0.0,1.0,39.134118790948335,12007.32896729394
U00065,U00065_S2,account settings,2.0,28.394715248404953,50.0,1.0,1.0,0.0,0.0,68.99788184230594,1580.8486658122017
U00038,U00038_S2,checkout,1.0,76.80793436960553,10.0,,0.0,0.0,1.0,42.83796394393741,
U00026,U00026_S2,product search,2.0,39.19689366517743,20.0,2.0,1.0,0.0,1.0,39.80111974626307,438.00295614125
U00049,U00049_S2,support,1.0,18.61364828745537,50.0,1.0,1.0,0.0,1.0,53.2340598196579,1706.820913972344
U00076,U00076_S1,support,1.0,42.71403298344851,50.0,,0.0,0.0,1.0,26.113624768681667,
U00045,U00045_S2,,1.0,43.80789815987726,50.0,4.0,0.0,0.0,1.0,38.44656463411166,448.41855493673336
U00073,U00073_S2,checkout,1.0,74.40647255825417,20.0,1.0,1.0,0.0,1.0,28.0511329475975,969.2925241780199
U00086,U00086_S2,checkout,1.0,,20.0,,1.0,0.0,1.0,42.73199349753761,2256.3516604468155
U00096,U00096_S2,help,1.0,47.864731508274616,50.0,3.0,1.0,0.0,1.0,34.740869019308,1080.3590967952248
U00046,U00046_S2,product search,2.0,137.2709212367808,50.0,2.0,1.0,0.0,0.0,33.80765625256884,2963.0384671456895
U00100,U00100_S1,support,1.0,52.630704381702586,10.0,1.0,1.0,1.0,0.0,30.243738174914224,964.3489539927158
U00001,U00001_S1,help,1.0,47.09664946189023,50.0,1.0,1.0,0.0,0.0,63.95275099517553,1076.9578963101112
U00034,U00034_S2,checkout,1.0,42.901595286355175,20.0,1.0,1.0,0.0,1.0,28.052133765517915,134.2219609395045
U00018,U00018_S2,account settings,2.0,86.663988736657,10.0,3.0,1.0,0.0,1.0,25.237356032205042,555.0958128932002
U00015,U00015_S1,support,1.0,26.643941811283295,20.0,1.0,1.0,0.0,1.0,20.395672543000742,1900.9574601639192
U00022,U00022_S2,help,1.0,32.923568361236676,10.0,1.0,1.0,0.0,0.0,19.969204463812552,1075.9968831496265
U00013,U00013_S1,,2.0,48.6530734163146,10.0,,0.0,0.0,1.0,58.358182195799,
U00095,U00095_S1,login,1.0,65.28088144551242,10.0,2.0,1.0,2.0,0.0,13.317628602154741,1286.0611327326965
U00016,U00016_S1,help,1.0,36.659834634253514,10.0,2.0,1.0,0.0,0.0,24.638583498630638,358.95674022568323
U00052,U00052_S1,password reset,2.0,41.76884660204454,20.0,3.0,1.0,0.0,1.0,48.18554999995212,1567.2653655046227
U00003,U00003_S1,,1.0,31.24461166934798,50.0,3.0,1.0,0.0,1.0,27.761224117436505,1019.2541643895778
U00060,U00060_S1,checkout,1.0,80.14239612979223,20.0,1.0,1.0,0.0,1.0,23.684298965432394,2494.5406640699557
U00014,U00014_S1,support,1.0,26.264540485538667,10.0,3.0,1.0,0.0,1.0,26.145134482659802,1528.0804018485421
U00095,U00095_S1,billing,1.0,33.55512460878172,50.0,,0.0,0.0,1.0,19.318737907383593,
U00091,U00091_S2,password reset,2.0,79.27096768630507,10.0,5.0,0.0,0.0,1.0,14.190110648344024,317.4062877616295
U00067,U00067_S1,support,1.0,58.93314948093127,,3.0,1.0,0.0,1.0,10.551453365634654,366.63804961280505
U00055,U00055_S1,account settings,2.0,147.50496787244586,10.0,1.0,1.0,0.0,0.0,30.556886350022612,835.0613376664477
U00057,U00057_S2,support,1.0,84.32068717141696,10.0,5.0,0.0,0.0,1.0,36.51113401415818,2131.040061738093
U00013,U00013_S2,account settings,2.0,40.320807623356664,20.0,,0.0,0.0,1.0,33.876758498883774,
U00034,U00034_S2,support,1.0,68.12613995192721,20.0,1.0,1.0,0.0,1.0,11.733966625832629,442.3515183029837
U00047,U00047_S2,checkout,1.0,37.29879212501791,10.0,1.0,1.0,0.0,1.0,63.077047596460424,557.2583037387294
U00024,U00024_S2,password reset,2.0,,50.0,2.0,1.0,0.0,1.0,31.48618302994826,771.4776750952861
U00015,U00015_S2,help,1.0,47.11689605329829,50.0,2.0,1.0,0.0,1.0,23.897159431498274,343.7549505138
U00021,U00021_S1,password reset,2.0,87.82355678164913,10.0,,0.0,0.0,1.0,28.666055042327425,
U00044,U00044_S1,help,1.0,47.18238480399263,50.0,1.0,1.0,0.0,1.0,29.235338651064847,
U00076,U00076_S2,help,1.0,35.984989639196534,50.0,1.0,1.0,0.0,1.0,31.443061965850934,2429.554520080313
U00006,U00006_S1,account settings,2.0,44.1492048815143,50.0,2.0,1.0,0.0,1.0,49.37060215061283,617.0777789942944
U00051,U00051_S2,password reset,2.0,37.891857199906944,50.0,,0.0,3.0,0.0,8.511228063158637,
U00087,U00087_S1,support,1.0,67.47639402706113,20.0,1.0,1.0,0.0,1.0,8.116813323608635,1038.1224089372608
U00091,U00091_S1,login,1.0,47.310466530098104,50.0,5.0,0.0,0.0,1.0,20.076803370450328,2510.8527558045134
U00003,,,1.0,36.96121043930903,10.0,1.0,1.0,0.0,1.0,27.47801419248221,335.0882266102112
U00029,U00029_S1,product search,2.0,99.03028061253158,20.0,2.0,1.0,0.0,1.0,34.13723678524719,252.4476728852108
U00029,U00029_S2,billing,1.0,41.026912995241794,50.0,2.0,1.0,0.0,1.0,15.00168702340418,1633.7028014981752
U00044,U00044_S2,login,1.0,91.72567717363906,10.0,3.0,1.0,0.0,1.0,42.159525738918845,852.6976965291194
U00078,U00078_S1,login,1.0,58.7769382739809,10.0,1.0,1.0,0.0,1.0,19.18733684115393,491.64245443484873
U00056,U00056_S2,password reset,2.0,61.48779231015233,50.0,3.0,1.0,0.0,1.0,25.041898974251723,1196.583652946296
U00097,U00097_S1,password reset,2.0,62.38174123454878,20.0,3.0,1.0,1.0,0.0,14.413814826572478,1049.077276086532
U00077,U00077_S2,return policy,2.0,,50.0,4.0,0.0,0.0,1.0,16.87333337251177,5345.6804439903135
U00091,U00091_S2,help,1.0,29.264433050164712,20.0,2.0,1.0,0.0,1.0,27.34344328538374,501.1838714221806
U00066,U00066_S1,billing,1.0,28.526753631017044,10.0,1.0,1.0,0.0,1.0,35.67273483762455,2801.6775670450284
U00071,U00071_S2,login,1.0,61.41126297782139,50.0,1.0,1.0,0.0,1.0,43.67737017696247,692.3676016947297
U00052,U00052_S2,billing,1.0,54.04198622119508,20.0,1.0,1.0,0.0,0.0,132.97140371515496,621.2096521821406
U00039,U00039_S2,login,,97.01515705595783,20.0,1.0,1.0,0.0,1.0,34.510760815977434,1051.9902389346537
U00020,U00020_S2,help,1.0,82.20612447165975,20.0,5.0,0.0,0.0,1.0,18.980966396624595,271.395409041292
U00060,U00060_S1,account settings,2.0,62.68809908589536,20.0,4.0,0.0,0.0,1.0,62.56825246525081,577.0823311734559
U00052,U00052_S2,,1.0,49.68081163405474,10.0,3.0,1.0,0.0,0.0,9.229059570834677,2999.719148765366
U00085,U00085_S1,checkout,1.0,43.94512782834594,20.0,3.0,1.0,0.0,1.0,54.938370804873436,2325.040521726068
U00095,U00095_S1,billing,1.0,90.47616039438806,20.0,1.0,1.0,0.0,1.0,77.41774506766174,150.21107453585952
U00043,U00043_S1,support,1.0,64.75867887872964,20.0,1.0,1.0,0.0,1.0,171.22560608737683,4651.667554474872
U00018,U00018_S1,login,1.0,71.45356103844753,10.0,2.0,1.0,0.0,1.0,61.24418721203161,924.8374544260358
U00098,,return policy,2.0,34.6776818889513,50.0,4.0,0.0,0.0,1.0,19.06085933861052,1406.2007506202276
,U00051_S1,billing,1.0,123.39261517999188,50.0,5.0,0.0,0.0,1.0,33.73347963724136,668.1099945921592
U00046,U00046_S2,billing,1.0,75.01532633284985,10.0,2.0,1.0,0.0,0.0,25.147668432443776,529.1582826088371
U00056,,return policy,2.0,34.51238549902351,50.0,1.0,1.0,1.0,0.0,54.5211326922914,2402.4756960470927
U00011,U00011_S1,product search,2.0,85.20565011514074,10.0,3.0,1.0,1.0,0.0,58.92583244197333,914.426227763656
U00048,U00048_S1,checkout,1.0,64.99283452906054,50.0,2.0,1.0,0.0,1.0,11.893524576012004,1824.577204855354
U00074,U00074_S2,help,1.0,47.30405082926274,10.0,1.0,1.0,0.0,1.0,35.791811017303274,975.8818252473737
U00007,U00007_S1,support,1.0,50.734327437482925,50.0,4.0,0.0,0.0,1.0,6.324819635196607,473.5969942541784
U00046,U00046_S1,login,1.0,26.31708711237688,10.0,1.0,1.0,0.0,1.0,97.59038573354213,1585.521276416864
U00006,U00006_S1,support,1.0,63.42621334604655,10.0,1.0,1.0,0.0,1.0,16.466212182542453,817.5594460224439
U00017,U00017_S1,password reset,2.0,50.7938726363905,20.0,4.0,0.0,0.0,1.0,10.28175569491859,3299.4642360071293
U00001,U00001_S2,billing,1.0,79.4093271811731,10.0,2.0,1.0,0.0,1.0,82.09007857785309,1728.1647925895156
U00044,U00044_S2,billing,1.0,,50.0,2.0,1.0,0.0,1.0,41.915202587878234,5467.482923808892
