User_ID,Session_ID,Turn_Number,User_Message_Text,Bot_Response_Text,Intent_Label,Intent_Confidence,Response_Latency_ms,Resolution_Success,User_Sentiment_Score,Escalated_to_Human,Task_Type,End_of_Session
,U00133_S1,7.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.6625408388089048,239.44272782292646,1.0,-0.47972708783842927,0.0,Support,0.0
U01026,U01026_S1,8.0,Sample user message for general_info,Bot response for general_info,general_info,0.6910435265805701,232.04808592229605,1.0,2.4886643053619157,0.0,Informational,1.0
U01147,U01147_S1,1.0,Sample user message for general_info,Bot response for general_info,general_info,0.6768449080740265,583.202896081433,0.0,1.6213549679485937,0.0,Transactional,0.0
U00248,U00248_S1,2.0,Sample user message for general_info,Bot response for general_info,general_info,0.7415890410538326,293.5521813611952,,-0.10092616716166367,0.0,Informational,0.0
U00198,U00198_S1,3.0,Sample user message for general_info,Bot response for general_info,general_info,0.7396265378225968,704.9856326715312,1.0,-0.010928402904722374,0.0,Informational,0.0
U00224,U00224_S1,4.0,Sample user message for billing,Bot response for billing,billing,0.8954479570873728,,1.0,0.6957839214323958,0.0,,0.0
U00150,U00150_S1,5.0,Sample user message for general_info,Bot response for general_info,general_info,0.701781512857863,741.7311778588283,1.0,1.6551079723973423,0.0,Support,0.0
U00594,U00594_S1,6.0,Sample user message for return,Bot response for return,return,0.834083870521633,182.0993862013561,1.0,1.8977884121887845,0.0,Transactional,0.0
U00265,U00265_S1,7.0,Sample user message for technical_support,Bot response for technical_support,technical_support,,147.52643425982407,1.0,0.9801201257380003,0.0,Support,0.0
U01134,U01134_S1,8.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.6380345576038552,6058.362540438037,0.0,-1.6838552091625105,0.0,Informational,1.0
U01139,U01139_S1,,Sample user message for technical_support,Bot response for technical_support,technical_support,0.8223455854354745,675.8269738073225,0.0,0.8623657565276679,0.0,Informational,0.0
U00540,U00540_S1,2.0,Sample user message for billing,Bot response for billing,billing,0.8173774126902021,851.9142138645677,0.0,0.1736490191408087,0.0,Support,0.0
U00645,U00645_S1,3.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.9292574352987587,172.1689748535075,0.0,-1.2479322418550052,0.0,Support,0.0
U00073,U00073_S1,4.0,Sample user message for return,Bot response for return,return,0.858676063562726,368.2924003815784,0.0,0.15376153267687898,0.0,Informational,0.0
U00070,U00070_S1,5.0,Sample user message for billing,Bot response for billing,billing,0.6318956003282117,140.58927839895873,1.0,1.211735941760017,0.0,Informational,0.0
U00896,U00896_S1,6.0,Sample user message for order_status,Bot response for order_status,order_status,0.9744416396410163,1268.780699464248,0.0,1.186380049242307,0.0,Transactional,0.0
U00814,,,Sample user message for return,Bot response for return,return,0.5797312224642951,283.3900440458785,1.0,2.1857414665694788,0.0,Support,0.0
U00184,U00184_S1,8.0,Sample user message for billing,Bot response for billing,billing,0.8111986362475752,,1.0,0.2644598968247072,0.0,Informational,1.0
U00949,U00949_S1,1.0,Sample user message for order_status,Bot response for order_status,order_status,0.9502530248444432,277.3197584987672,1.0,0.49180186994207986,0.0,Transactional,0.0
U00053,U00053_S1,2.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.6345981316380368,2075.4941941365173,0.0,0.7445774352023904,0.0,Informational,0.0
U00608,U00608_S1,3.0,Sample user message for return,Bot response for return,return,0.5898440838797337,180.15777098533763,1.0,0.9000694301340242,0.0,Transactional,0.0
U01150,,4.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.6956448949128929,100.87779394579904,1.0,-1.6487101700115565,0.0,Support,0.0
U00396,U00396_S1,,Sample user message for general_info,Bot response for general_info,general_info,0.8864911392861509,145.3413790393733,1.0,0.20766697943684947,0.0,Support,0.0
U00750,U00750_S1,6.0,Sample user message for billing,Bot response for billing,billing,0.8109893560103896,150.9604098696951,1.0,-0.19143574358203316,0.0,Support,0.0
U01015,U01015_S1,7.0,Sample user message for order_status,Bot response for order_status,order_status,0.9074411608205073,193.42715680429092,,0.591027538274056,0.0,Support,0.0
U00049,U00049_S1,8.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.8580985662294526,470.29128893285656,1.0,-0.8862275572008749,0.0,Informational,1.0
U00193,U00193_S1,1.0,Sample user message for general_info,Bot response for general_info,general_info,0.7256111466568567,160.92973816904137,1.0,,0.0,Support,0.0
U00784,U00784_S1,2.0,Sample user message for order_status,Bot response for order_status,order_status,0.7183492199574346,533.8338104658878,1.0,0.0006443501826935197,0.0,Transactional,0.0
U00604,U00604_S1,3.0,Sample user message for return,Bot response for return,return,0.8655189501669169,152.0800768467056,1.0,0.8808151704633295,0.0,,0.0
U00070,U00070_S1,4.0,Sample user message for billing,Bot response for billing,billing,0.8414442648479868,629.4093875778102,0.0,-0.6638018468906471,0.0,Informational,
U00493,,5.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.5510858810302117,170.26960298784618,1.0,1.245725276817561,0.0,Transactional,0.0
U00660,U00660_S1,6.0,Sample user message for order_status,Bot response for order_status,order_status,0.6310515762483465,886.9544704686086,0.0,-0.3297744070555808,1.0,Support,0.0
U00681,U00681_S1,7.0,Sample user message for order_status,Bot response for order_status,order_status,0.9062002981270308,1283.1696595767926,0.0,0.9056775397370315,0.0,Informational,0.0
U00167,U00167_S1,8.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.8470174705122063,222.36897717519406,1.0,-1.88626566720747,0.0,Support,1.0
U01021,U01021_S1,1.0,Sample user message for billing,,billing,0.7702962092701118,411.84239029997525,0.0,1.4293617400844847,0.0,Transactional,0.0
U00565,U00565_S1,,Sample user message for return,Bot response for return,return,0.9116864520366138,382.9357070179994,1.0,-0.5146318896371639,0.0,Transactional,0.0
U00054,U00054_S1,3.0,Sample user message for order_status,Bot response for order_status,order_status,0.7385889309190744,523.9501876758931,1.0,2.7319908476028996,0.0,Support,0.0
U00972,U00972_S1,4.0,Sample user message for general_info,Bot response for general_info,general_info,0.7353483239864634,418.6711472517911,0.0,-0.9632539688465294,1.0,Support,0.0
U00096,U00096_S1,5.0,Sample user message for billing,Bot response for billing,billing,0.977988402351772,145.7139921059068,1.0,-0.4718121832857496,0.0,Transactional,0.0
U00952,U00952_S1,6.0,Sample user message for order_status,Bot response for order_status,order_status,,67.0930606821839,1.0,0.9760549497576243,0.0,Support,0.0
U00091,U00091_S1,7.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.4641863739768288,236.74298058858764,1.0,0.16408410342310242,0.0,Transactional,0.0
U01147,U01147_S1,8.0,Sample user message for order_status,Bot response for order_status,order_status,0.8953343659721034,162.6689667330675,1.0,0.8013214856978786,0.0,Transactional,1.0
U00548,U00548_S1,1.0,Sample user message for billing,Bot response for billing,billing,0.8745741666132217,307.15900774930594,1.0,1.3642933620331001,0.0,Transactional,0.0
U00619,U00619_S1,2.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.7212226047659226,217.92039824019815,1.0,0.22152790748930998,0.0,Informational,0.0
U01189,U01189_S1,3.0,Sample user message for billing,Bot response for billing,billing,0.7388915033011348,587.2656086339127,1.0,0.05944927397475737,0.0,Transactional,0.0
U00867,U00867_S1,4.0,Sample user message for general_info,Bot response for general_info,general_info,0.8941386328705829,209.9837794768814,1.0,-0.05424134425922651,0.0,Support,0.0
U00748,U00748_S1,5.0,Sample user message for billing,Bot response for billing,billing,0.5753054120264053,254.911545458042,1.0,0.3493750099483276,0.0,Informational,0.0
,U00817_S1,6.0,Sample user message for billing,Bot response for billing,billing,0.9158310042945155,375.35627108009584,1.0,-1.0732632565907199,0.0,Support,0.0
U00166,U00166_S1,7.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.7788710724581033,265.4893440046064,1.0,-2.0029000098653853,0.0,Transactional,0.0
U01119,U01119_S1,8.0,Sample user message for order_status,Bot response for order_status,order_status,0.747654827470424,322.1604907185182,1.0,-1.504825088271513,0.0,Support,1.0
U00592,U00592_S1,1.0,Sample user message for order_status,,order_status,0.9645226163391943,99.992076033801,1.0,1.6542639670511063,0.0,Transactional,0.0
U00080,U00080_S1,2.0,Sample user message for general_info,Bot response for general_info,general_info,0.9083484348786512,571.5817792891423,1.0,,0.0,Informational,0.0
U00104,U00104_S1,3.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.8943630539856599,1541.805992805346,0.0,-1.5540386857632473,1.0,Informational,0.0
U00050,U00050_S1,4.0,Sample user message for general_info,Bot response for general_info,general_info,0.5481461722482346,194.2874866037825,1.0,-1.8799395951863385,0.0,Informational,0.0
U00534,U00534_S1,5.0,Sample user message for order_status,Bot response for order_status,order_status,0.6760890026292973,619.8912187618495,1.0,1.6128189698626247,0.0,Support,0.0
U00513,U00513_S1,6.0,Sample user message for billing,Bot response for billing,billing,0.8661788915846422,207.1884745464187,1.0,-0.8846244456837622,0.0,Transactional,0.0
U00655,U00655_S1,7.0,Sample user message for return,Bot response for return,return,0.4867220099491303,395.5994145152721,1.0,-0.9582806785757633,0.0,Informational,0.0
U00326,U00326_S1,8.0,Sample user message for general_info,Bot response for general_info,general_info,0.8370114583573894,3252.8553888435154,0.0,-0.45459602222941126,1.0,Transactional,1.0
U00156,U00156_S1,1.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.4792375995700194,153.46385703721953,1.0,0.8641006358059269,0.0,Informational,
U00357,U00357_S1,2.0,Sample user message for billing,Bot response for billing,billing,0.8564276778948556,112.44768436605816,1.0,-0.6150175407395309,0.0,Transactional,0.0
U00727,U00727_S1,3.0,Sample user message for billing,Bot response for billing,billing,0.9625790871612954,1895.5852244239795,0.0,-1.9107800944044657,0.0,Support,0.0
U00096,U00096_S1,4.0,Sample user message for billing,Bot response for billing,billing,0.6957299432705012,154.5937442412833,1.0,0.9260321163172911,0.0,Transactional,0.0
U00338,U00338_S1,5.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.8578837331226133,302.4212935142393,0.0,1.5953048975841675,0.0,Transactional,0.0
U00782,U00782_S1,6.0,Sample user message for billing,Bot response for billing,billing,0.5637337103435416,355.55544569258063,0.0,0.8358395380177229,0.0,Informational,0.0
U00896,U00896_S1,7.0,Sample user message for general_info,Bot response for general_info,general_info,0.530199251904074,94.53308029559179,1.0,1.1507638426741411,0.0,Transactional,0.0
U00854,U00854_S1,8.0,Sample user message for billing,,billing,0.7525083886084297,252.47753472261505,1.0,0.7698762791282251,0.0,Transactional,1.0
U00242,U00242_S1,1.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.9381585861362192,232.21302094113466,1.0,-1.1857241947637933,0.0,Support,0.0
U00937,U00937_S1,2.0,,Bot response for order_status,,,229.95167529793642,1.0,-1.40246556357353,0.0,Transactional,
U00701,U00701_S1,,Sample user message for technical_support,Bot response for technical_support,technical_support,0.9436199356809425,758.5699167704156,0.0,1.9364346154530285,1.0,Support,0.0
U00097,U00097_S1,4.0,Sample user message for return,Bot response for return,return,0.8258863306326981,261.04232197085463,1.0,-0.721145141104168,0.0,Support,0.0
,U01106_S1,5.0,Sample user message for billing,Bot response for billing,billing,0.62408826247051,915.1179903860478,1.0,-0.044127137907886985,0.0,Transactional,0.0
U00923,,6.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.8545078957178069,121.39741675917678,1.0,-0.10973686178155632,0.0,Transactional,0.0
U01110,U01110_S1,7.0,Sample user message for technical_support,,technical_support,0.701909982039322,431.9858148597092,0.0,-0.3330263442577175,0.0,Informational,0.0
U00031,U00031_S1,8.0,Sample user message for technical_support,,technical_support,0.7668819539886694,1499.0127841485325,0.0,-0.55988574005965,0.0,Informational,1.0
U00618,U00618_S1,1.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.491894511919245,148.41423388746958,1.0,1.6414902042546784,0.0,Support,0.0
U00331,,2.0,Sample user message for billing,Bot response for billing,billing,0.7732009854280616,125.50771510505724,1.0,-0.13911431679879335,0.0,,0.0
U00146,U00146_S1,3.0,Sample user message for billing,Bot response for billing,billing,0.617184551164454,770.488386180376,1.0,0.9919124242611081,0.0,Informational,0.0
U00297,U00297_S1,4.0,Sample user message for order_status,Bot response for order_status,order_status,0.8797333929166705,1002.7546175073306,0.0,-0.1134845979202672,0.0,Informational,0.0
U00795,U00795_S1,5.0,Sample user message for billing,Bot response for billing,billing,0.825274920534411,143.886263832076,1.0,-1.9972046823112968,0.0,Support,0.0
U00006,U00006_S1,6.0,Sample user message for billing,Bot response for billing,billing,0.6320422178601872,202.85890476168214,1.0,0.9049069716862531,0.0,Support,0.0
U00839,U00839_S1,7.0,Sample user message for order_status,Bot response for order_status,order_status,0.45583852242005074,157.60696494145492,1.0,0.3132393835479435,0.0,Support,0.0
U00918,U00918_S1,8.0,Sample user message for order_status,Bot response for order_status,order_status,0.7131461952995843,1048.0950705701587,0.0,,0.0,Support,1.0
U00401,U00401_S1,1.0,Sample user message for general_info,Bot response for general_info,general_info,0.7900666222572527,155.0327421007823,0.0,-0.9948513021972357,0.0,Support,0.0
U00837,U00837_S1,2.0,Sample user message for billing,Bot response for billing,billing,0.868037429120923,411.0029405444762,1.0,-0.0628589078992923,0.0,Transactional,0.0
U01160,U01160_S1,3.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.853280677604727,514.8752514837463,1.0,-2.4341483418570182,0.0,Informational,0.0
U00147,U00147_S1,4.0,Sample user message for order_status,Bot response for order_status,order_status,0.9470642835109602,676.301237058449,0.0,-0.204414410451856,0.0,Support,0.0
U00549,U00549_S1,5.0,Sample user message for general_info,Bot response for general_info,general_info,0.7760764994652715,179.60247883574965,1.0,0.2638837085086963,0.0,Support,0.0
U00248,U00248_S1,6.0,Sample user message for general_info,Bot response for general_info,general_info,0.9342034071491515,199.17108289566198,1.0,,0.0,Transactional,0.0
U00537,U00537_S1,7.0,Sample user message for general_info,Bot response for general_info,general_info,0.83594244478833,219.4926072265216,1.0,-0.896480929558406,0.0,Support,0.0
U00329,U00329_S1,8.0,Sample user message for billing,Bot response for billing,billing,0.7680826070700408,368.06067935120075,1.0,-0.8197204084307779,0.0,,1.0
U00641,U00641_S1,1.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.9767400160250226,325.6618341527029,,-1.1446273772809332,0.0,Informational,0.0
U00518,U00518_S1,2.0,Sample user message for general_info,Bot response for general_info,general_info,0.5460622028081774,578.7638839677056,1.0,0.6834726864849369,0.0,Transactional,0.0
U01133,U01133_S1,3.0,Sample user message for general_info,Bot response for general_info,general_info,0.6435519308978239,100.70549549151634,1.0,-0.14075255586683078,0.0,Support,0.0
U00392,U00392_S1,4.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.8568623447234881,565.9517963934875,0.0,-0.24123466712955205,0.0,Support,0.0
U00013,U00013_S1,5.0,Sample user message for order_status,Bot response for order_status,order_status,0.8243655677966495,326.2059001423895,1.0,-0.9853500079606482,0.0,Informational,0.0
U01134,U01134_S1,6.0,Sample user message for return,Bot response for return,return,0.8395839619373789,478.102896191777,1.0,0.8907399358012933,0.0,Transactional,0.0
U01207,U01207_S1,7.0,Sample user message for return,Bot response for return,return,0.5535677905694564,213.95577921798522,1.0,2.2558600447169366,0.0,Transactional,0.0
U00325,U00325_S1,8.0,Sample user message for return,Bot response for return,return,0.8057284333095335,191.5168439055669,1.0,-0.6123429313353412,0.0,Support,1.0
U01004,U01004_S1,1.0,Sample user message for order_status,Bot response for order_status,order_status,0.7868254223487258,283.15704550746887,1.0,0.9214613634440391,,Transactional,0.0
U01035,U01035_S1,2.0,,Bot response for return,return,0.7936074989917035,1148.7510699685504,0.0,-0.2657043757744964,0.0,Informational,0.0
U00472,U00472_S1,3.0,Sample user message for billing,Bot response for billing,billing,0.6477976321268561,1355.4649333217214,1.0,0.43545805540929644,0.0,,0.0
U00544,U00544_S1,4.0,Sample user message for general_info,Bot response for general_info,,0.6918868413819256,108.11376754746128,1.0,-0.6776011315506912,0.0,Transactional,0.0
U00274,U00274_S1,5.0,Sample user message for return,Bot response for return,return,0.9852990495756585,227.48440851671717,1.0,-0.4469422837524062,0.0,Support,0.0
U01202,U01202_S1,6.0,Sample user message for return,Bot response for return,return,0.43956894212242903,278.53003841017994,1.0,0.0618753162179458,0.0,Informational,0.0
U00463,U00463_S1,7.0,Sample user message for general_info,Bot response for general_info,general_info,0.6535726520477773,552.9297891396872,0.0,0.29623716346164425,0.0,Informational,0.0
U01194,U01194_S1,8.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.8755442373354745,457.78712265069623,0.0,1.7888109460013983,0.0,,1.0
U00955,U00955_S1,1.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.7694113275221071,531.9324022781761,1.0,-0.07270254608796486,0.0,Transactional,0.0
U00406,,2.0,,Bot response for billing,billing,0.7982340441180428,334.60821461036903,1.0,-1.5628819503458824,0.0,Informational,0.0
U01039,U01039_S1,3.0,Sample user message for order_status,Bot response for order_status,order_status,0.856127566327314,404.6599505158827,0.0,0.9953013113236394,1.0,Transactional,
U00174,U00174_S1,,Sample user message for order_status,Bot response for order_status,order_status,0.5912989427604279,1131.040509270027,0.0,0.9410151398610574,0.0,Informational,0.0
U01010,U01010_S1,5.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.7528494397985294,255.11602290274658,1.0,-0.39411156535470876,0.0,Support,0.0
U00243,U00243_S1,6.0,Sample user message for return,Bot response for return,return,0.9886639759504025,390.0185894357546,0.0,0.02623013020447823,0.0,Informational,0.0
U01244,U01244_S1,7.0,Sample user message for order_status,Bot response for order_status,order_status,0.9663543242819272,278.6403473503248,1.0,-0.19088288779916263,0.0,Support,0.0
U00507,U00507_S1,8.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.8635185209630136,81.64213862799582,1.0,-1.2401757593290996,0.0,Support,1.0
U01201,U01201_S1,1.0,Sample user message for return,Bot response for return,return,0.7366815426940421,155.88602168540132,1.0,0.9309778101803624,0.0,Support,0.0
U00730,U00730_S1,2.0,Sample user message for return,Bot response for return,return,0.855905593502839,643.719075038798,0.0,0.508168579609148,0.0,Informational,0.0
U00388,U00388_S1,3.0,Sample user message for return,Bot response for return,return,0.8000858281495296,179.96364481895347,1.0,0.42898920359313497,0.0,Support,0.0
U00553,U00553_S1,4.0,Sample user message for order_status,Bot response for order_status,order_status,0.6193520154214572,391.9842884237344,0.0,-0.3800139571526134,1.0,Support,0.0
U00470,U00470_S1,5.0,Sample user message for order_status,Bot response for order_status,order_status,0.7087295070698247,190.65814509209002,1.0,,0.0,Informational,0.0
U00329,U00329_S1,6.0,Sample user message for general_info,Bot response for general_info,general_info,0.8439308349573055,276.03783338441207,1.0,0.04523180331607505,0.0,Support,0.0
U00491,U00491_S1,7.0,,Bot response for technical_support,technical_support,0.659243760795547,192.68550353563822,1.0,-0.36416791661558456,0.0,Informational,0.0
U00774,U00774_S1,8.0,Sample user message for return,Bot response for return,return,,310.1497210302012,0.0,-1.1500295600961306,0.0,Transactional,1.0
U00375,U00375_S1,1.0,Sample user message for order_status,Bot response for order_status,order_status,0.5554122729175032,1667.4286162047904,0.0,-1.1389345275432121,0.0,Support,0.0
U01131,U01131_S1,2.0,Sample user message for order_status,Bot response for order_status,order_status,0.541948960222804,173.51352787012448,1.0,-1.6696037352904853,0.0,Transactional,0.0
U01055,U01055_S1,3.0,Sample user message for order_status,Bot response for order_status,order_status,0.7091979855590869,321.5393135519441,1.0,-0.5049431296632663,0.0,Transactional,0.0
U00864,U00864_S1,4.0,Sample user message for order_status,Bot response for order_status,order_status,,159.76656319879885,1.0,-0.9729713464629983,0.0,Support,0.0
U01232,U01232_S1,5.0,Sample user message for order_status,Bot response for order_status,order_status,0.9491079592017428,773.904475723227,,-0.09438990119574767,0.0,Support,0.0
U00964,U00964_S1,6.0,,Bot response for billing,billing,0.758301605108979,182.42488986437945,1.0,0.31051068772346946,0.0,Support,0.0
U00415,U00415_S1,7.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.9558269672238408,707.9369866829642,1.0,0.3077865431268083,0.0,Informational,0.0
U00972,U00972_S1,8.0,Sample user message for billing,Bot response for billing,billing,0.6514173704934113,416.6725427472101,0.0,-0.6601734495836412,1.0,Informational,1.0
U00967,U00967_S1,1.0,Sample user message for return,Bot response for return,return,0.9662896296803728,162.2735805365558,1.0,0.714896060283992,0.0,Support,0.0
U00779,U00779_S1,2.0,Sample user message for order_status,Bot response for order_status,order_status,0.8410824322876727,214.54726769782434,1.0,-1.5906060621263267,0.0,Transactional,0.0
U00783,U00783_S1,3.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.630634858404027,243.45586576502456,0.0,,0.0,Support,0.0
U00841,U00841_S1,4.0,Sample user message for order_status,Bot response for order_status,order_status,0.6584091308108733,109.10297914980781,1.0,-0.714613870731834,0.0,Transactional,0.0
U00148,U00148_S1,5.0,Sample user message for order_status,Bot response for order_status,,0.8963464024109282,360.3407111129336,1.0,1.3643831043582455,0.0,Informational,0.0
U00880,U00880_S1,6.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.6429985794159682,179.3444806964964,1.0,0.6193227357382968,0.0,Support,0.0
U00657,U00657_S1,7.0,Sample user message for billing,,billing,0.7978256307813585,162.9298343701887,1.0,0.6315543720296996,0.0,Transactional,0.0
U00250,U00250_S1,8.0,Sample user message for billing,Bot response for billing,billing,0.44906370037236704,373.8476306701031,1.0,-0.43525365889930784,0.0,Support,1.0
U01184,U01184_S1,1.0,Sample user message for billing,Bot response for billing,billing,0.9010082109495287,519.4435242439096,0.0,-0.9708141037598287,0.0,Informational,0.0
U00888,U00888_S1,2.0,Sample user message for order_status,Bot response for order_status,,0.8080324152540441,586.88614138918,1.0,-0.582612871445308,0.0,Transactional,0.0
U00273,U00273_S1,3.0,Sample user message for return,Bot response for return,return,0.9687862080519591,130.42342951739505,0.0,0.050853135790193425,0.0,Support,0.0
,U01196_S1,4.0,Sample user message for return,Bot response for return,return,0.8006903752644396,525.8884606159372,0.0,-1.3963299576718267,0.0,Informational,0.0
U00629,,5.0,Sample user message for return,Bot response for return,return,0.8134933724751873,239.99517856492173,1.0,0.21886873288737982,0.0,Transactional,0.0
U00378,U00378_S1,6.0,Sample user message for order_status,Bot response for order_status,order_status,0.7930540035772808,33.941220491198585,1.0,-1.7706058555196438,0.0,Informational,0.0
U00677,U00677_S1,7.0,Sample user message for billing,Bot response for billing,billing,0.8266875800982939,127.59360856629183,1.0,0.07248651192039504,0.0,Informational,0.0
U00377,U00377_S1,8.0,,Bot response for technical_support,technical_support,0.9080537602227883,39.72881461466263,1.0,-1.272817097733146,0.0,Informational,1.0
U00727,U00727_S1,1.0,Sample user message for general_info,Bot response for general_info,,,1405.4687489519968,0.0,-0.004377679324160343,,Informational,0.0
U00632,U00632_S1,2.0,Sample user message for general_info,Bot response for general_info,general_info,0.7394444361422312,478.24547403769634,1.0,1.02425019401276,0.0,Transactional,0.0
U00028,U00028_S1,3.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.7288477523267384,158.14759803490017,1.0,1.029639360806337,0.0,Transactional,
U00082,U00082_S1,4.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.7240873245744912,274.11463529063855,0.0,-0.7993628066639155,0.0,Transactional,0.0
U00178,U00178_S1,5.0,Sample user message for general_info,Bot response for general_info,general_info,0.9502547544521254,299.9968671278621,1.0,-0.42653786152948775,0.0,Informational,0.0
U00275,U00275_S1,6.0,Sample user message for return,Bot response for return,return,0.8045886650752138,179.32373596007866,1.0,0.11154428546635484,0.0,Informational,0.0
U00176,U00176_S1,7.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.6871973111171704,1332.5660689857493,,0.1285134665729028,1.0,Transactional,0.0
U00336,U00336_S1,8.0,Sample user message for billing,Bot response for billing,billing,0.796644406597002,356.2158987133797,1.0,2.3459948387064684,0.0,Informational,1.0
U00159,U00159_S1,1.0,Sample user message for order_status,Bot response for order_status,order_status,0.8688741581177243,400.0110307445247,0.0,,0.0,Informational,0.0
U00459,U00459_S1,2.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.8457113084886588,270.5864607968264,1.0,0.6654807850167449,0.0,Support,0.0
U00076,U00076_S1,3.0,Sample user message for general_info,Bot response for general_info,general_info,0.9333125274380616,352.6174949217586,1.0,-1.9478984121177352,0.0,Informational,0.0
U00309,U00309_S1,,Sample user message for general_info,Bot response for general_info,general_info,0.616371375196155,90.25415166244267,1.0,-0.07422496680008707,0.0,Transactional,0.0
U01013,U01013_S1,5.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.7228918893017898,212.28702125978498,1.0,-0.4643008333103421,0.0,Support,0.0
U00685,U00685_S1,6.0,Sample user message for general_info,Bot response for general_info,general_info,0.6845206397560202,193.8394243213483,1.0,0.3171092451024187,0.0,Support,0.0
U00838,U00838_S1,7.0,Sample user message for return,Bot response for return,return,0.8016271379205331,348.20218123419966,1.0,-1.5523896140812836,0.0,Transactional,0.0
U00645,U00645_S1,8.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.5539043048115182,121.75281070829297,1.0,-1.5366221267652649,0.0,Support,1.0
U01019,U01019_S1,1.0,Sample user message for general_info,Bot response for general_info,general_info,0.4819462108784895,1135.0160117225782,1.0,-0.28194330291203074,0.0,Transactional,0.0
U00337,U00337_S1,2.0,Sample user message for return,Bot response for return,return,0.8045607462869957,151.5690039517843,1.0,1.2482466077531875,0.0,Transactional,0.0
U00192,U00192_S1,3.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.8493181923760597,387.01381310571014,1.0,0.2233815405312864,0.0,Support,0.0
U00254,U00254_S1,4.0,Sample user message for return,Bot response for return,return,0.7142711068692142,203.65477569843972,1.0,0.7023306609093939,0.0,Informational,0.0
U00292,U00292_S1,5.0,,Bot response for general_info,general_info,0.9266781653983769,418.33613930696725,1.0,-0.32814271625087427,0.0,Support,0.0
U00945,U00945_S1,6.0,Sample user message for order_status,Bot response for order_status,order_status,0.7319247247649883,411.66785752072906,0.0,0.011660155161685355,0.0,Informational,0.0
U01038,U01038_S1,7.0,Sample user message for order_status,,order_status,0.8240965637572595,106.07873998553761,1.0,-0.3973682822778281,0.0,Transactional,
U00638,U00638_S1,8.0,Sample user message for billing,Bot response for billing,billing,0.8335837199379857,1303.1680352384647,1.0,-0.10466552772531494,0.0,Informational,1.0
U00698,U00698_S1,1.0,Sample user message for billing,Bot response for billing,billing,0.6649559563793325,181.95109837302815,1.0,,0.0,Informational,0.0
U00077,U00077_S1,2.0,Sample user message for general_info,Bot response for general_info,general_info,0.7409355981753658,488.6493231141811,1.0,0.7880130173749166,0.0,Support,0.0
U00334,U00334_S1,3.0,Sample user message for order_status,Bot response for order_status,order_status,0.707773468912701,221.8993211585012,1.0,1.0648017644359056,0.0,Informational,0.0
U00370,U00370_S1,4.0,Sample user message for return,Bot response for return,return,0.9165605601415372,193.213122832243,1.0,0.08250725132107,0.0,Informational,0.0
U00126,U00126_S1,5.0,Sample user message for general_info,Bot response for general_info,general_info,0.5935584266437016,208.75294631665201,1.0,0.38666834597053595,0.0,Support,0.0
U00718,U00718_S1,6.0,Sample user message for return,Bot response for return,return,0.9318914648060762,587.0217895225359,1.0,-1.7291154709466459,0.0,Informational,0.0
U00745,U00745_S1,7.0,Sample user message for return,Bot response for return,return,0.7704361289381634,475.1037208523217,1.0,-0.7223440287298203,0.0,Transactional,0.0
U00803,U00803_S1,8.0,Sample user message for billing,Bot response for billing,billing,0.7055178707203724,193.91803436179637,1.0,-0.5543467586486456,0.0,Support,1.0
U01131,U01131_S1,1.0,Sample user message for billing,Bot response for billing,billing,0.8228187070143949,210.85242843475007,1.0,-0.7389358069941145,0.0,Support,0.0
U00374,U00374_S1,2.0,Sample user message for return,Bot response for return,return,0.9714556755138666,305.45623664710257,1.0,,0.0,Support,0.0
