User_ID,Session_ID,Task_Name,Task_Success,Time_to_Complete_s,Error_Rate_%,Satisfaction_Score,Cognitive_Load_Score,System_Latency_ms,Click_Error_Rate,Average_Path_Length,Help_Accessed,Post_Task_Confidence,Device_OS,Timestamp
U00161,S000161,Upload,1.0,97.87331185620418,1.5338599923432037,3.674730200796656,2.5635526997248532,52.0413608779469,0.2631423915500774,5.0,0.0,5.0,iOS,2024-01-18
U00162,S000162,Upload,1.0,13.238415389684446,2.0484260789300732,6.6137550124420965,3.2555860901583067,95.2017452938948,5.379466751563128,7.0,0.0,5.0,MacOS,2024-03-23
U00163,S000163,Checkout,0.0,19.605231920197454,10.81154162712835,4.263791673763753,4.303040483474873,65.71017433864705,0.2565422409387243,2.0,0.0,5.0,MacOS,2024-01-16
U00164,S000164,Checkout,1.0,100.32457947790658,6.814939463505738,5.036354045449974,2.6518920000398944,45.924403094335744,0.1942872414159178,4.0,0.0,5.0,MacOS,2024-01-10
U00165,S000165,Search,1.0,127.99417203565808,2.148304651520995,5.701259339531238,3.221337234342398,35.10829993220664,2.3175498759656197,5.0,0.0,4.0,iOS,2024-02-23
U00166,S000166,Checkout,1.0,29.07869551481164,1.0802433075271833,6.9663486817465605,2.929450547681513,52.4851014073267,3.7592286317752603,7.0,0.0,5.0,Windows,2024-01-31
U00167,S000167,Search,1.0,6.908979051325156,1.8901633469634636,7.0,2.1484482296359046,117.63826475287298,1.960296834578105,2.0,0.0,3.0,MacOS,2024-01-26
U00168,S000168,Login,0.0,19.761211688672482,18.23029653174749,4.31691619899976,5.0,31.99885728584702,6.088410398699238,5.0,0.0,4.0,MacOS,2024-01-22
U00169,S000169,Upload,1.0,11.552531637378506,3.3956928485982703,5.338828937785471,2.8782495085714666,59.24698376381018,1.3854609758261385,4.0,0.0,4.0,Android,2024-03-15
U00170,S000170,Login,1.0,17.04838542858739,6.0850337257025995,5.748860829153705,3.111084284783389,100.13831621083095,1.7105901492323599,3.0,1.0,3.0,Windows,2024-02-03
U00171,S000171,,1.0,22.934059444321385,5.406964034690446,5.456919877136655,3.150068433681788,23.464866670871636,3.822479593579116,,0.0,3.0,MacOS,2024-02-18
U00172,S000172,Checkout,,25.19848241688213,1.380625040375807,4.16046909949226,,30.05539024719869,0.003303497639541995,4.0,0.0,5.0,Android,2024-02-20
U00173,S000173,Upload,1.0,25.604072414646392,1.1385772624433188,5.817474151487543,1.0,52.586086673019615,0.32713100002971257,8.0,0.0,4.0,iOS,2024-03-14
U00174,S000174,Upload,1.0,18.021084611212963,1.7989330071276832,6.184016362361358,2.2200581924113663,88.90448486205415,2.381463539416755,4.0,1.0,5.0,MacOS,2024-03-17
U00175,S000175,Settings,1.0,12.179600537407785,5.97821425370681,4.391685319682015,2.8282100910286334,57.09456888479606,7.54589002299362,4.0,1.0,4.0,Windows,2024-01-08
U00176,S000176,Settings,1.0,40.815570141861365,0.9099717404450047,5.43544526008018,3.3482251924238335,36.05650652248523,2.143072186239566,3.0,1.0,5.0,MacOS,2024-01-05
U00177,S000177,Login,1.0,78.16780512740606,0.44349446942303206,4.762454784572458,1.6465528950329673,126.94147472226604,0.05945598823985086,3.0,0.0,5.0,Android,2024-03-15
U00178,S000178,Settings,1.0,38.379438644171906,1.324342046951135,6.818493964503478,3.450827970582647,38.88608256463422,0.2618100307075776,4.0,0.0,3.0,Windows,2024-03-13
U00179,S000179,Checkout,1.0,45.024749586000354,2.310127014036308,7.0,,43.17335890288734,5.777909654329762,4.0,0.0,5.0,Windows,2024-01-26
U00180,S000180,Search,1.0,36.39395520394659,0.6813544224916477,5.753582719396132,2.7730385845169314,67.39266885900221,0.3481255337550455,6.0,0.0,4.0,Android,2024-02-07
U00181,S000181,Settings,1.0,41.408429186889116,0.8377612001022887,6.875320131304645,2.708763888114017,47.471717188652796,0.2769044011168109,6.0,0.0,5.0,iOS,2024-01-03
U00182,S000182,Search,1.0,19.067550688004687,2.828015889230608,4.64001845720176,2.268380457866403,215.99429520355957,1.4466137015244813,5.0,0.0,5.0,Windows,2024-02-22
,S000183,Checkout,1.0,25.148426472947357,2.7800848495739854,4.246874542283004,3.3599443911735136,45.078368185522635,0.2695019380292305,2.0,1.0,5.0,iOS,2024-02-09
U00184,S000184,Search,1.0,51.33219645944845,1.0218961028183766,4.930258937350705,3.3178786643182008,150.16270970948648,0.3843675409692024,4.0,1.0,4.0,MacOS,2024-01-30
U00185,S000185,Upload,1.0,43.98082579420983,3.3163622875386585,4.240470949393143,2.237661626543641,31.476861258805958,3.1249633865475372,2.0,0.0,5.0,MacOS,2024-02-05
U00186,S000186,Upload,1.0,19.809434545132273,1.9960236252133368,6.725045635507079,3.932731043586263,62.53028410912979,7.01277460625761,4.0,0.0,4.0,iOS,2024-02-18
U00187,S000187,Search,1.0,15.429151833756617,4.945213326271434,5.521834001848361,2.7744733219303703,135.31112613036902,0.9913523636530464,6.0,1.0,3.0,MacOS,
U00188,S000188,Login,1.0,17.02945299926581,1.4804946782913966,6.724816837909119,3.5616381513385043,50.19206169623219,4.155754063828425,4.0,0.0,5.0,Android,2024-02-08
U00189,S000189,Search,1.0,25.243488786850737,3.859840989126843,5.839143261793558,2.5204041212176778,98.7354863499529,0.4280727363334295,6.0,0.0,3.0,Windows,2024-03-01
U00190,S000190,Search,0.0,34.70212199865669,13.988973483826552,4.830540998126112,4.016861306130364,48.26842995054889,0.0332661945668659,5.0,0.0,4.0,Windows,2024-02-22
U00191,S000191,Upload,1.0,31.587983919160862,3.0221597428980242,5.8565654619349,3.406296657031844,128.49436164093575,0.4287329441494511,2.0,0.0,5.0,MacOS,2024-02-25
U00192,S000192,Login,1.0,38.862057103319515,2.0078858462436364,6.2747356463889625,3.4283741262826135,58.30402995267938,0.0771904217013537,5.0,0.0,4.0,Android,2024-03-08
U00193,S000193,Login,1.0,140.83196091572327,2.0041516413970126,5.693364164237102,3.3439832497112483,18.552933545277046,1.476452627554473,2.0,0.0,4.0,,2024-02-11
U00194,S000194,Login,0.0,152.31688050255437,10.313420675649876,3.5267889790143903,3.6634481777869805,103.09744303706394,1.8346522256035915,4.0,0.0,3.0,iOS,2024-01-02
U00195,S000195,Login,1.0,37.80538819288632,0.5057994027177624,5.0942072588412275,3.1436539352672996,48.26714401442765,1.731282770425866,8.0,1.0,5.0,MacOS,2024-01-07
,S000196,Search,1.0,42.59448386290194,0.8527131707326335,5.264816577149731,3.9582767064763726,60.59063775954243,1.201137804241433,5.0,0.0,5.0,MacOS,2024-01-13
U00197,S000197,Login,1.0,28.973452383479746,1.7014847400366915,4.050227651248472,3.726184222542447,146.72860768093352,0.7413716748173614,5.0,1.0,5.0,Android,2024-03-19
U00198,S000198,Checkout,0.0,,11.161469714419994,5.294078855710768,3.758304914967297,45.146808332609815,0.659215205048217,2.0,1.0,5.0,MacOS,2024-01-25
U00199,S000199,Upload,1.0,20.02367239513932,0.3837700630888838,3.6998183405786667,3.530649425229206,72.73446406379968,1.2706725436536408,7.0,0.0,5.0,iOS,2024-01-21
U00200,S000200,Settings,1.0,12.182593775905922,1.6791920911642773,4.679189917930192,3.2404968865532395,41.643630593000786,1.2981880406116848,9.0,0.0,5.0,Android,2024-03-16
U00201,S000201,Login,1.0,50.30653150010176,2.673392722315426,5.673184054597551,2.5093320536233366,99.46327724582473,1.8970626152612466,8.0,0.0,4.0,Windows,2024-03-15
,S000202,Login,1.0,32.66972042140081,1.3979480375468658,7.0,1.9931569328302263,47.84476947542551,1.889823696520082,8.0,1.0,4.0,MacOS,2024-01-17
U00203,S000203,Search,1.0,130.03300390951375,2.852503627321715,4.612764796421546,2.942340705374832,64.50614916247095,0.42554220500862916,4.0,0.0,4.0,Android,2024-01-05
U00204,S000204,Login,1.0,23.439314806597615,1.9090058480047718,5.758219856213568,4.360458414322105,80.3455623932116,0.36096049927749063,3.0,1.0,4.0,Android,2024-02-21
U00205,S000205,Upload,1.0,156.40483069936886,0.8083478174738037,7.0,3.6804822800558954,18.811687471674546,0.35286655759835855,3.0,1.0,5.0,MacOS,2024-02-04
,,Upload,1.0,31.6251144146317,0.19670704328336264,7.0,3.4303119138274636,78.10773071308607,0.2703483516830381,6.0,0.0,3.0,iOS,2024-01-12
U00207,S000207,Search,1.0,67.82815959232138,1.286434942509021,6.904075541097801,3.6208248450656435,24.613963189468787,0.06851395271243177,6.0,,3.0,MacOS,2024-01-11
U00208,S000208,Settings,1.0,14.380231031288528,1.5412179574988785,4.847601401291124,2.929680555138084,63.177697612762245,0.1430879274570975,2.0,0.0,3.0,Android,2024-03-16
U00209,S000209,Checkout,1.0,60.584249252131315,3.143420564175512,7.0,2.702719786996265,112.57900840918823,1.1744582079260089,6.0,0.0,5.0,Android,2024-01-28
U00210,S000210,Checkout,1.0,46.37595577321355,2.857678413591567,5.730124494453425,2.4205262884433174,71.0091187966642,3.427561104865089,7.0,0.0,5.0,Windows,2024-02-28
U00211,S000211,Settings,1.0,32.955951249784015,0.9459708532447624,6.201079640361635,2.961597178607666,40.70669001404027,1.1221423119668883,9.0,1.0,5.0,Windows,2024-03-19
U00212,S000212,Checkout,1.0,18.920963222175715,2.743913146137985,5.119052133567359,2.492281399090415,68.88200110771778,0.863836842028232,3.0,0.0,5.0,MacOS,2024-01-04
U00213,S000213,Settings,1.0,35.893992141365736,3.0508424440738127,2.922833045179613,3.298394671224644,17.649853173243866,0.4949870776559622,5.0,1.0,3.0,Android,2024-03-15
U00214,,Settings,0.0,63.5037226614319,18.6801558469839,,5.0,118.70737862828574,0.10878771119981265,7.0,1.0,4.0,Android,2024-03-10
U00215,S000215,Settings,1.0,43.92855655936103,1.3586864189916585,5.5322315791234855,3.093589815074921,21.668812285137072,0.17412497925065853,5.0,0.0,5.0,Android,2024-02-25
U00216,S000216,Checkout,1.0,51.64355068772116,4.786145496698712,6.018244212918017,3.3197895596630693,80.50171998783226,0.8263686032224385,6.0,0.0,5.0,Windows,2024-03-11
U00217,S000217,Search,1.0,38.46958048413485,0.23142605550458833,6.008291956248403,3.387869568157979,135.33355154887195,0.5229477860228958,11.0,0.0,5.0,Windows,2024-02-28
U00218,S000218,Upload,1.0,25.24110699706455,0.2983068500470235,5.827802921231107,3.4493573188166,56.83687492012495,0.9569155550973133,8.0,1.0,5.0,Android,2024-01-15
U00219,S000219,Login,1.0,86.23226241875624,1.7389422172677516,5.553257672242043,3.2859059720938117,60.51001636280146,0.9993203114426705,7.0,0.0,3.0,Android,2024-01-23
U00220,S000220,Settings,1.0,95.39334558929761,1.598404477367973,7.0,2.906308776564907,134.17140081950933,0.9649675812307016,4.0,0.0,4.0,Windows,2024-01-03
U00221,S000221,Search,1.0,17.961230100834182,0.27732317174949467,6.608053300406927,3.1132159490162326,,0.6523482003062799,4.0,0.0,5.0,Windows,2024-03-14
U00222,S000222,Settings,1.0,25.899956547637448,0.2650361461219593,6.380414878680344,3.2517687826731008,121.9456962458594,1.9433338617768603,3.0,1.0,3.0,,2024-03-10
U00223,S000223,Upload,1.0,11.695018662847529,0.17946183870702628,7.0,3.009189585977485,53.93846518651047,0.25937732760102805,8.0,1.0,4.0,MacOS,2024-03-30
U00224,S000224,Search,1.0,55.954512424727426,0.9050931903831568,6.82753912889366,3.0776025452802607,86.82560057407956,3.678347650390419,10.0,0.0,5.0,Android,2024-01-23
U00225,S000225,,1.0,59.48823442958108,0.19391214602636722,7.0,2.3499409950481707,165.24340059309847,0.5211037473512382,10.0,0.0,3.0,MacOS,2024-02-07
U00226,S000226,Upload,0.0,50.89760445232149,25.420629948297766,6.020529164525746,3.2197023920989496,95.79625879165162,2.0939324007580242,6.0,0.0,4.0,MacOS,2024-03-04
U00227,S000227,Search,1.0,18.698176409257705,3.580087022618132,3.7671917077521115,2.759025915417226,51.84927019042518,0.8795806163642128,2.0,0.0,4.0,Windows,2024-02-05
U00228,S000228,Settings,1.0,49.155424663015694,0.0283946882946413,5.728052286111635,3.3399140873279154,110.80372516089635,5.974006359281314,4.0,0.0,5.0,Windows,2024-02-23
U00229,S000229,Checkout,1.0,56.36425679071934,1.7851658367208862,6.767552952577917,3.360914280568831,32.15549025039427,0.7038693740194142,4.0,0.0,,Windows,2024-03-01
U00230,S000230,Search,0.0,,11.241303547945348,4.076789381556253,,103.41186200490837,1.9777835612897299,3.0,0.0,4.0,,2024-02-06
U00231,S000231,Settings,1.0,16.638176710971035,9.399498951831148,6.299123693818572,3.9924822727031675,30.1221193707835,4.558644802186933,6.0,0.0,4.0,Windows,2024-03-17
U00232,S000232,Settings,,8.631362107921984,4.377459029868752,7.0,3.5426524653266656,37.90251790767802,0.20395488358051236,6.0,1.0,5.0,iOS,2024-01-21
U00233,S000233,Settings,0.0,14.84014328975951,11.447524445563038,3.9452693420168634,3.8084049247519585,14.357405055107675,2.0231871759832996,7.0,0.0,,iOS,2024-01-04
U00234,S000234,Login,1.0,13.187701498916574,7.271894446261561,6.114575261531466,4.556220822000726,79.80906837514149,2.3127327321443816,2.0,0.0,5.0,MacOS,2024-03-10
U00235,S000235,Checkout,1.0,47.117215843869836,0.40502190166143026,3.8878053747725905,2.092100735580547,60.425956592629696,,9.0,1.0,4.0,Windows,2024-02-01
U00236,,Login,1.0,10.051307080245119,5.670972217805911,5.63891249263356,1.499959061110879,88.48978054163628,0.14207152239375562,3.0,1.0,5.0,Windows,2024-02-05
U00237,S000237,Checkout,0.0,82.11746562382501,13.482889652116462,4.00920387878825,4.23966394540102,55.655614660017534,2.12874945714921,5.0,1.0,3.0,MacOS,2024-02-19
U00238,S000238,Search,1.0,29.905305675347023,0.04317651472041584,5.693401393867566,1.6538036577695132,105.588112883888,10.359060252024312,6.0,0.0,5.0,Android,2024-02-28
U00239,S000239,Search,1.0,31.22602534589147,1.7172441694669687,7.0,3.464494114942221,139.06898168284567,3.4270513661659607,3.0,1.0,4.0,Windows,2024-01-18
U00240,S000240,Settings,0.0,33.95032647897142,14.046680403961076,3.2125413182767684,5.0,68.05124044074506,0.0842556214068045,6.0,,4.0,MacOS,2024-03-29
U00241,S000241,Search,1.0,35.14830331442256,1.325855485155342,5.8204892657049445,2.651380240713903,46.5062183560213,2.1594374851041414,2.0,0.0,4.0,MacOS,2024-02-13
U00242,S000242,Search,0.0,,11.70804614639805,4.120600845090238,2.9131820941418205,50.440894598530335,0.11497571507324889,8.0,0.0,5.0,MacOS,2024-03-21
U00243,S000243,Login,0.0,18.501817562439275,13.47805168014473,5.563916811502189,3.918627877369268,54.55648952017137,1.5328886470581846,3.0,1.0,5.0,Windows,2024-03-22
U00244,S000244,Settings,1.0,28.02629868162018,3.6391607768378966,5.920844699027525,4.045771984145105,58.4054150860806,0.5261202478310427,3.0,0.0,4.0,Windows,2024-03-15
U00245,,Settings,0.0,33.02365982837162,10.365198777247144,4.115761119041718,4.876508331459052,41.359276111775756,0.62477431478365,6.0,0.0,5.0,iOS,2024-03-10
U00246,S000246,Login,1.0,53.844614824087266,0.7462612203834581,5.475258845259545,1.76462094421653,28.815942158604432,0.5932027034180695,4.0,0.0,5.0,MacOS,2024-01-30
U00247,S000247,Settings,1.0,16.030831947261785,,4.434597187722266,3.8940654851946825,111.77647063583332,1.6636766919499903,7.0,0.0,5.0,MacOS,2024-03-27
U00248,S000248,Settings,1.0,43.205787909696774,0.4652917456066181,6.394749379730466,2.3615874679863933,84.85953687230847,2.45126356234053,10.0,0.0,5.0,MacOS,2024-03-20
U00249,S000249,Login,0.0,16.425826369534427,12.07533064367037,4.419188315357676,5.0,70.49078004023963,3.369483061531996,2.0,0.0,5.0,Windows,2024-03-17
U00250,S000250,Checkout,1.0,30.36772650334326,1.4460257562672865,5.291566179390221,3.2110599584382453,33.63643848702166,1.266996573124455,4.0,0.0,5.0,Android,2024-01-15
U00251,S000251,Settings,0.0,17.673240262422155,12.243252344682327,4.5439048681701,4.780154624970953,100.61889800908288,2.5175988923620323,2.0,0.0,4.0,iOS,2024-01-01
U00252,S000252,Login,1.0,47.006536293740474,3.185427011686346,5.6731393448177,3.2542508546098396,90.45683523969593,2.774722374902066,3.0,0.0,4.0,iOS,2024-01-27
U00253,S000253,Search,1.0,27.85730719592487,4.557878894500835,4.497290055955893,2.627986229984353,31.837709802034368,0.9070698147327642,2.0,0.0,3.0,iOS,2024-02-22
U00254,S000254,Settings,1.0,33.08672843717545,5.408950212987284,6.967462837656373,3.421698027979972,32.7122331445377,1.361291916098228,3.0,0.0,5.0,iOS,2024-02-25
U00255,S000255,Login,1.0,30.011144495499966,2.963605938521231,6.9933112601157275,3.1193393993984566,36.6628145539994,0.9906494773452683,7.0,0.0,5.0,Android,2024-03-05
U00256,S000256,Upload,1.0,35.889529016813775,1.6822249970495768,5.808357315019756,1.0,34.555253134483756,0.49199816526658047,13.0,1.0,5.0,MacOS,2024-02-28
U00257,S000257,Settings,1.0,40.66298111947551,0.8156054104420869,3.8186308034972956,1.8216399448345626,38.299321339880734,2.4310032832683226,8.0,0.0,3.0,iOS,2024-02-20
U00258,S000258,Checkout,1.0,47.87015307680837,2.4386572473184467,4.94799448601097,2.3298615330613033,79.97592085809801,1.7920097120400758,3.0,0.0,4.0,iOS,2024-02-15
U00259,S000259,Settings,1.0,53.753323896151336,2.553078099761718,5.71782333957297,3.240961888166758,65.5999286112851,1.6199805976580457,10.0,0.0,5.0,iOS,2024-01-06
U00260,S000260,Checkout,1.0,29.54371093074428,0.9479307077880995,5.176691774481363,2.214423123690035,95.86897527732168,0.25058074523335394,6.0,0.0,5.0,Windows,2024-01-13
U00261,S000261,,1.0,60.60310675117435,0.23162576466439302,5.553152532821656,1.939089637382498,24.23216252884596,0.3619435373306849,6.0,0.0,3.0,Android,2024-01-27
U00262,S000262,Checkout,0.0,44.5854756411446,10.114579814047575,4.6546089128440205,3.1747686072741814,29.929824671167836,2.4147138139535924,6.0,0.0,5.0,MacOS,2024-02-25
U00263,S000263,Login,1.0,56.07937955097496,2.3978684797955223,6.444981557827816,3.8032328978347176,15.692707976958594,0.9423384757878844,3.0,0.0,4.0,iOS,2024-03-10
U00264,S000264,Settings,1.0,34.38918188437284,3.4229111510645316,7.0,1.5160006795519783,221.18297347682017,0.0912165352711443,6.0,0.0,4.0,Windows,2024-03-18
U00265,S000265,Search,1.0,22.65814404977676,3.79461570280922,5.480437267844047,2.8604546494685343,137.86228363294748,0.9405143440593798,3.0,1.0,4.0,iOS,2024-02-19
U00266,S000266,Login,1.0,73.91436374773394,3.4879564477138887,4.988607477429039,2.834100485892712,46.59345088413686,7.533415125840788,5.0,1.0,4.0,MacOS,2024-02-29
U00267,S000267,Search,1.0,21.390748928427538,2.4243427877108936,7.0,3.7502319211233797,69.48706380199323,0.8114915954981617,7.0,1.0,3.0,iOS,2024-01-04
U00268,S000268,,1.0,17.792861868988556,10.165138506408015,7.0,2.351410381220898,61.0976051465122,0.8517399781661826,4.0,0.0,4.0,iOS,2024-03-08
U00269,S000269,Login,1.0,45.5179429837274,3.0949215507805823,5.330025357732831,4.198224530023214,88.81095527618717,0.1392018468698411,7.0,1.0,3.0,Android,2024-02-01
U00270,S000270,Settings,1.0,15.328047259236738,1.2570667373055007,5.599054490019247,3.834596188464607,42.77158041518919,0.2107908387215786,2.0,0.0,5.0,Windows,2024-01-20
U00271,S000271,Login,1.0,24.863120306006472,2.494128117640174,7.0,2.2119412677004116,33.54677025534275,0.9759856024559311,8.0,1.0,5.0,iOS,2024-02-04
U00272,S000272,Settings,1.0,171.67638569541987,6.782681466655814,6.38721318991378,3.5778548197341857,104.16647547269358,0.6747755033167624,8.0,1.0,4.0,Android,2024-01-08
U00273,,Upload,1.0,36.62481824349997,1.3014019243873358,5.263682823527675,1.9398405039563722,44.83233100858479,0.2964388059663597,7.0,0.0,4.0,iOS,2024-02-21
U00274,S000274,Checkout,1.0,11.399262342317538,4.180331503040391,6.362326157318712,1.0,39.573071070756306,2.762165400722919,7.0,0.0,5.0,,2024-03-05
U00275,S000275,Checkout,1.0,14.108062607042847,1.1013603195299355,2.503205443039604,3.6003786101623207,26.520454179183574,0.07205620961632637,5.0,0.0,4.0,Windows,2024-03-22
U00276,S000276,Search,1.0,62.81599586219524,1.8258865010780467,,3.0725574912749427,75.11093866027632,0.6809957616907287,7.0,0.0,5.0,Android,2024-02-13
U00277,S000277,Upload,0.0,27.713336049190303,10.682688028381884,5.450416366849933,3.467740648864999,54.72360763107912,1.4707444536488263,5.0,0.0,5.0,Android,2024-03-14
U00278,S000278,Login,1.0,126.21805281696042,3.896556213645984,6.397128181088116,2.058578328113462,113.72010490769016,2.812198623697186,4.0,,4.0,MacOS,2024-02-07
U00279,S000279,Login,1.0,68.25378937208703,1.5402208963241886,6.545451339643274,4.694847421181682,62.021765187921474,0.1027995798705934,5.0,0.0,4.0,MacOS,2024-01-11
U00280,S000280,Upload,0.0,37.312820399242966,12.584777839326797,3.387027719557543,3.952191096043824,356.07750569913946,0.17185416977150186,5.0,0.0,4.0,,2024-01-21
U00281,S000281,Login,1.0,281.784671049786,0.6971958949392799,5.842872070715093,4.074860610677144,104.20258902856072,0.4370528914735204,4.0,0.0,4.0,MacOS,2024-01-07
U00282,S000282,Upload,0.0,57.291296337309376,10.273834316794483,4.650252253791349,4.951071021236206,52.544219257155646,5.101072435290446,5.0,0.0,5.0,iOS,2024-03-20
U00283,S000283,Upload,1.0,21.239205087896117,10.148687882899495,5.702742313605353,2.0808029054085044,93.62584946478428,0.4780837377784768,4.0,1.0,4.0,Android,2024-03-20
U00284,S000284,Settings,1.0,38.198229900180586,6.666285870359972,4.270686233389939,3.6713546974522404,124.80358254034503,1.3767798067869625,5.0,1.0,5.0,Android,2024-02-19
U00285,S000285,Checkout,0.0,20.951646159299656,16.09356738388275,4.40234783408373,2.886133725746679,33.19905760650168,3.5904997121158155,8.0,1.0,5.0,Windows,2024-02-06
U00286,S000286,Checkout,1.0,21.155031915957515,1.0757102029658379,5.288772166780268,3.1241814707247193,35.20906419208958,2.632207518990825,8.0,,3.0,iOS,2024-03-04
U00287,S000287,Login,1.0,11.998855484069836,8.65324122057302,6.395625061961453,3.091771990357445,46.84518532970807,0.17442044774317067,3.0,0.0,4.0,iOS,2024-02-14
U00288,S000288,Search,1.0,76.78618733682063,1.3555060508620325,5.702153036733103,3.1292419127663202,20.524397820525117,3.0110173275553187,5.0,0.0,5.0,Android,2024-02-20
U00289,S000289,Search,1.0,84.34126964874724,6.929799314240652,4.809487966741697,3.3777236267475916,20.443745225198523,1.4688402875798356,8.0,0.0,5.0,Windows,2024-02-19
U00290,S000290,Upload,1.0,23.154892769297714,5.229451646042513,5.687326347916135,3.2521872858080556,87.68464024226245,0.24972236014590043,5.0,0.0,4.0,,2024-03-20
U00291,S000291,Checkout,0.0,23.657783324120256,10.701350760021839,4.919187880407079,4.663562094128166,57.0484039746352,0.7747817043043816,6.0,0.0,5.0,Windows,2024-02-14
U00292,S000292,Login,1.0,20.080162445957967,0.8697877002906984,7.0,3.1805510675415327,68.18706899472177,1.3421198258245504,5.0,0.0,5.0,Android,2024-03-26
U00293,S000293,Search,1.0,99.23535803683998,0.3373248682262552,7.0,3.414525529417691,32.12158807016659,1.060336761699814,5.0,0.0,4.0,iOS,2024-02-20
U00294,S000294,Upload,1.0,,5.215662449113762,7.0,3.007098784710878,12.254015289016506,0.12554392848663146,5.0,0.0,3.0,Android,2024-02-21
U00295,S000295,Login,1.0,47.585489402127465,1.2451051513313445,5.025456662648652,3.6523017474944477,59.336026314632434,0.6911986189994985,9.0,0.0,3.0,iOS,2024-01-13
,S000296,Search,1.0,31.307039233082392,7.694998686494334,4.414741420105856,2.6020519514486065,158.16037732006953,1.2587053682582732,4.0,0.0,4.0,Android,2024-02-19
U00297,S000297,Checkout,1.0,14.90389167223594,3.1963552496519023,4.546980586047686,3.052991900397268,34.650290509580785,0.4180112281669883,2.0,0.0,3.0,Android,2024-02-07
U00298,S000298,Upload,1.0,87.87043438352295,0.4885120228581945,6.292465634466161,3.1726095080270555,35.76886402128102,2.219872130418896,6.0,1.0,4.0,MacOS,2024-01-11
U00299,S000299,Settings,0.0,67.82132956020232,13.297884345831884,7.0,4.930832190385895,129.63177244012184,0.11539856012012772,11.0,1.0,4.0,Android,2024-01-10
U00300,S000300,Search,0.0,15.779236054256957,12.045554190569607,4.24150356840337,2.371330400468752,33.311613364164174,1.0740208161897289,7.0,0.0,5.0,iOS,2024-03-21
U00301,S000301,Login,1.0,,0.9428324428464198,5.8394070672139735,3.3145177199635265,22.362903674780444,0.4772261221124449,4.0,0.0,4.0,iOS,2024-03-08
U00302,S000302,Search,1.0,41.54342443902227,1.9300885333421358,7.0,4.104944803885749,18.368880920129648,3.8814397429931384,8.0,0.0,5.0,MacOS,2024-03-20
U00303,S000303,Checkout,0.0,16.22015296153936,18.872821674304063,4.218154776480855,4.6396166607748635,54.30875027300128,1.027786405901277,6.0,0.0,5.0,Android,2024-02-23
U00304,S000304,Search,1.0,63.88617966139506,14.115776609590192,7.0,2.202249335184986,15.930385630659883,0.009418575599956696,5.0,1.0,5.0,Android,2024-01-08
U00305,S000305,Search,1.0,53.56589184442934,11.607630274387114,6.062954771920631,,106.78122883719271,0.5233560086386856,7.0,0.0,3.0,Android,2024-02-25
U00306,S000306,Checkout,1.0,22.301962870368605,0.6365588760873011,4.445524947365994,3.1576331084422624,,1.0896247444444978,2.0,0.0,5.0,iOS,2024-03-14
U00307,S000307,Upload,0.0,33.83086987219832,14.36656507318352,5.153999418432468,5.0,25.043026179193937,2.1440445258299876,8.0,0.0,3.0,iOS,2024-01-18
U00308,S000308,Search,0.0,73.33860487238955,11.648223391472106,4.825315198835935,5.0,109.59486631307516,2.8961116091288446,7.0,0.0,5.0,Android,2024-03-16
U00309,S000309,Checkout,1.0,18.636067988854197,6.378616019777587,5.39770559514376,1.2454141812573631,,1.264642318812239,5.0,0.0,4.0,Android,2024-03-05
U00310,S000310,Upload,1.0,7.541912673196116,0.2491792604737122,5.840069015919932,3.465188192292406,52.489234968673216,0.14435615765698734,4.0,0.0,5.0,Android,2024-03-03
U00311,S000311,Checkout,1.0,36.72725442907697,2.4554636511601893,5.337884807712429,1.1060013548400298,31.31109951473374,4.475616009987509,9.0,0.0,5.0,iOS,2024-01-22
U00312,S000312,Upload,1.0,71.7801166064876,0.9380807270641303,6.7602052040675185,4.29315469691016,20.68892356675256,0.47087978325349245,4.0,1.0,5.0,Android,2024-01-29
U00313,S000313,Settings,1.0,6.889002942317724,1.5474615753094074,5.233848456897524,4.013158621391321,54.284538366860566,0.5902409614933922,3.0,1.0,3.0,Windows,2024-01-25
U00314,S000314,Search,0.0,45.11478558395728,10.033837385678744,5.565487397824401,4.8003980392015215,78.98997364675937,1.175271335177837,6.0,1.0,3.0,Android,2024-03-13
,S000315,Search,1.0,81.46714642918788,5.700590190952246,6.028300933389957,2.6740320719190462,14.144069431724555,4.905126189746016,6.0,1.0,4.0,Windows,2024-02-24
U00316,S000316,Login,1.0,18.403247860254794,3.0496557372871402,3.069193626233585,3.919493902980162,79.54549859281676,0.8117687600430168,2.0,0.0,3.0,Windows,2024-03-14
U00317,S000317,Search,1.0,36.1097535822347,2.8439324174230745,7.0,2.556064462808606,157.8854136627027,1.1285215888959064,5.0,0.0,,Windows,2024-01-27
U00318,,Login,0.0,28.057248774530937,11.731262846790893,5.8212109198426685,4.880898167286283,140.1280707634447,0.4880975768912319,9.0,0.0,5.0,Android,2024-01-30
U00319,S000319,Upload,1.0,47.47267490086635,2.699733724969346,7.0,3.2236251471972204,33.93480432199233,0.5503685786484436,5.0,0.0,5.0,iOS,2024-02-23
U00320,S000320,Upload,1.0,33.556504525156356,4.380005560407309,6.272660070456982,4.18665024513808,98.68612149545295,7.8814881470073805,4.0,0.0,5.0,iOS,2024-01-12
