Participant_ID,Age,Gender,Device_Type,Experience_Level,Task_Success,Completion_Time_s,SUS_Q1,SUS_Q2,SUS_Q3,SUS_Q4,SUS_Q5,SUS_Q6,SUS_Q7,SUS_Q8,SUS_Q9,SUS_Q10,UEQ_Attractiveness,UEQ_Efficiency,UEQ_Perspicuity,NASA_TLX_Mental,NASA_TLX_Temporal,NASA_TLX_Frustration,Trust_Score,Ease_of_Use,Willingness_to_Reuse,Attention_Check_Passed
P0101,18.0,M,iOS,Intermediate,1.0,0.0,3.0,2.0,5.0,,4.0,4.0,4.0,5.0,5.0,3.0,7.0,7.0,5.0,10.84725162793451,8.133379321748045,0.04707604772442586,7.289404669913667,5.1991868877778495,4.246646351587612,0.0
P0102,48.0,Other,Android,Intermediate,1.0,213.5488809659659,4.0,5.0,4.0,3.0,3.0,4.0,5.0,3.0,2.0,4.0,7.0,7.0,6.0,9.728388882315985,3.977189966061871,-4.958671619665614,6.173797356878213,6.511551912217617,4.598815392480191,1.0
P0103,18.0,Other,iOS,Intermediate,1.0,0.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,1.0,6.0,6.0,6.0,10.493976683749999,21.0,2.301752825100988,5.135622987269907,6.056204058285516,5.603989685347379,1.0
P0104,23.0,M,iOS,Beginner,1.0,15.979561476838962,3.0,2.0,4.0,4.0,5.0,2.0,4.0,3.0,2.0,4.0,7.0,5.0,5.0,21.0,15.278757664065129,-4.236758680589478,4.552156355875522,7.320377995845431,5.382175194744494,1.0
P0105,23.0,F,iOS,Beginner,1.0,42.11000742041136,1.0,5.0,4.0,2.0,4.0,3.0,5.0,4.0,5.0,3.0,5.0,3.0,6.0,6.565144368730133,13.327521006390052,-2.1150945842702673,5.227985205189274,7.221782455147724,5.094149924441719,1.0
P0106,42.0,F,Android,Intermediate,1.0,18.77449149414638,5.0,3.0,3.0,4.0,5.0,3.0,1.0,3.0,5.0,4.0,6.0,3.0,3.0,11.084370965296625,7.706268966365153,-0.4710287206157995,7.259259778208851,6.7466280218288555,3.993223709797006,1.0
P0107,60.0,M,Desktop,Beginner,1.0,32.56733939745121,4.0,1.0,3.0,1.0,4.0,,3.0,4.0,5.0,5.0,7.0,4.0,6.0,18.78529134349156,8.172145861333375,-4.521601310090817,6.663174382031807,7.182553878307608,3.9498324267511213,1.0
,40.0,F,Desktop,Advanced,1.0,111.00472829090482,4.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0,6.0,5.0,4.0,6.093464421043129,12.429609021294194,-3.4795810411979278,7.667389411822722,6.7423571117119305,3.5387187106399427,1.0
P0109,25.0,M,iOS,Advanced,1.0,129.1699423236648,5.0,5.0,5.0,1.0,4.0,2.0,3.0,3.0,3.0,4.0,7.0,7.0,5.0,5.420132721771836,8.489784194789305,6.3278204930516075,7.737606887148954,6.644056264097115,5.79134254761599,1.0
P0110,38.0,M,iOS,Intermediate,1.0,166.67764879875926,5.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,6.0,6.0,14.834715110559582,9.115741272743143,-2.3066307004222097,6.458834452005589,6.356377804003355,4.9988495820787815,
P0111,43.0,Prefer not to say,iOS,Advanced,1.0,52.930053097746736,4.0,3.0,3.0,1.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,9.332859930376147,3.2194924009862538,2.968846797355363,5.746809855228564,6.561926256916586,6.194931821936146,1.0
P0112,31.0,M,iOS,Beginner,1.0,120.9029564147952,2.0,4.0,1.0,4.0,1.0,3.0,4.0,4.0,4.0,1.0,6.0,7.0,5.0,4.3570939247408536,21.0,-4.59945457335834,6.099043452542425,7.09538548419553,3.909544460453377,1.0
P0113,45.0,F,iOS,Beginner,1.0,66.15798947492804,4.0,5.0,2.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,3.0,3.0,5.0,10.59642177206195,13.087893249405193,-3.65968838229906,6.641193643282252,,5.806438602751588,1.0
P0114,36.0,F,Desktop,Beginner,1.0,96.7359429599119,,2.0,1.0,5.0,4.0,5.0,3.0,5.0,3.0,2.0,5.0,7.0,6.0,13.960903805534388,5.433113616355937,-1.99920969035374,4.435749364717248,5.575899545109595,4.7418710878550145,1.0
P0115,28.0,F,iOS,Intermediate,1.0,98.17666642944262,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,3.0,5.0,5.0,9.452060668670992,3.6070198796551627,-3.784261333380778,7.13777687971081,5.654247857277326,5.521282728440566,1.0
P0116,31.0,Prefer not to say,Android,Intermediate,1.0,61.14644816587536,4.0,4.0,3.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,6.0,4.0,5.0,16.331392106409684,8.99388622428663,-4.911023274065504,7.204265659881004,7.019274396388941,3.6365997024036334,1.0
P0117,40.0,F,iOS,Beginner,1.0,86.41343459002532,5.0,3.0,4.0,3.0,2.0,2.0,5.0,4.0,4.0,4.0,6.0,5.0,6.0,4.782803505040056,2.637664001757426,-3.1361989759981608,5.6387702772326,5.977749620102913,4.645080301361572,1.0
P0118,29.0,F,Desktop,Intermediate,1.0,95.72107132872486,4.0,4.0,3.0,4.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,16.467876320729133,16.179201036236552,8.195826645346964,7.012314904052629,6.334259735806628,4.319772608741095,1.0
P0119,31.0,M,iOS,Advanced,1.0,46.18293272382146,4.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,5.0,5.0,21.0,5.756567839226331,-3.6531802811291296,7.81764883936229,7.131072175460285,5.605020033473471,1.0
P0120,35.0,M,Android,Intermediate,0.0,149.28283561508536,4.0,3.0,5.0,1.0,5.0,4.0,4.0,,4.0,4.0,7.0,6.0,5.0,21.0,9.001154645188167,,5.331106451188694,4.8064510136521506,5.499695539333231,0.0
P0121,46.0,M,Android,Intermediate,1.0,97.80134221240125,5.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,2.0,4.0,6.0,6.0,6.0,21.0,14.382377568957974,2.503641455310335,6.835526417982895,7.107715503782098,5.045518518734197,0.0
P0122,18.0,F,iOS,Beginner,1.0,18.109503857835644,3.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,1.0,6.0,5.0,,21.0,9.425373168967761,-1.768113627722693,4.0329840987521575,5.42571941192192,4.9848876870189125,1.0
P0123,23.0,F,iOS,Beginner,1.0,23.57422489463443,3.0,,4.0,4.0,3.0,5.0,5.0,5.0,3.0,1.0,6.0,6.0,4.0,7.868296824677018,21.0,4.019771505672745,6.362453664429999,6.234068860089878,,0.0
P0124,54.0,F,iOS,Intermediate,1.0,214.30472892706615,5.0,4.0,5.0,5.0,3.0,5.0,4.0,,3.0,3.0,6.0,3.0,5.0,5.6819852828904285,7.397134693156333,-0.20255473828663284,6.464971971939532,4.176608857617233,5.080092365382484,0.0
P0125,50.0,M,Android,Intermediate,1.0,26.655948207495708,1.0,4.0,1.0,3.0,3.0,2.0,5.0,4.0,5.0,5.0,6.0,7.0,5.0,13.557530339091594,,3.774902729329904,5.397759269177055,7.020454812908355,4.803377676180752,1.0
P0126,24.0,M,iOS,Intermediate,0.0,71.97234242445785,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,,7.0,5.0,7.0,7.674573490605402,10.96420951037026,2.2471921859343063,3.598404877831694,4.662793240177179,4.861904732382848,0.0
P0127,51.0,Prefer not to say,iOS,Beginner,1.0,106.46868384941006,4.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,12.384803488420255,10.10648934190213,-2.717011088937195,6.402910806370904,6.901909863027273,5.627355641198143,1.0
P0128,42.0,F,Android,Advanced,1.0,0.0,5.0,4.0,1.0,4.0,5.0,4.0,1.0,3.0,5.0,2.0,6.0,3.0,6.0,5.656614380201087,3.4852440644646356,-1.960066137534528,,6.262424993329221,4.421213722835445,1.0
P0129,18.0,Prefer not to say,iOS,Beginner,1.0,111.97194470784508,2.0,5.0,5.0,5.0,4.0,4.0,5.0,2.0,4.0,5.0,4.0,4.0,5.0,15.186810336957057,6.260014570275755,0.9084155209293696,6.960465204530727,5.958361615187383,5.507870653796481,1.0
P0130,57.0,M,Android,Advanced,1.0,142.28784903107746,4.0,5.0,4.0,4.0,1.0,5.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,17.27091629046462,19.553368813039317,-3.18370237026885,6.334205093729267,5.534936409346461,4.824466899189964,0.0
P0131,30.0,F,Android,Beginner,1.0,261.7944659976949,3.0,2.0,4.0,2.0,4.0,5.0,4.0,5.0,3.0,4.0,6.0,7.0,7.0,17.2332534559411,10.193126853070446,-3.3565681183893115,5.8034339006726645,6.780461000204277,4.119213955142679,1.0
P0132,38.0,M,Android,Intermediate,1.0,207.99137645057198,4.0,1.0,4.0,3.0,5.0,5.0,5.0,5.0,2.0,5.0,7.0,5.0,5.0,21.0,7.142769469903528,2.3364272041859646,6.452170550588717,5.452752955126447,4.746408886468568,1.0
P0133,31.0,F,iOS,Beginner,1.0,51.953221869153396,5.0,5.0,3.0,4.0,5.0,5.0,5.0,1.0,4.0,1.0,6.0,5.0,6.0,12.708031729111136,13.419753433162139,3.8613794669946575,6.805464287893548,,5.901774571249807,1.0
P0134,36.0,M,iOS,Intermediate,1.0,17.702563851846154,3.0,5.0,3.0,3.0,5.0,5.0,1.0,4.0,4.0,4.0,6.0,6.0,4.0,8.092855192523349,4.661507926456064,-4.533647732124535,5.77468959932239,7.080340831206914,4.259526461010927,1.0
P0135,26.0,F,iOS,Intermediate,1.0,98.00111569982168,4.0,,3.0,3.0,5.0,3.0,2.0,3.0,2.0,4.0,6.0,6.0,5.0,4.089163250193473,17.05409068409829,2.366537446714638,4.814482137031784,5.711038075683861,5.458919548335282,1.0
P0136,48.0,M,iOS,Intermediate,1.0,41.839780883869814,5.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,,9.599045263695698,6.6003350195672,5.929122007937195,5.395039545099849,7.537192677141494,4.413458156334587,1.0
P0137,20.0,M,iOS,Beginner,1.0,24.310644292631718,2.0,3.0,5.0,3.0,1.0,3.0,4.0,1.0,5.0,,7.0,5.0,5.0,2.9716244064196857,10.932012998623874,-3.1527127194168063,6.0981836083867655,6.900645842494545,6.437026881617032,1.0
P0138,36.0,F,Android,,1.0,87.90954275628613,4.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,6.284931553356114,21.0,-0.0364525160826874,7.446473225308867,6.53875667121572,4.685367295508058,0.0
P0139,25.0,F,Android,Intermediate,1.0,85.99069145443627,5.0,5.0,3.0,4.0,5.0,3.0,5.0,3.0,,4.0,6.0,3.0,7.0,21.0,11.1835780549542,-2.8605495937957106,7.724165572791221,6.883208507662601,5.579680671360942,1.0
P0140,29.0,F,iOS,Intermediate,1.0,36.7198886821568,2.0,3.0,4.0,4.0,2.0,4.0,1.0,5.0,4.0,4.0,6.0,4.0,6.0,12.830224672855014,7.073057424151626,-2.301013004075218,6.970751610006481,6.761446864318719,5.525923708732253,1.0
P0141,32.0,M,iOS,Intermediate,1.0,48.33147522433798,5.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,7.0,6.0,21.0,8.675970822658247,0.33194333978668844,5.754219605262159,5.829858891426763,4.62516257164266,1.0
P0142,41.0,M,iOS,Beginner,1.0,26.07583093570232,3.0,4.0,5.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,6.0,3.0,6.195916951154658,13.495718459180386,1.2428665394577898,7.659106435978841,5.56709177937856,4.9201121875904645,1.0
P0143,24.0,M,iOS,Beginner,0.0,61.94745097992774,5.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,5.0,6.0,6.0,5.0,11.19602201275004,5.108286029346674,8.807769890526913,5.12344237551436,4.752293670786677,5.204821369049564,0.0
P0144,33.0,F,Android,Advanced,1.0,15.0458980965806,1.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,1.0,5.0,6.0,5.0,21.0,9.356544128574713,-3.2112648574785823,5.730335560059547,7.407524005216127,4.462481719281823,0.0
P0145,54.0,F,iOS,Intermediate,1.0,9.887095680068914,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,6.0,7.0,4.373296709653536,5.982030624036825,5.7587567003943185,5.307513713228459,6.552172804649347,5.852333826452524,0.0
P0146,18.0,M,Android,Advanced,1.0,58.717076502936905,5.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,6.0,6.0,5.0,5.200851654830624,16.773634384586757,-1.5568021871747977,6.422676024655723,6.937885957472435,3.690200934655196,1.0
P0147,43.0,F,Android,Advanced,1.0,68.38798342793564,4.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,5.0,3.0,5.0,6.0,3.0,13.729731408118633,21.0,-3.4336316217693095,6.939002120949461,6.087016175660423,6.280173797677604,1.0
P0148,40.0,M,iOS,Advanced,1.0,366.97064886950903,3.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,,5.0,5.0,12.578138496311963,10.915618439515725,6.748595871588911,7.058753671120042,6.445078522091402,4.127960952284072,0.0
P0149,32.0,F,Android,Beginner,0.0,441.70309841720905,3.0,4.0,4.0,2.0,5.0,5.0,3.0,4.0,4.0,1.0,3.0,5.0,7.0,12.321646675317577,14.294744028119185,7.867379727489981,2.628241648076266,5.4227254605660065,3.819039035890831,1.0
P0150,30.0,F,Desktop,Beginner,1.0,198.77874142251898,2.0,3.0,4.0,5.0,4.0,5.0,2.0,1.0,1.0,,4.0,6.0,5.0,16.832865516324546,14.553889733809688,7.840926639216949,7.207221825580091,7.020795783527963,,1.0
P0151,28.0,F,iOS,Intermediate,0.0,81.86070572658238,2.0,5.0,2.0,4.0,4.0,1.0,4.0,4.0,1.0,5.0,6.0,3.0,6.0,19.006474440394584,9.4689782997754,9.146649992999546,2.4863059114471384,5.705820684291407,3.912575212416916,1.0
P0152,41.0,M,iOS,Intermediate,1.0,71.37177379810184,3.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,6.0,5.0,12.375744287755596,11.739629777128684,1.2677580835534084,6.815786594677757,6.668484435485812,2.5100255729047056,1.0
P0153,35.0,F,Android,Beginner,1.0,161.17904778997303,5.0,5.0,5.0,5.0,2.0,,3.0,4.0,5.0,4.0,6.0,6.0,6.0,11.001647645600203,10.634981269779212,2.268182008971321,6.220055613251876,6.045620195774669,4.308112076593907,0.0
P0154,50.0,M,iOS,Intermediate,1.0,80.61459007872574,3.0,4.0,3.0,4.0,4.0,5.0,2.0,5.0,1.0,4.0,7.0,5.0,7.0,19.760357717419975,6.699329404945182,-0.39366439412262455,4.662070405508139,3.9808790840748127,4.511206681703184,1.0
P0155,37.0,F,Android,Intermediate,1.0,47.40562509468404,5.0,5.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,1.0,3.0,3.0,6.0,5.261382040660662,9.488324839888504,0.9586286486205271,6.3344898130904586,7.095521376264484,3.971018015729788,1.0
P0156,34.0,M,Desktop,Beginner,1.0,471.4731625886191,3.0,5.0,4.0,4.0,4.0,3.0,2.0,3.0,5.0,3.0,4.0,5.0,3.0,21.0,13.145343770117712,1.97406090025118,5.623216518764976,5.670961159827737,6.454994531463271,1.0
P0157,47.0,F,Android,Intermediate,1.0,152.79964634089563,5.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,7.0,5.0,21.0,8.364099134586663,1.445700447566618,4.582922746779932,5.191617686658174,5.305049094332594,1.0
P0158,48.0,M,iOS,Advanced,1.0,98.95038140961277,5.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,,,5.0,21.0,9.49617886999822,-3.854952092945428,7.5906894636795545,7.24256283983028,3.0548781611653784,1.0
P0159,31.0,F,Desktop,Beginner,1.0,74.5489184652008,1.0,4.0,5.0,4.0,4.0,5.0,1.0,4.0,4.0,5.0,5.0,3.0,6.0,16.38378669327678,9.988433827815737,-4.264572860998714,7.241569029719682,6.683953986884518,6.544244566927724,1.0
P0160,20.0,F,iOS,Advanced,1.0,19.25979741089969,1.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,5.0,6.0,4.0,6.0,4.305915311825508,21.0,10.544627483807387,7.538817095055357,4.727473606313494,5.132747193841951,0.0
P0161,45.0,Other,Desktop,Beginner,1.0,41.12303208588391,4.0,5.0,4.0,4.0,5.0,5.0,3.0,1.0,2.0,5.0,7.0,4.0,5.0,19.73837775803193,6.830275260640434,1.7708476085396594,5.7460870532531265,5.523748225766132,4.328904966489774,1.0
P0162,42.0,M,Android,Beginner,1.0,37.07816814123709,5.0,5.0,5.0,5.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,6.0,4.0,5.977630454363941,4.469870861882289,-4.964358145527859,6.749547836861642,7.371172804927756,2.672399755745325,1.0
P0163,37.0,F,Desktop,Advanced,1.0,51.71391359639528,,5.0,3.0,4.0,2.0,3.0,4.0,5.0,4.0,2.0,6.0,5.0,6.0,9.63485806510435,16.479865553111082,-2.389374344451049,7.112879110644377,5.680111853387869,5.199918144548908,1.0
P0164,21.0,M,iOS,Beginner,0.0,72.16345285429065,5.0,1.0,3.0,5.0,3.0,2.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,10.948223653371159,6.601342352435324,8.266318108579965,5.482562809180584,3.726564721800546,4.4991943670027235,1.0
P0165,41.0,M,iOS,Beginner,1.0,33.51233228697477,4.0,3.0,3.0,5.0,2.0,,2.0,3.0,4.0,5.0,4.0,4.0,6.0,9.71835074309814,6.997181954146066,4.673378489474208,7.556296862297006,7.113848765233692,5.040476459482418,1.0
P0166,23.0,F,iOS,Advanced,1.0,167.10448697942164,4.0,4.0,2.0,5.0,3.0,4.0,4.0,2.0,3.0,4.0,6.0,6.0,6.0,14.894419460384484,7.167296786919912,-2.095761945137007,7.688006888476988,6.176221931263168,5.229159089641274,1.0
P0167,26.0,Prefer not to say,Desktop,Intermediate,1.0,92.8549285736803,3.0,4.0,3.0,1.0,2.0,5.0,4.0,4.0,5.0,,6.0,7.0,5.0,5.121962583050968,15.805380788577414,2.6084509918068086,6.656888498644504,5.885769117280303,4.768608262602222,1.0
P0168,42.0,F,Android,Intermediate,1.0,59.92983479795306,4.0,4.0,4.0,4.0,2.0,5.0,5.0,4.0,4.0,1.0,5.0,6.0,5.0,5.568350001205809,8.254282710455046,-1.0663794683098766,6.889020486167935,6.699373744411826,5.186049708096704,1.0
P0169,27.0,F,iOS,Beginner,1.0,41.05784787317373,1.0,4.0,5.0,5.0,3.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,14.365687645508476,5.237070247766309,-0.14523141714001575,7.234299012612203,6.190550136676666,5.604660873951591,1.0
P0170,35.0,F,iOS,Beginner,1.0,66.9375961081971,4.0,4.0,3.0,1.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,6.0,,7.496327584211719,16.230902775319368,-4.8418237668879005,5.454531781603742,6.98492094155041,5.209322654581224,0.0
P0171,43.0,Other,Desktop,Intermediate,0.0,80.11754550939719,4.0,5.0,4.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,7.0,6.0,2.8964041389120014,9.701449254392795,2.2261448448160883,4.053889820643052,5.465836335329694,5.024331273386684,0.0
P0172,52.0,F,iOS,Intermediate,1.0,63.22823375615082,4.0,3.0,3.0,3.0,5.0,4.0,3.0,5.0,3.0,5.0,7.0,4.0,6.0,13.047202044864296,16.469074003212878,-3.919542000333018,5.4989775680750395,7.04744508438457,2.9380711201864957,0.0
,27.0,M,iOS,Intermediate,1.0,57.188607745995554,5.0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,,4.0,6.0,6.0,6.0,18.750819549743404,6.090153094521044,-2.885218150955125,5.306617419841763,5.366178151960864,,1.0
P0174,34.0,M,Android,Intermediate,1.0,44.85376755452115,5.0,4.0,4.0,3.0,3.0,5.0,1.0,1.0,5.0,5.0,6.0,5.0,5.0,8.677932691889053,13.741361091255005,4.251939141040262,6.4343898245335955,5.6883474208428755,4.664460339669125,0.0
P0175,53.0,F,iOS,,1.0,56.50311233669637,3.0,5.0,3.0,3.0,5.0,4.0,3.0,5.0,3.0,2.0,7.0,6.0,5.0,18.674368424462664,6.132695704002174,-3.051228528862162,6.142854642651544,7.273254069722557,4.861461883250851,1.0
P0176,25.0,F,Android,Intermediate,1.0,98.34316425970269,1.0,4.0,4.0,2.0,3.0,4.0,5.0,3.0,5.0,4.0,7.0,,4.0,12.01500497027761,5.27782060536096,-4.817429064357728,7.162045509479148,5.831661905540974,5.2590753031714765,1.0
P0177,45.0,F,Android,Advanced,0.0,106.84868746976593,5.0,5.0,5.0,5.0,,4.0,4.0,3.0,5.0,,5.0,4.0,5.0,9.99908120751387,5.492338758953492,2.2776448371886704,3.243726479917883,3.494343505246672,5.4700448060566895,1.0
P0178,36.0,M,iOS,Advanced,1.0,41.38298107318226,5.0,3.0,3.0,2.0,5.0,3.0,3.0,4.0,3.0,5.0,5.0,5.0,6.0,15.184815596285524,11.721642702373677,-1.41667908397228,6.67303353465699,7.4145331759002095,5.929154335229588,1.0
P0179,40.0,F,iOS,Beginner,1.0,173.6786039482729,4.0,1.0,5.0,1.0,3.0,3.0,3.0,4.0,,4.0,7.0,6.0,6.0,5.6397684821373355,15.532263019804724,-1.847324639617249,5.461913767560412,5.602718732402458,4.2435782929428445,1.0
P0180,36.0,Other,iOS,Intermediate,1.0,23.519786134753907,5.0,3.0,4.0,5.0,3.0,5.0,3.0,2.0,5.0,4.0,4.0,6.0,3.0,10.705024268234046,9.875488888020811,-4.134627532497713,7.951682368175989,6.56558915897852,4.26277509969495,1.0
P0181,18.0,M,iOS,Beginner,1.0,162.50271992488678,2.0,3.0,4.0,1.0,3.0,5.0,4.0,2.0,5.0,4.0,,4.0,6.0,18.632629560449477,21.0,-1.0769138496181925,5.957791892776418,5.345317884884987,5.915818083560945,1.0
P0182,41.0,F,Android,Intermediate,0.0,13.211564294365068,1.0,4.0,3.0,3.0,4.0,2.0,3.0,5.0,4.0,3.0,4.0,5.0,5.0,3.9648157187650965,5.862526184344883,11.174167078244253,4.919585418721886,5.522850485770651,6.221223411185438,1.0
P0183,21.0,M,Android,Intermediate,1.0,25.216243749903054,5.0,4.0,5.0,4.0,5.0,2.0,3.0,4.0,4.0,5.0,6.0,5.0,7.0,8.431378078956383,5.637115952316231,-4.242481162582615,6.50183935902745,7.4585181881155345,3.9298826440690218,0.0
P0184,35.0,M,Desktop,Beginner,1.0,194.63589539784584,5.0,4.0,5.0,3.0,5.0,4.0,2.0,5.0,5.0,2.0,,3.0,7.0,11.354062851014248,10.001164368166995,,7.421476021224176,5.910013644265257,4.362807810652155,1.0
P0185,37.0,F,iOS,Beginner,1.0,15.023952335129083,3.0,4.0,4.0,3.0,5.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,6.0,18.326182856898466,7.151570414991929,-4.3061473269542265,6.224171791500732,6.295084637959687,2.9816940805304366,1.0
P0186,55.0,M,iOS,Beginner,1.0,86.19978227320293,2.0,4.0,2.0,4.0,3.0,5.0,5.0,4.0,3.0,3.0,3.0,5.0,6.0,19.236480878255346,10.1622305348839,0.15485007046042654,7.194075251963958,4.996771535955526,,1.0
P0187,41.0,F,iOS,Beginner,1.0,42.38370370109332,4.0,2.0,4.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,5.0,6.0,6.0,4.85338411379312,9.788655986237893,-3.969459283938732,6.172705740695169,7.109914612142733,6.176809229731225,1.0
P0188,34.0,M,iOS,Intermediate,1.0,17.623703850618377,3.0,4.0,5.0,3.0,4.0,5.0,4.0,1.0,4.0,5.0,,4.0,7.0,21.0,8.241310433976599,-0.027079896832725048,7.312370080841367,6.651280242430143,4.9208441760377815,1.0
P0189,23.0,M,Android,Beginner,1.0,530.9587342497246,5.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,6.0,4.0,6.0,21.0,11.890542327210941,1.5594188997005123,6.178479204390973,6.360994064414534,5.376690320153806,1.0
P0190,28.0,M,iOS,Advanced,1.0,122.761334255319,4.0,,3.0,5.0,2.0,4.0,4.0,2.0,5.0,4.0,6.0,6.0,6.0,21.0,5.078612521480862,-4.948052733443271,6.060259604017983,6.639415467527073,3.924546066089984,1.0
P0191,30.0,F,iOS,Intermediate,1.0,20.63524167148923,4.0,2.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,1.0,7.0,3.0,7.0,9.839455083875064,14.92721021383646,0.7372927507006857,7.01048012046949,5.615670024808245,5.031643587813971,1.0
P0192,59.0,F,iOS,Beginner,1.0,90.88462012058828,4.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,1.0,5.0,6.0,7.0,5.0,20.17055751289882,6.620522398298219,-3.08673929237888,5.6509449206303835,7.123893074681954,4.669039840932934,1.0
P0193,19.0,M,Android,Intermediate,1.0,54.587710175474584,4.0,,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,13.008081248486596,9.75401669203828,-3.071677276406493,5.895542043930011,6.879912590135067,5.190099512916188,1.0
P0194,36.0,M,iOS,Intermediate,1.0,5.185013363447678,3.0,4.0,3.0,5.0,2.0,3.0,3.0,4.0,2.0,,5.0,6.0,6.0,8.074544985693832,6.927725888708359,-4.399972044214813,6.979678467191289,6.204812605707698,3.752526468353444,1.0
P0195,53.0,F,iOS,Beginner,1.0,83.1959895064553,4.0,1.0,5.0,5.0,1.0,5.0,3.0,1.0,2.0,4.0,7.0,4.0,7.0,15.358950842918578,7.581543847565363,-1.0265963153271218,7.9401954092962335,7.618582609474185,,1.0
P0196,31.0,F,iOS,Intermediate,1.0,134.8344361959733,4.0,3.0,5.0,5.0,3.0,4.0,5.0,2.0,5.0,4.0,4.0,7.0,4.0,13.30697540003331,6.973564365220661,-2.7723487132902744,6.248110980196632,7.305746757149659,4.594444773458327,1.0
P0197,24.0,F,iOS,Intermediate,1.0,296.7548183473985,3.0,5.0,4.0,3.0,5.0,2.0,3.0,5.0,3.0,4.0,5.0,6.0,5.0,21.0,10.717199989820555,0.7374907424765755,5.019366436723936,5.870995969870699,4.8711648471989,1.0
P0198,18.0,M,iOS,Intermediate,1.0,282.29466515706827,3.0,4.0,5.0,,,3.0,3.0,3.0,4.0,1.0,,4.0,5.0,14.105868398460814,13.431729239587256,-0.985471656959108,7.436040574305366,7.209823405238629,4.698743643498171,1.0
P0199,27.0,M,Android,Intermediate,0.0,24.507365860199602,2.0,4.0,5.0,5.0,4.0,3.0,,5.0,4.0,5.0,5.0,5.0,5.0,3.7438498367122306,7.859199357208737,4.669175109768196,5.232357083492674,4.929660832492495,6.017882990588638,1.0
P0200,27.0,F,iOS,Beginner,1.0,81.25789548762351,4.0,5.0,5.0,5.0,4.0,5.0,2.0,3.0,4.0,5.0,6.0,6.0,5.0,21.0,7.636686531146726,-2.9837025611270582,7.271285678774918,6.430396732308209,5.4299806407980045,0.0
