User_ID,Session_ID,Timestamp,Event_Type,Event_Target,Click_X,Click_Y,Scroll_Depth_%,Dwell_Time_ms,Time_on_Page_s,Session_Length_s,Device_Type,Browser,Network_Speed_Mbps,Error_Code,Conversion
U00013,U00013_S2,2024-03-06 21:05:34,page_view,element_20,,,,1604.0273277816973,9.250450853704283,43.262263980651106,Tablet,Chrome,21.290237443359512,None,0.0
U00032,U00032_S2,2024-01-07 08:22:16,click,element_49,1359.0,745.0,,,25.122184860299367,81.7981120655271,Desktop,Safari,5.717860078257183,Timeout,0.0
U00025,U00025_S1,2024-03-25 11:52:51,form_submit,element_30,,,,,66.31163803595554,46.226741494340075,Desktop,Chrome,18.750840705094195,None,0.0
U00001,U00001_S2,2024-02-24 19:09:40,hover,element_2,722.0,553.0,,2276.069424281574,3.058988385643358,76.52687864408041,Tablet,Chrome,57.856068409651684,None,0.0
U00035,U00035_S1,2024-02-19 04:26:41,hover,element_26,1111.0,680.0,,4549.470766746161,12.348238991468168,30.472431403425446,Tablet,Chrome,43.26348432541456,404,
U00038,U00038_S3,2024-03-29 07:50:55,hover,element_47,678.0,738.0,,954.593059702951,2.940737096001997,104.25616080863713,Mobile,Edge,21.61282358276053,None,0.0
U00022,U00022_S2,2024-02-16 12:26:41,scroll,element_19,,,79.0,,96.40958554449115,74.86842456044523,Mobile,Chrome,42.17789671426751,404,0.0
U00033,,2024-03-05 18:34:35,hover,element_37,723.0,58.0,,3162.5429451828786,6.883677829889937,51.39295727372651,,Firefox,18.160253963077086,None,0.0
U00024,U00024_S1,2024-01-05 21:49:00,hover,element_38,1656.0,1041.0,,1314.9551123139208,4.788558151372374,15.793339296976296,Desktop,Firefox,49.302529884402304,500,0.0
U00017,U00017_S3,2024-03-06 20:20:08,hover,element_30,1135.0,352.0,,311.1450342183306,241.7079297757538,15.947086006130961,Mobile,Edge,30.29635379698731,None,0.0
U00044,U00044_S2,2024-03-01 18:34:19,page_view,element_10,,,,236.7066365930135,27.2125457737748,118.05285743537864,Desktop,Chrome,41.853071654873624,None,0.0
U00019,U00019_S2,2024-03-11 12:38:59,page_view,element_39,,,,335.7349125352787,2.445169040071592,38.25810649388285,Mobile,Chrome,27.996470624363486,None,0.0
U00027,U00027_S3,2024-01-26 20:41:13,page_view,element_7,,,,337.25533455374295,,102.76181306542523,Tablet,Firefox,5.486997214537574,None,0.0
U00027,U00027_S3,2024-01-14 12:20:52,hover,element_45,1446.0,484.0,,336.9420730775928,62.89056385678391,42.58620748424948,Desktop,Safari,64.74272502346537,500,0.0
U00044,U00044_S3,2024-02-01 21:23:21,click,element_42,484.0,134.0,,,63.90558422411608,65.08373462036299,Tablet,Safari,110.93564678409268,None,0.0
U00007,U00007_S2,2024-01-28 17:04:24,hover,element_39,572.0,694.0,,1550.0863287871766,3.3292381444919847,65.70771577125701,Desktop,Chrome,53.813957875215166,500,0.0
U00022,U00022_S2,2024-03-30 07:46:40,hover,element_28,497.0,527.0,,10588.224191033038,8.140784556361236,247.32390295955685,Tablet,Chrome,21.27852438332676,Timeout,0.0
U00023,,2024-01-22 09:34:59,click,,393.0,231.0,,,15.134221042707983,,Desktop,Chrome,33.834313726458014,,0.0
U00010,U00010_S2,2024-02-05 00:21:26,hover,element_44,1111.0,297.0,,444.2148636806592,17.69091495675453,62.85977896599988,Desktop,Safari,,None,0.0
U00032,U00032_S1,2024-02-12 21:03:46,form_submit,element_25,,,,,11.50956267074448,31.805233943948643,Mobile,Safari,,Timeout,0.0
,U00022_S2,2024-01-07 18:26:33,scroll,element_24,,,78.0,,11.225433715504074,83.47439518042609,Mobile,Edge,18.773208710649794,500,0.0
U00001,U00001_S3,2024-01-01 11:05:20,click,element_43,1716.0,247.0,,,29.006509118228973,32.687049385093005,Desktop,Edge,20.823084895232334,,0.0
U00010,U00010_S3,2024-01-04 12:18:56,form_submit,element_20,,,,,17.076738314502993,80.88225670584596,Desktop,Safari,33.49633521106891,500,0.0
U00001,U00001_S3,2024-03-05 13:43:01,hover,element_36,386.0,126.0,,4448.86807043389,7.703319639546716,16.25022156048226,Mobile,Edge,33.44950868406814,None,0.0
U00044,,2024-03-21 17:20:34,click,element_18,543.0,188.0,,,28.112859080392077,,Tablet,Safari,14.720764716838108,None,0.0
U00043,U00043_S2,2024-02-17 02:57:33,click,element_21,860.0,279.0,,,13.348814506000963,75.88399489492582,Tablet,Edge,9.172144538866725,404,1.0
U00036,U00036_S2,2024-03-20 07:32:30,click,element_49,406.0,446.0,,,7.64943780001687,97.35164530899351,Mobile,Firefox,13.554247361817934,404,0.0
U00031,U00031_S2,2024-01-14 09:59:24,page_view,element_15,,,,5033.019163667991,25.342418021302432,251.16539444464308,Tablet,Safari,12.78812534872126,None,1.0
U00040,U00040_S2,2024-03-30 05:46:58,click,element_20,1814.0,1075.0,,,6.3447730319751106,20.079111095880577,Tablet,Safari,30.245651898899215,None,0.0
U00036,U00036_S2,2024-01-03 03:11:33,scroll,element_1,,,43.0,,113.15629688274828,59.705924177009514,Desktop,Edge,68.53284199688109,Timeout,0.0
U00003,U00003_S3,2024-02-08 02:42:45,page_view,element_27,,,,4268.118005695037,83.84517967881916,5.69631659205947,Mobile,Chrome,55.55988986324464,None,0.0
U00013,U00013_S1,2024-03-17 00:50:29,click,element_39,1801.0,1077.0,,,9.806457599176523,193.3097980895754,Tablet,Safari,10.361015407864661,404,0.0
U00007,U00007_S1,,click,element_26,1430.0,378.0,,,61.69775735583874,124.2346598048603,Mobile,Chrome,43.28239976605055,404,0.0
U00040,U00040_S3,2024-01-20 12:09:19,form_submit,element_19,,,,,2.0888186319162427,108.75890580954008,Tablet,Chrome,27.407898367302327,None,0.0
U00034,U00034_S2,2024-02-06 16:46:45,click,element_18,1614.0,919.0,,,3.754725114273466,54.784290975730634,Desktop,Firefox,56.01748345287403,None,0.0
U00011,U00011_S3,2024-03-21 08:55:35,hover,element_37,1281.0,760.0,,156.74761426971105,21.35469513595926,51.58209653208886,Mobile,Edge,20.011773481325903,None,0.0
U00044,U00044_S3,2024-02-26 09:04:58,page_view,element_19,,,,2912.7668621693147,10.439734354552044,13.572702183498958,Mobile,Edge,71.10049053427127,None,0.0
U00003,U00003_S2,2024-01-11 04:30:43,page_view,element_9,,,,1397.6200316976342,16.880638596885497,44.06251093028641,Tablet,Chrome,10.40095712745997,None,0.0
U00014,U00014_S2,2024-03-26 01:17:44,click,element_11,1706.0,17.0,,,32.3700841674461,75.95412103819471,Desktop,Firefox,32.621738301125426,None,0.0
U00041,U00041_S2,2024-01-13 00:43:44,hover,element_13,1781.0,806.0,,957.7514663303257,10.186232559495835,41.081414848965935,Mobile,,52.014482298180305,404,0.0
U00026,U00026_S2,2024-01-13 15:25:07,,element_37,,,28.0,,31.319524869910747,11.378457405708872,Desktop,Safari,274.01206221144,None,0.0
U00036,U00036_S3,2024-01-04 10:29:40,form_submit,element_26,,,,,12.41844123193623,257.21691902528335,Desktop,Chrome,56.13043806294829,None,0.0
U00042,U00042_S1,2024-01-27 06:26:57,form_submit,,,,,,25.365476102966152,31.04804843299891,Tablet,Chrome,60.720231371103374,None,0.0
U00034,U00034_S3,2024-03-23 04:13:47,form_submit,element_40,,,,,3.8292972636027076,66.13900476722476,Desktop,Safari,87.32439040938473,None,0.0
U00021,U00021_S2,2024-02-05 02:47:07,form_submit,element_2,,,,,36.79806279196276,15.370039822898008,Desktop,Chrome,11.569000070195875,Timeout,0.0
U00040,U00040_S1,2024-02-20 10:05:28,click,element_19,41.0,,,,22.5205767439122,183.17529969059402,Mobile,Safari,13.810595326325974,None,0.0
U00042,U00042_S3,2024-03-24 12:31:10,click,element_16,1052.0,363.0,,,10.900976493824386,87.68065397766243,Tablet,Edge,23.485719260730946,None,0.0
U00046,U00046_S3,2024-01-01 19:13:35,click,element_18,531.0,643.0,,,17.44426294737028,22.807664738564224,Desktop,Firefox,99.83868528371197,None,0.0
U00046,U00046_S2,,scroll,element_39,,,6.0,,23.935591905236254,53.273628377587734,Desktop,Chrome,17.04713666619593,None,0.0
U00029,,2024-02-23 19:09:03,,element_18,638.0,503.0,,,21.607770764921842,118.23345308701825,Tablet,,6.569049356543753,None,0.0
U00030,U00030_S2,2024-02-03 03:04:10,click,element_16,387.0,840.0,,,37.499552997386296,60.305347277181426,Desktop,Safari,68.85726583774138,None,0.0
U00024,U00024_S1,2024-02-01 23:23:42,click,element_39,1785.0,357.0,,,7.075324612707588,20.547342134690357,Desktop,Edge,122.89810127445162,None,0.0
U00049,U00049_S2,2024-01-05 16:13:08,click,element_18,1837.0,126.0,,,15.205970591438229,95.02316726996919,Desktop,Firefox,100.89171031591354,500,0.0
U00018,U00018_S2,2024-01-30 05:51:50,form_submit,element_32,,,,,5.948842364527679,48.36234261861897,Tablet,Safari,21.341427366437294,None,1.0
U00020,U00020_S2,2024-01-24 14:29:08,hover,element_28,490.0,555.0,,1481.7349831440117,12.239278684222835,56.578478937493564,Desktop,Firefox,38.864872623199396,None,1.0
U00029,U00029_S2,2024-02-23 02:33:51,click,element_18,1891.0,630.0,,,6.106386858812673,95.61630178480762,Tablet,Firefox,85.70265736180288,None,0.0
U00025,U00025_S1,2024-01-16 04:00:23,hover,element_28,890.0,396.0,,543.2172340224084,55.183767540608855,64.2735971865959,Mobile,Firefox,47.39753267598694,404,0.0
U00020,U00020_S3,2024-02-01 06:43:27,scroll,element_24,,,51.0,,4.274930793555128,72.79953791694548,Mobile,Safari,40.780841697541646,None,0.0
U00041,U00041_S1,2024-01-05 19:41:46,click,element_31,690.0,478.0,,,35.71189116054907,163.48123195052247,Desktop,Chrome,32.66881095460438,None,0.0
U00001,U00001_S1,2024-02-02 13:00:33,hover,element_45,177.0,,,,9.477216068719994,12.738974011877374,Desktop,Chrome,24.159377135204394,500,0.0
U00017,U00017_S2,2024-01-14 07:16:46,hover,element_17,1321.0,327.0,,1049.0283707131016,3.754056933295769,124.50421882503495,Mobile,Safari,34.572675407381055,None,0.0
U00015,U00015_S2,2024-01-07 04:06:35,hover,element_3,260.0,805.0,,2895.3056269080257,15.100207522228096,57.87925890814004,Desktop,Safari,53.58290528854827,Timeout,0.0
U00005,U00005_S2,2024-02-18 22:18:06,scroll,element_33,,,31.0,,7.765341689350413,165.57569974141063,Mobile,Firefox,23.300811973648027,404,0.0
U00012,U00012_S3,2024-02-21 20:20:47,click,,935.0,956.0,,,10.659518993271798,70.41322741732051,Desktop,Chrome,28.629724216074123,500,0.0
U00010,U00010_S1,2024-01-12 05:29:17,hover,element_15,321.0,807.0,,363.9210316775069,26.12226818956906,61.07662977408508,Mobile,Edge,64.44599163696229,None,0.0
U00030,U00030_S1,2024-01-11 19:37:41,click,element_24,863.0,179.0,,,22.89025798186986,38.22021074643213,Desktop,Firefox,20.276762341226025,None,1.0
U00030,U00030_S3,2024-03-15 18:39:25,hover,element_33,952.0,689.0,,487.230330520713,100.4699658977001,55.40104506973427,Desktop,Firefox,8.912136008544651,500,0.0
,U00036_S1,2024-01-11 12:09:12,scroll,element_42,,,82.0,,18.257510613176347,130.33230620503997,Desktop,Safari,89.18494034074136,None,0.0
U00035,U00035_S1,2024-02-07 05:51:12,hover,element_35,525.0,730.0,,337.4315023665496,,41.627408568516884,Desktop,Edge,4.884371843770325,,0.0
U00008,U00008_S1,2024-01-25 16:25:07,page_view,element_7,,,,1453.2334063621868,18.879581548088836,59.60989069569625,Desktop,Safari,27.651901539448687,Timeout,0.0
U00039,U00039_S3,2024-03-25 00:37:55,click,element_31,1117.0,978.0,,,57.462975431168864,246.52867881556094,Desktop,Firefox,103.30212108739497,None,0.0
U00013,U00013_S1,2024-01-12 17:26:00,scroll,element_11,,,10.0,,9.246994843500948,36.65860242981102,Mobile,Safari,17.47888422594505,500,0.0
U00009,U00009_S2,2024-03-26 06:46:18,hover,element_14,947.0,638.0,,1457.946326064749,8.580756306420106,32.949819635347154,Desktop,Firefox,44.71218144650512,Timeout,0.0
U00027,U00027_S1,2024-02-14 12:33:44,click,element_37,80.0,68.0,,,48.34313323721949,46.55757226185495,Mobile,Chrome,76.28019583711294,Timeout,0.0
U00026,U00026_S1,2024-01-06 06:32:22,scroll,element_14,,,81.0,,32.98800043445932,91.94873874218071,Desktop,Edge,35.305163006867936,None,0.0
U00029,U00029_S2,2024-01-06 06:55:30,page_view,element_35,,,,8350.006228493738,30.94541058253245,87.80272060477111,,Safari,73.35499626941866,404,0.0
,U00014_S1,2024-01-17 21:40:11,hover,element_39,865.0,228.0,,7462.936412360658,39.26649119535571,50.359929534467014,Mobile,Safari,17.71906788505383,None,0.0
U00001,U00001_S1,2024-03-24 13:05:55,form_submit,element_3,,,,,7.3279047946275915,11.86404398768162,Mobile,Chrome,29.95826274391197,None,0.0
U00008,U00008_S2,2024-01-23 01:29:43,form_submit,element_32,,,,,31.167474948165644,57.45768232925541,Desktop,Firefox,28.469276902575167,None,1.0
U00019,U00019_S1,2024-02-18 08:45:41,hover,element_46,570.0,674.0,,849.3913050026038,10.248160806210677,104.48938246705492,Tablet,Edge,15.963450709520982,Timeout,0.0
U00022,U00022_S3,2024-03-11 06:12:41,hover,,1780.0,161.0,,3616.7176886439097,11.565906501545935,45.767544613554385,Tablet,Safari,11.47908611656237,None,0.0
U00022,U00022_S3,2024-02-29 03:52:32,click,element_26,1764.0,462.0,,,13.624535080466298,47.09245028560972,Mobile,Safari,15.28894427994515,404,0.0
U00042,U00042_S1,2024-02-12 01:07:06,click,element_25,1133.0,775.0,,,26.297009033216327,27.446463492833583,Tablet,Edge,39.19525534083063,404,0.0
U00001,U00001_S2,2024-03-16 12:53:49,hover,element_35,1499.0,557.0,,575.5434486888475,29.402642077635758,46.18708896384132,Tablet,Edge,17.204129378696827,None,0.0
U00044,U00044_S2,2024-01-04 20:29:23,scroll,element_13,,,37.0,,64.46090271074272,35.103095713996396,Mobile,Edge,15.367154569048665,404,0.0
U00026,U00026_S2,2024-02-05 00:38:44,click,element_2,395.0,995.0,,,41.86408725722895,57.77488603520085,Mobile,Edge,49.06765435644833,None,0.0
U00013,U00013_S3,2024-03-05 02:30:56,hover,element_4,1408.0,437.0,,185.62974573245947,7.685594457866002,10.5959239644966,Mobile,Chrome,37.18704964552553,None,1.0
U00006,U00006_S2,2024-01-09 12:58:19,hover,element_48,103.0,701.0,,589.3627208887332,,149.957390970888,Mobile,Firefox,33.158842661620945,None,0.0
U00019,U00019_S1,2024-02-19 08:28:42,click,element_28,1237.0,668.0,,,26.29001521619951,142.03283893477095,Tablet,Chrome,67.50342643765663,None,0.0
U00046,U00046_S1,2024-03-02 11:01:47,form_submit,element_34,,,,,14.956641932706201,300.1191118743633,Desktop,Edge,14.942727396175568,None,0.0
U00030,U00030_S2,2024-01-01 22:56:15,,element_22,1318.0,801.0,,,35.35449096427458,49.20378401810111,Mobile,Safari,74.68071196401156,Timeout,0.0
U00035,U00035_S1,2024-03-25 21:02:30,page_view,element_32,,,,7869.285437442957,,85.35201820160633,Desktop,Chrome,29.89824165842767,Timeout,0.0
U00042,U00042_S1,2024-01-16 22:28:58,click,element_24,1208.0,561.0,,,6.076925354539664,13.513123089408472,Tablet,Edge,61.99818932765408,404,
U00040,U00040_S3,2024-01-07 11:57:11,click,element_39,1038.0,436.0,,,70.78980407469271,10.383337327822678,Mobile,Safari,40.91602397342412,None,0.0
U00029,U00029_S2,2024-02-12 00:55:55,page_view,element_38,,,,758.6311445683519,19.221329077468184,27.7830370249502,Tablet,Chrome,14.863837995712805,None,1.0
U00023,U00023_S3,2024-02-16 14:21:39,page_view,element_16,,,,365.83077460857334,15.327586897784657,43.62169171189608,Mobile,Edge,58.1022760283866,500,0.0
U00027,U00027_S2,2024-03-19 13:22:24,scroll,element_23,,,6.0,,34.76292934104227,58.881953768871945,Tablet,Safari,17.558906562377334,None,0.0
U00042,U00042_S2,2024-02-07 18:19:05,form_submit,element_20,,,,,25.85503366633241,121.3062748886931,Tablet,Edge,43.439703800547505,404,
U00025,U00025_S3,2024-02-06 07:47:15,page_view,,,,,3512.2448557280936,20.585857495300687,187.88960497503948,Mobile,Firefox,,500,0.0
U00029,U00029_S1,2024-03-22 01:50:15,page_view,element_40,,,,1099.0203762703616,30.76374426313841,17.188254645672945,,Safari,32.2732660128115,None,0.0
U00022,U00022_S2,2024-03-27 00:11:07,page_view,element_36,,,,2181.5804347045173,8.955517273051445,74.8528610326763,Desktop,Firefox,9.954389042667069,None,0.0
U00041,U00041_S3,2024-03-08 16:47:40,click,element_38,1437.0,470.0,,,36.74864979768339,199.96112133325997,Mobile,Safari,13.58751489810928,None,1.0
U00019,U00019_S3,2024-01-10 01:31:09,page_view,element_24,,,,128.88782644965238,118.66718803415087,15.03948924685531,Mobile,Firefox,39.66334720818384,500,0.0
U00030,U00030_S1,2024-01-05 16:11:00,click,element_36,61.0,655.0,,,121.49499538681829,70.92586791681444,Mobile,Safari,31.336833973212805,None,0.0
U00024,U00024_S2,2024-02-28 23:16:37,page_view,element_33,,,,3569.977048696923,23.918337954328283,,Tablet,Chrome,24.51652413951933,500,0.0
U00015,U00015_S3,2024-01-24 05:59:47,,element_22,,,91.0,,23.062285973932955,97.84439272444432,Desktop,Edge,44.98923703685449,None,1.0
U00014,U00014_S2,2024-02-29 05:09:29,page_view,element_22,,,,516.6446749096945,46.429144105026396,68.89677832949701,Tablet,Firefox,54.72215475479805,Timeout,0.0
U00024,U00024_S1,2024-03-15 22:37:47,page_view,element_30,,,,3152.081338259689,4.6970478107046745,49.62761929248209,Tablet,Edge,50.24500532440517,None,0.0
U00012,U00012_S2,2024-02-20 19:34:32,page_view,element_30,,,,560.7753231784179,33.92024964916319,33.23727077237038,Mobile,Firefox,13.850797405666622,500,0.0
U00028,U00028_S1,2024-03-19 12:41:57,page_view,,,,,343.43499540904094,16.375559256301504,260.667760047789,Mobile,Edge,106.82683638951744,500,0.0
U00021,U00021_S1,2024-02-24 03:08:24,form_submit,element_39,,,,,36.534609178723684,93.70489051738414,Tablet,Firefox,14.55187791496633,,0.0
U00046,U00046_S3,2024-01-11 19:12:53,scroll,element_22,,,55.0,,26.04212168737187,29.15458124329845,Tablet,Chrome,46.98361823010365,None,0.0
U00049,U00049_S1,2024-03-27 05:42:22,page_view,element_47,,,,652.4067468795109,37.76471612267348,38.64629528350636,Desktop,Chrome,34.59539182885843,None,0.0
U00011,U00011_S1,2024-03-03 06:03:10,form_submit,element_23,,,,,19.37241547511718,34.918615974689715,Desktop,Firefox,20.171184184807576,,0.0
U00014,U00014_S3,2024-01-07 17:48:16,scroll,element_23,,,51.0,,18.85822605072367,74.27252222466946,Desktop,Edge,24.385481958692367,404,0.0
U00024,U00024_S3,2024-03-16 02:11:21,click,element_1,1560.0,426.0,,,60.2554138246187,81.21397229951882,Mobile,Chrome,52.18016250961369,None,0.0
U00042,U00042_S1,2024-01-18 18:22:24,page_view,element_8,,,,1248.484766951655,358.82505959317496,27.79419389767469,Desktop,Firefox,20.324005727578214,404,0.0
U00041,U00041_S3,2024-03-23 00:25:57,click,element_34,486.0,227.0,,,27.074347376844713,394.2115398794017,Mobile,Safari,119.26826069642496,404,0.0
U00002,U00002_S2,2024-03-13 04:01:37,page_view,element_3,,,,2810.6449756349894,40.131565427061325,136.68263547892494,Tablet,Safari,67.97475574361607,None,0.0
U00006,U00006_S2,2024-01-09 17:34:35,scroll,element_2,,,26.0,,20.165368805027597,13.43355858543873,Tablet,Chrome,25.291075289374795,Timeout,0.0
U00023,U00023_S1,2024-02-29 15:39:47,click,element_23,10.0,543.0,,,19.676544694374726,65.843165744755,Tablet,Safari,40.739061715219364,None,0.0
U00010,,2024-01-15 04:24:54,click,element_23,1747.0,526.0,,,,333.8299446588451,Tablet,Firefox,92.1948868847383,None,0.0
U00037,U00037_S3,2024-02-06 21:02:17,click,element_5,926.0,1034.0,,,17.699549656533573,33.73079034270022,Desktop,Edge,24.57048210711853,None,0.0
U00010,U00010_S1,2024-01-05 00:23:51,click,element_18,820.0,909.0,,,59.737955357784266,131.53927719528897,Mobile,,49.82571445392472,Timeout,0.0
U00047,U00047_S2,2024-03-12 16:30:48,page_view,element_37,,,,1741.388823093232,,185.61654387814264,Desktop,Chrome,19.89141630758706,None,0.0
U00042,U00042_S1,2024-02-09 18:38:44,click,element_46,397.0,580.0,,,13.202869870003768,55.629402157158324,Mobile,Safari,37.952195338609584,None,0.0
U00003,U00003_S1,2024-01-21 01:56:39,form_submit,element_5,,,,,24.28548703646906,110.36991609954401,Mobile,Safari,30.050195697495855,,0.0
,U00025_S3,2024-02-28 02:41:43,click,element_3,754.0,1051.0,,,14.863060397801032,119.0002928641235,Tablet,Edge,79.52616860500177,404,1.0
U00017,U00017_S1,2024-03-01 20:40:25,click,element_39,740.0,241.0,,,52.79788538061396,33.50210292464019,Desktop,Safari,10.051129026828985,None,0.0
U00016,,2024-01-24 06:26:44,form_submit,element_10,,,,,32.99454521465802,130.279786409734,Tablet,Chrome,92.38592857591097,Timeout,0.0
U00008,U00008_S2,2024-02-29 03:05:40,click,element_45,233.0,315.0,,,,39.96400938415074,Desktop,Firefox,94.84000748125962,None,0.0
U00025,U00025_S1,2024-02-14 17:49:56,hover,element_17,33.0,332.0,,1424.8431037215998,1.622438627892113,48.86502993865157,Mobile,Edge,75.12749204727643,404,0.0
U00037,U00037_S3,2024-02-21 01:05:39,page_view,element_33,,,,1676.657068576379,100.562268428473,131.18259037330978,Tablet,Chrome,8.359256415609668,None,0.0
U00045,U00045_S2,2024-01-19 22:47:24,,element_14,158.0,1025.0,,,13.757455313504892,169.43107265475965,Mobile,Edge,21.187428278259844,None,1.0
U00044,U00044_S2,2024-03-17 10:49:21,form_submit,element_16,,,,,77.13162218607265,34.87293273063737,Desktop,Edge,187.79627368781294,None,0.0
U00028,U00028_S1,2024-01-04 20:56:07,click,element_8,604.0,23.0,,,32.16413685551183,281.31599714014567,Tablet,Firefox,4.452805954689281,None,0.0
U00036,U00036_S2,2024-01-17 10:30:44,page_view,element_45,,,,869.5119851754419,16.816674493853462,,,Edge,19.72752120984178,,0.0
U00028,U00028_S3,2024-03-06 10:53:38,form_submit,element_30,,,,,8.63556793933631,72.45830854965685,Tablet,Chrome,81.36334539090147,500,0.0
U00028,U00028_S2,2024-01-08 18:12:20,scroll,element_5,,,5.0,,34.01582375074291,32.33478766622123,Desktop,Firefox,14.736888531243592,,0.0
U00026,U00026_S2,2024-01-01 21:16:54,page_view,element_47,,,,1497.2874518853337,6.043564277488319,38.46600623305351,Mobile,Edge,149.44580681284043,None,0.0
U00037,U00037_S1,2024-02-17 15:28:45,page_view,element_1,,,,9126.07944996456,97.72679519731867,29.7276916442473,Tablet,Chrome,,500,0.0
U00013,U00013_S1,2024-01-28 10:56:42,page_view,,,,,501.0418874042834,19.861141881023734,45.14077315119046,Desktop,Chrome,27.898837042158565,500,0.0
U00046,U00046_S1,2024-02-21 14:32:06,form_submit,element_28,,,,,19.154692703675135,42.19174560844638,Mobile,Firefox,92.41465367451393,404,0.0
U00003,U00003_S3,2024-02-07 17:43:54,form_submit,element_48,,,,,11.333423562549925,447.16600356931076,Desktop,Edge,19.90321456231394,None,0.0
U00006,U00006_S3,2024-02-18 05:34:04,scroll,element_41,,,1.0,,25.12418969974558,49.36892963481094,Desktop,Chrome,121.87568873332445,500,0.0
U00042,U00042_S2,2024-01-08 11:00:56,form_submit,element_23,,,,,175.83097815928076,52.58848791617578,Desktop,Firefox,25.913936426181778,None,0.0
U00025,U00025_S1,2024-01-20 22:17:04,click,element_20,964.0,696.0,,,9.167321593018077,120.56199326150126,Tablet,Chrome,80.36098838834839,None,1.0
U00025,U00025_S2,2024-03-07 16:26:52,click,,143.0,365.0,,,8.20873895375382,71.59152463450174,Desktop,Chrome,19.75857045400864,Timeout,0.0
U00046,U00046_S1,2024-01-22 07:28:00,hover,element_27,968.0,27.0,,3908.4591144971505,13.124840124095968,,Tablet,Chrome,,404,0.0
U00028,U00028_S1,2024-01-13 04:31:56,page_view,element_31,,,,17131.147373470605,26.0691817719991,76.67583610575592,Tablet,Edge,9.919999385890364,None,0.0
U00050,U00050_S1,2024-01-30 22:19:53,hover,element_8,673.0,639.0,,3937.018653266295,49.27964733356597,131.57764762134184,Mobile,Edge,61.67644519148828,None,0.0
U00038,U00038_S2,2024-02-10 02:17:12,form_submit,element_6,,,,,4.894113568028998,48.67463968550354,Tablet,Safari,7.912214109755656,None,1.0
U00002,U00002_S3,2024-02-15 01:43:44,form_submit,element_38,,,,,2.688448199867421,26.28478995139313,Desktop,Safari,61.8956569715001,None,0.0
U00006,U00006_S3,2024-02-22 17:08:14,scroll,element_19,,,89.0,,29.707658015643347,62.28252107913394,Mobile,Chrome,73.64943146093802,500,0.0
U00045,U00045_S3,2024-01-23 14:10:20,page_view,element_3,,,,273.55619152327716,5.540614817459824,24.35482738861051,Tablet,Firefox,23.538835718494113,None,0.0
U00003,U00003_S3,2024-03-07 22:50:37,click,element_31,1613.0,166.0,,,12.584205093045085,47.50054521850347,Mobile,Safari,,None,0.0
U00028,U00028_S2,2024-01-02 12:54:48,,element_26,1482.0,988.0,,,9.59683678803799,19.395806509514312,Desktop,Safari,25.631258835190774,None,
U00033,U00033_S3,2024-03-29 10:32:46,form_submit,element_47,,,,,24.18023910829131,21.93275385757809,Tablet,Edge,33.52949277207875,,0.0
U00047,U00047_S3,2024-02-15 09:12:38,form_submit,element_29,,,,,3.8247691695605908,29.937152886130196,Tablet,Firefox,17.383965412093925,404,0.0
U00012,U00012_S1,2024-01-26 13:56:48,click,element_45,1876.0,829.0,,,6.133510176747327,48.334790560025375,Tablet,Chrome,35.03903248479459,None,0.0
U00030,U00030_S2,2024-02-03 10:29:03,scroll,element_26,,,30.0,,40.39926933758348,128.81302678970033,Mobile,Safari,74.45287699055334,Timeout,0.0
,U00049_S1,2024-03-22 15:16:32,click,element_38,234.0,515.0,,,15.982957807387256,41.46384533743592,Desktop,Firefox,33.184805912097104,500,0.0
,,2024-01-06 10:11:02,scroll,element_46,,,5.0,,30.539249088184587,44.87332636027516,Desktop,Firefox,45.22339888225845,Timeout,0.0
U00037,U00037_S1,2024-03-06 06:34:27,hover,element_30,1441.0,82.0,,1502.693656806867,4.634668714072657,58.82226287451824,Mobile,Firefox,53.38904285704739,Timeout,0.0
U00044,U00044_S2,2024-03-21 22:53:14,form_submit,element_30,,,,,49.72019802207647,97.64812099920988,Tablet,Safari,174.3277821042121,,0.0
U00015,U00015_S2,2024-01-02 02:16:40,click,element_12,1613.0,461.0,,,7.612325873645498,38.463392940150364,Tablet,Safari,13.381234192824333,404,0.0
U00040,U00040_S1,2024-01-03 16:14:55,click,element_12,1087.0,977.0,,,22.83759148376318,69.79614294560099,Tablet,Firefox,23.986978595271644,None,0.0
U00035,U00035_S2,,page_view,element_26,,,,2087.0823988417415,38.97246643965522,87.88394951033672,Tablet,Edge,80.36171530316699,Timeout,0.0
U00020,,2024-02-23 14:01:23,form_submit,element_6,,,,,14.904820054351447,218.08272995613143,Tablet,,24.891104624422244,404,
U00012,U00012_S3,2024-01-16 17:22:39,hover,,31.0,754.0,,11364.722351860242,41.811755501533526,54.444587664794305,Mobile,Firefox,45.81070328541807,None,0.0
U00002,U00002_S3,2024-03-20 14:27:18,scroll,element_5,,,8.0,,30.142949531522717,66.01386857071495,Mobile,Safari,11.849122023884636,404,0.0
U00032,U00032_S1,2024-03-22 00:29:30,click,element_19,260.0,820.0,,,143.45857516216046,79.20031918529358,Tablet,Chrome,22.170354227508508,None,0.0
U00031,U00031_S1,2024-01-20 22:14:49,hover,element_38,1433.0,766.0,,2558.1709912835286,22.194660671971494,56.07237434166448,Desktop,Chrome,16.000179002733866,,0.0
