User_ID,Cohort_Date,Feature_Name,Feature_Used,Days_Since_Launch,Usage_Count,Retention_Day_1,Retention_Day_7,Retention_Day_30,Session_Length_s,Engagement_Score,Subscription_Status,Region,Device_Type
U00204,2024-01-02,Export_Data,0.0,4.0,0.0,0.0,0.0,0.0,54.59379870064907,25.942632916666973,0.0,,Tablet
U00205,2024-01-27,Dark_Mode,1.0,57.0,2.0,0.0,0.0,0.0,53.93253676389557,68.01275991466461,0.0,EU,Tablet
U00206,2024-01-19,Profile_Edit,1.0,0.0,4.0,1.0,1.0,1.0,55.61798916631839,53.119275909475625,1.0,US,Tablet
U00207,2024-01-03,Notifications,0.0,4.0,0.0,1.0,0.0,0.0,316.0353155542603,59.3599262808499,0.0,,Desktop
U00208,2024-01-17,Profile_Edit,1.0,26.0,8.0,1.0,0.0,0.0,200.44617705334733,53.07325133525681,0.0,EU,Mobile
U00209,2024-01-24,Profile_Edit,0.0,1.0,0.0,1.0,1.0,1.0,18.234087177903316,29.250795522454453,1.0,Other,Mobile
U00210,2024-01-26,Dark_Mode,0.0,2.0,0.0,0.0,0.0,0.0,91.0388210039448,26.40171848496966,1.0,US,Mobile
U00211,2024-01-27,Notifications,0.0,41.0,0.0,0.0,0.0,0.0,75.71056750205031,48.06824412778816,1.0,US,Tablet
U00212,2024-01-30,Search,1.0,12.0,7.0,,1.0,1.0,234.91092467919876,92.08131870888879,1.0,EU,Tablet
U00213,2024-01-19,Dark_Mode,1.0,47.0,5.0,1.0,1.0,1.0,20.54389073011427,69.02540328745656,0.0,US,Tablet
U00214,2024-01-20,Notifications,0.0,15.0,0.0,0.0,0.0,0.0,23.186907948229827,40.73751664860429,1.0,ASIA,Desktop
U00215,2024-01-04,Export_Data,0.0,23.0,0.0,1.0,0.0,0.0,75.4435778362445,6.715310842569972,0.0,ASIA,Mobile
U00216,2024-01-26,Notifications,1.0,38.0,4.0,1.0,0.0,0.0,37.87081691986548,51.78043161807284,0.0,US,Desktop
U00217,2024-01-23,Dark_Mode,0.0,4.0,0.0,0.0,0.0,0.0,86.89295109870932,12.913239671168467,0.0,EU,Desktop
U00218,2024-01-15,Profile_Edit,1.0,31.0,7.0,1.0,1.0,1.0,47.04235990914792,86.77044409219762,1.0,US,Tablet
U00219,2024-01-11,Dark_Mode,0.0,6.0,0.0,1.0,1.0,0.0,28.752454132225132,25.515748873308336,1.0,US,Tablet
U00220,2024-01-08,Notifications,1.0,44.0,0.0,1.0,1.0,1.0,49.340766769550626,26.230593844640747,1.0,Other,Mobile
U00221,2024-01-11,Profile_Edit,1.0,8.0,3.0,1.0,1.0,1.0,132.9491180949273,23.765408491430957,1.0,US,Mobile
U00222,2024-01-15,Export_Data,0.0,11.0,0.0,1.0,1.0,0.0,133.09194361416994,60.8387483838287,0.0,EU,Mobile
U00223,2024-01-13,Profile_Edit,0.0,31.0,0.0,1.0,0.0,0.0,43.1007524918467,15.234552293803972,1.0,ASIA,Desktop
U00224,2024-01-19,Notifications,1.0,36.0,6.0,1.0,0.0,,54.04654297510562,30.401432974923253,1.0,ASIA,Tablet
U00225,2024-01-29,Dark_Mode,1.0,13.0,2.0,1.0,1.0,0.0,28.05459415497414,68.29042096791488,0.0,Other,Mobile
U00226,2024-01-02,Profile_Edit,1.0,46.0,4.0,1.0,0.0,0.0,49.24892513503547,93.34192109271514,0.0,ASIA,Desktop
U00227,2024-01-04,Search,1.0,20.0,2.0,0.0,0.0,0.0,97.75057600812485,56.885339341519334,0.0,ASIA,Mobile
U00228,2024-01-01,Export_Data,,20.0,3.0,0.0,0.0,0.0,59.625198479861794,58.49623797027186,0.0,ASIA,Desktop
U00229,2024-01-10,Export_Data,1.0,45.0,7.0,1.0,0.0,0.0,78.2108485259233,64.98573530768283,0.0,ASIA,Tablet
U00230,2024-01-23,Export_Data,1.0,58.0,5.0,1.0,1.0,1.0,103.74196391868725,65.09867596280766,0.0,EU,Tablet
U00231,2024-01-14,Search,0.0,17.0,0.0,1.0,,0.0,74.54585863640813,33.33066994877508,0.0,EU,Desktop
U00232,2024-01-30,Search,1.0,38.0,7.0,,1.0,0.0,72.10430159516285,66.31804536362512,0.0,ASIA,Tablet
U00233,2024-01-25,Dark_Mode,0.0,41.0,0.0,1.0,1.0,0.0,47.99972507534726,34.78342922699553,0.0,EU,Tablet
U00234,2024-01-20,Dark_Mode,1.0,25.0,5.0,1.0,1.0,0.0,22.94145218673909,83.77784434713756,0.0,ASIA,Tablet
U00235,2024-01-04,Dark_Mode,1.0,36.0,2.0,1.0,1.0,0.0,50.84767133377169,71.31121491371889,1.0,Other,
U00236,2024-01-01,Search,1.0,15.0,2.0,1.0,1.0,1.0,58.180224080538366,55.54225996600203,0.0,ASIA,Desktop
U00237,2024-01-20,Notifications,0.0,18.0,0.0,1.0,1.0,1.0,25.34272450041773,10.575231437042097,1.0,EU,Mobile
U00238,2024-01-06,Search,1.0,45.0,4.0,1.0,1.0,0.0,83.13555696641617,58.84234051091736,1.0,EU,Tablet
U00239,2024-01-03,Notifications,1.0,26.0,6.0,1.0,0.0,0.0,51.82185508831096,62.573530686492894,1.0,ASIA,Tablet
U00240,2024-01-24,Export_Data,1.0,36.0,4.0,1.0,0.0,0.0,11.975912543444744,77.99447488264721,0.0,US,Mobile
U00241,2024-01-03,Notifications,1.0,40.0,4.0,1.0,1.0,0.0,86.84151645802663,61.092571894699645,0.0,Other,Desktop
U00242,2024-01-16,Export_Data,1.0,47.0,8.0,1.0,0.0,0.0,125.02971326442355,59.105263535434716,0.0,EU,Mobile
U00243,2024-01-17,Notifications,1.0,48.0,3.0,1.0,1.0,0.0,63.40910889669326,75.53761046005695,0.0,EU,Desktop
U00244,2024-01-19,Export_Data,0.0,18.0,0.0,0.0,0.0,0.0,36.24832879721005,73.94998649952143,1.0,ASIA,Mobile
U00245,2024-01-17,Profile_Edit,1.0,14.0,5.0,0.0,0.0,0.0,44.321371644610686,67.26257190212385,1.0,US,Tablet
U00246,2024-01-13,Notifications,1.0,40.0,6.0,1.0,1.0,0.0,54.77406199814241,46.16611796551741,1.0,ASIA,Tablet
U00247,2024-01-03,Notifications,1.0,55.0,6.0,0.0,0.0,,43.78137312248269,76.5763755800058,0.0,EU,Mobile
U00248,2024-01-30,Export_Data,1.0,53.0,3.0,1.0,0.0,0.0,164.04589597293227,60.41657921429312,0.0,US,Tablet
U00249,2024-01-26,Dark_Mode,1.0,23.0,2.0,1.0,0.0,0.0,88.51020386996554,61.0915563289704,0.0,EU,Mobile
U00250,2024-01-10,,1.0,8.0,6.0,1.0,0.0,0.0,,59.269244319998116,0.0,EU,Mobile
U00251,2024-01-10,,0.0,41.0,0.0,0.0,0.0,0.0,109.205026431488,51.87745603392248,1.0,Other,Mobile
U00252,,Profile_Edit,0.0,23.0,0.0,1.0,0.0,0.0,15.806423506275147,18.16335728168924,1.0,US,Mobile
U00253,2024-01-02,Dark_Mode,1.0,58.0,7.0,0.0,0.0,0.0,76.8218377553523,89.07964345391869,1.0,Other,Mobile
U00254,2024-01-21,Notifications,0.0,4.0,0.0,1.0,1.0,1.0,54.62592442000804,27.492126549641853,0.0,Other,Desktop
U00255,,Search,0.0,19.0,0.0,0.0,0.0,0.0,32.967608812888656,40.97747953854704,1.0,EU,Mobile
U00256,2024-01-10,Dark_Mode,1.0,7.0,8.0,0.0,0.0,0.0,27.3367978033032,67.99239112203573,1.0,US,Tablet
U00257,2024-01-06,Dark_Mode,1.0,56.0,3.0,1.0,0.0,0.0,21.421826326935328,52.18277813251697,1.0,ASIA,Mobile
U00258,2024-01-03,Search,1.0,24.0,6.0,1.0,0.0,0.0,45.13030684843345,67.45108415270327,1.0,ASIA,Desktop
U00259,2024-01-02,Export_Data,1.0,20.0,4.0,1.0,1.0,0.0,207.6665821296084,40.22630271076048,0.0,US,Tablet
U00260,2024-01-10,Search,0.0,32.0,0.0,1.0,0.0,0.0,69.18428005630358,5.512650071575397,0.0,EU,Desktop
U00261,2024-01-29,Profile_Edit,0.0,7.0,0.0,0.0,0.0,0.0,78.80399296275236,22.231759083819874,1.0,Other,Mobile
U00262,2024-01-08,Profile_Edit,1.0,49.0,5.0,0.0,0.0,0.0,31.890720155352113,84.72137705638838,0.0,Other,Mobile
U00263,2024-01-22,Export_Data,1.0,54.0,8.0,0.0,0.0,0.0,32.33173590989307,71.3693360123894,1.0,Other,Desktop
U00264,2024-01-04,Dark_Mode,1.0,8.0,4.0,1.0,1.0,0.0,126.45733810122316,61.532953867292896,0.0,EU,Tablet
U00265,2024-01-28,Notifications,1.0,7.0,4.0,0.0,0.0,0.0,64.04237798839988,65.07858397834694,0.0,ASIA,Tablet
U00266,2024-01-17,Dark_Mode,1.0,30.0,3.0,1.0,1.0,1.0,22.82328670326111,66.27778995356081,0.0,ASIA,Desktop
U00267,2024-01-14,Dark_Mode,0.0,40.0,0.0,0.0,0.0,0.0,18.27963834727057,10.181442689041416,0.0,US,Mobile
U00268,2024-01-28,Notifications,1.0,19.0,4.0,1.0,1.0,1.0,26.944206143020352,,0.0,Other,Tablet
U00269,2024-01-04,Dark_Mode,1.0,31.0,3.0,1.0,1.0,1.0,298.0560949615691,76.67052839359151,1.0,EU,Mobile
U00270,2024-01-18,Profile_Edit,1.0,30.0,5.0,1.0,0.0,0.0,60.396333706298556,40.77227117127229,1.0,US,Tablet
U00271,2024-01-02,Search,0.0,15.0,0.0,1.0,1.0,0.0,31.840432579079476,6.387559328577498,0.0,ASIA,Desktop
U00272,2024-01-09,Dark_Mode,1.0,20.0,7.0,1.0,1.0,0.0,15.911851862052627,57.83987602168423,1.0,,Mobile
U00273,2024-01-27,,1.0,58.0,4.0,1.0,1.0,0.0,71.71920840586948,77.1203740812378,0.0,ASIA,Tablet
U00274,2024-01-11,Profile_Edit,1.0,36.0,7.0,1.0,0.0,0.0,56.9363641770973,,1.0,ASIA,Desktop
U00275,2024-01-27,Export_Data,0.0,8.0,0.0,1.0,1.0,1.0,13.820043721548572,19.26261644600413,1.0,ASIA,Tablet
U00276,2024-01-25,Profile_Edit,0.0,50.0,0.0,1.0,0.0,0.0,175.17231422719289,19.139578779622642,1.0,Other,Desktop
U00277,2024-01-26,Profile_Edit,1.0,42.0,12.0,1.0,0.0,0.0,126.79524519600676,67.67159616799209,1.0,Other,Mobile
U00278,2024-01-01,Profile_Edit,0.0,7.0,0.0,1.0,1.0,1.0,88.91390671764034,42.40443454185764,1.0,ASIA,Desktop
U00279,2024-01-02,Dark_Mode,1.0,21.0,3.0,1.0,,0.0,33.20376308820045,32.312573226271304,1.0,ASIA,Mobile
U00280,2024-01-26,Dark_Mode,0.0,16.0,0.0,1.0,1.0,0.0,20.361920415570985,33.59066597032512,0.0,ASIA,Mobile
U00281,2024-01-19,Dark_Mode,1.0,17.0,5.0,1.0,1.0,0.0,27.828339864120693,79.73039115586121,0.0,Other,Desktop
U00282,2024-01-06,Search,0.0,21.0,0.0,0.0,0.0,0.0,113.37166377561942,45.18541538059937,0.0,US,Tablet
U00283,2024-01-30,Notifications,0.0,16.0,0.0,0.0,0.0,0.0,175.24494210922882,36.64868165877811,1.0,ASIA,Desktop
U00284,2024-01-17,Notifications,1.0,58.0,7.0,1.0,1.0,0.0,70.66663973337404,49.280078750553116,1.0,US,Mobile
U00285,2024-01-05,Dark_Mode,1.0,37.0,3.0,1.0,1.0,0.0,17.020269203124,69.21935656142219,0.0,ASIA,Tablet
U00286,2024-01-26,,0.0,35.0,0.0,1.0,0.0,0.0,134.6893852542822,32.11437700068757,1.0,ASIA,Tablet
U00287,2024-01-02,Search,1.0,36.0,7.0,0.0,0.0,0.0,25.71091155201465,66.50504928006306,1.0,EU,Tablet
U00288,2024-01-26,Export_Data,1.0,38.0,6.0,1.0,1.0,1.0,14.02389899932725,51.87550396087808,1.0,ASIA,Desktop
U00289,2024-01-03,Search,0.0,36.0,0.0,1.0,0.0,0.0,148.85016353711126,52.65686722355382,0.0,ASIA,Tablet
U00290,2024-01-05,Export_Data,1.0,41.0,7.0,1.0,0.0,0.0,187.5692290058718,68.76783269807719,0.0,US,Desktop
U00291,2024-01-06,Notifications,1.0,52.0,2.0,1.0,0.0,0.0,26.16283723458015,56.838536851649245,1.0,ASIA,Desktop
U00292,2024-01-17,Search,1.0,12.0,2.0,0.0,0.0,0.0,15.759008389063371,60.877606049001955,0.0,Other,Desktop
U00293,2024-01-14,Profile_Edit,0.0,17.0,0.0,1.0,1.0,0.0,78.77092374193332,14.029858211713956,0.0,ASIA,Tablet
U00294,2024-01-10,Dark_Mode,0.0,6.0,0.0,1.0,0.0,0.0,306.0459466006285,13.085663503245643,1.0,EU,Desktop
U00295,2024-01-16,Notifications,1.0,59.0,3.0,1.0,0.0,0.0,83.2496727920221,,0.0,EU,Desktop
U00296,2024-01-23,Notifications,0.0,25.0,0.0,1.0,0.0,0.0,52.18315162193174,47.27145974766035,1.0,US,Mobile
U00297,2024-01-24,Profile_Edit,0.0,46.0,0.0,0.0,0.0,0.0,91.8882806605291,26.713193289664506,0.0,EU,Mobile
U00298,2024-01-26,Notifications,1.0,42.0,6.0,1.0,0.0,,30.45190726432466,73.1410067248406,0.0,EU,Desktop
U00299,2024-01-02,,1.0,44.0,2.0,1.0,0.0,0.0,53.35045686895511,37.85394174219919,1.0,US,Desktop
U00300,2024-01-19,Notifications,1.0,15.0,5.0,1.0,0.0,0.0,23.6688766647584,94.97584184230244,0.0,ASIA,Mobile
U00301,2024-01-21,Profile_Edit,1.0,10.0,5.0,1.0,1.0,1.0,37.624494042176785,60.11690197915176,0.0,EU,Mobile
U00302,2024-01-22,Profile_Edit,1.0,50.0,8.0,0.0,0.0,0.0,29.04372434411033,68.76645548847297,1.0,Other,Tablet
U00303,2024-01-22,Notifications,1.0,57.0,4.0,0.0,0.0,0.0,14.710705513020127,74.06047115406305,1.0,US,Tablet
U00304,2024-01-15,Search,0.0,,0.0,1.0,0.0,0.0,65.68227264742053,64.1264146635069,,ASIA,Mobile
U00305,2024-01-02,Profile_Edit,0.0,9.0,0.0,1.0,0.0,0.0,39.12134934291729,70.95210563919517,1.0,ASIA,Desktop
U00306,2024-01-13,Notifications,1.0,23.0,2.0,1.0,1.0,1.0,64.3689101405095,83.19763233521226,0.0,EU,Mobile
U00307,2024-01-11,Dark_Mode,1.0,19.0,5.0,1.0,1.0,1.0,26.999935656025137,65.1749420493563,0.0,EU,Desktop
U00308,2024-01-18,Search,1.0,57.0,4.0,1.0,0.0,0.0,120.53879387253245,43.39974594518462,1.0,Other,Mobile
U00309,2024-01-04,Dark_Mode,1.0,34.0,5.0,0.0,0.0,0.0,102.63016594670947,71.1984128682244,0.0,Other,Mobile
U00310,2024-01-13,Dark_Mode,1.0,47.0,1.0,1.0,0.0,0.0,52.131230535945,34.86114060554165,1.0,US,Mobile
U00311,2024-01-18,Dark_Mode,1.0,8.0,7.0,1.0,1.0,1.0,58.870932518900155,55.737557376296174,0.0,Other,Mobile
U00312,2024-01-03,Profile_Edit,1.0,,3.0,0.0,0.0,0.0,143.47849795217476,42.53479435599924,1.0,ASIA,Desktop
U00313,2024-01-07,Export_Data,1.0,39.0,7.0,1.0,0.0,0.0,79.8888177367315,80.37292497292732,0.0,,Tablet
U00314,2024-01-29,Dark_Mode,0.0,,0.0,1.0,1.0,1.0,60.48245194629416,47.6691885196799,0.0,Other,Desktop
U00315,2024-01-06,Profile_Edit,1.0,52.0,3.0,1.0,1.0,1.0,12.8804654250922,40.30199380264173,0.0,US,Desktop
U00316,2024-01-30,Dark_Mode,1.0,19.0,6.0,1.0,0.0,0.0,67.94392176354168,60.168891374037514,0.0,ASIA,Tablet
U00317,2024-01-11,,1.0,16.0,5.0,1.0,1.0,0.0,57.54886623406886,70.69209392149541,0.0,EU,Desktop
U00318,2024-01-20,Profile_Edit,1.0,46.0,4.0,1.0,1.0,1.0,25.089308458682105,18.505849707063867,1.0,ASIA,Tablet
U00319,2024-01-23,Notifications,0.0,7.0,0.0,0.0,0.0,0.0,17.79091942941418,31.211097516584868,0.0,EU,Tablet
,2024-01-02,,0.0,36.0,0.0,0.0,0.0,0.0,88.22724135712765,19.958107734652714,1.0,US,Tablet
U00321,2024-01-01,Export_Data,0.0,37.0,0.0,1.0,1.0,0.0,111.83010850315034,10.010649594393477,1.0,ASIA,Mobile
U00322,2024-01-05,Dark_Mode,0.0,3.0,0.0,0.0,0.0,0.0,177.9343576797448,31.24004769732612,0.0,ASIA,Desktop
U00323,2024-01-30,Profile_Edit,1.0,24.0,,0.0,0.0,0.0,49.18747618074967,86.54382001734012,1.0,US,Mobile
U00324,2024-01-23,Search,0.0,16.0,,0.0,0.0,0.0,,25.387911107332688,1.0,EU,Mobile
U00325,2024-01-16,Profile_Edit,1.0,39.0,3.0,1.0,1.0,0.0,133.10690157989023,33.76311716984318,1.0,EU,Tablet
U00326,2024-01-15,Dark_Mode,0.0,2.0,0.0,0.0,0.0,0.0,116.4372698626292,42.421054221128394,0.0,ASIA,Mobile
U00327,2024-01-28,Profile_Edit,0.0,21.0,0.0,1.0,1.0,0.0,60.192666021326716,45.271954091063144,0.0,ASIA,Tablet
U00328,2024-01-05,Dark_Mode,1.0,24.0,6.0,1.0,1.0,0.0,38.243966683983636,78.68462711277749,0.0,ASIA,Mobile
U00329,2024-01-10,Dark_Mode,1.0,46.0,4.0,1.0,1.0,0.0,28.80382806898416,41.93117014074367,0.0,EU,Mobile
U00330,2024-01-03,Search,1.0,7.0,4.0,1.0,0.0,0.0,14.43338680781515,81.42086750605554,1.0,Other,Desktop
U00331,2024-01-25,Profile_Edit,1.0,37.0,7.0,0.0,0.0,0.0,28.992296894795615,59.57200084688825,0.0,Other,Mobile
U00332,2024-01-12,Search,0.0,13.0,0.0,1.0,1.0,1.0,290.86835412808233,45.71789587735408,1.0,ASIA,Tablet
U00333,2024-01-19,Dark_Mode,1.0,58.0,,1.0,0.0,0.0,18.921965604868344,33.180740852196955,0.0,ASIA,Tablet
U00334,2024-01-23,Search,,6.0,0.0,1.0,1.0,0.0,124.78419728037959,40.00652410917888,0.0,EU,Desktop
U00335,2024-01-13,Search,1.0,7.0,9.0,0.0,0.0,0.0,21.375126769557117,74.47603777605826,0.0,Other,Mobile
U00336,2024-01-10,Profile_Edit,1.0,19.0,5.0,1.0,0.0,0.0,77.9974890762454,35.37253818353537,0.0,US,Desktop
U00337,2024-01-11,Dark_Mode,0.0,31.0,0.0,0.0,0.0,0.0,132.74858164932257,10.741417735410327,1.0,US,Tablet
U00338,2024-01-27,Search,1.0,32.0,1.0,1.0,0.0,0.0,24.975969631489093,56.36572288738243,1.0,Other,Mobile
U00339,2024-01-29,Notifications,1.0,49.0,3.0,0.0,0.0,0.0,45.31605975804069,59.909783461446764,1.0,US,Tablet
U00340,2024-01-02,Notifications,1.0,33.0,4.0,1.0,1.0,0.0,49.43487120309605,65.46688719311258,1.0,ASIA,Desktop
U00341,2024-01-06,Dark_Mode,1.0,53.0,5.0,1.0,1.0,1.0,22.74795566893901,73.80017226555557,1.0,EU,Mobile
U00342,2024-01-05,Profile_Edit,1.0,1.0,5.0,1.0,1.0,0.0,22.854291761003815,54.20949344091681,0.0,EU,Tablet
U00343,2024-01-19,Profile_Edit,0.0,0.0,0.0,1.0,0.0,0.0,60.94439317832198,12.15978164331342,1.0,ASIA,Tablet
U00344,2024-01-10,Export_Data,1.0,51.0,6.0,1.0,0.0,0.0,10.48396772518558,38.33571245528957,1.0,US,Desktop
U00345,2024-01-21,Profile_Edit,1.0,0.0,3.0,1.0,0.0,0.0,48.53634781568001,83.19017149889413,1.0,Other,Desktop
U00346,2024-01-05,Dark_Mode,1.0,34.0,4.0,1.0,1.0,0.0,210.82491513317274,78.49440990998616,1.0,ASIA,Tablet
,2024-01-30,Export_Data,1.0,10.0,4.0,1.0,0.0,0.0,331.5297119570421,61.22457598487806,0.0,Other,Mobile
U00348,2024-01-20,Notifications,1.0,3.0,4.0,1.0,1.0,0.0,150.36805419078266,61.723298192522776,0.0,ASIA,Mobile
U00349,2024-01-08,,1.0,38.0,2.0,1.0,1.0,1.0,66.89597156298979,26.091148766608864,0.0,ASIA,Tablet
U00350,2024-01-29,Notifications,0.0,27.0,0.0,0.0,0.0,0.0,51.06635175914168,35.01458469195334,0.0,Other,Mobile
U00351,2024-01-17,Dark_Mode,1.0,34.0,4.0,1.0,1.0,0.0,68.16254503881957,76.15273840858303,1.0,EU,Tablet
U00352,2024-01-01,Profile_Edit,1.0,25.0,2.0,0.0,0.0,0.0,40.770313130367846,77.36749128260858,0.0,Other,Mobile
U00353,2024-01-14,Search,0.0,2.0,0.0,0.0,0.0,0.0,86.53745122154899,19.134361738230083,0.0,ASIA,Mobile
U00354,2024-01-07,Profile_Edit,1.0,42.0,4.0,0.0,0.0,0.0,133.80538083404946,37.845708776406745,0.0,Other,Mobile
U00355,2024-01-21,Export_Data,1.0,46.0,8.0,1.0,0.0,0.0,26.064181884107757,47.86260434756323,1.0,Other,Tablet
U00356,2024-01-13,Profile_Edit,0.0,4.0,0.0,0.0,0.0,0.0,220.41627908372817,62.37974621346653,0.0,ASIA,Tablet
U00357,2024-01-28,Search,1.0,46.0,,1.0,1.0,,23.081671735055146,61.49576927818169,0.0,US,Desktop
U00358,2024-01-16,Dark_Mode,1.0,34.0,2.0,1.0,1.0,1.0,17.80719724281957,75.38624785413225,0.0,ASIA,Mobile
,2024-01-30,Export_Data,0.0,7.0,0.0,1.0,0.0,0.0,65.66548733789277,14.277155201785769,0.0,ASIA,Desktop
U00360,2024-01-05,Export_Data,1.0,42.0,3.0,1.0,0.0,0.0,102.4516902712973,51.14827689940431,0.0,Other,Desktop
U00361,2024-01-03,Profile_Edit,1.0,50.0,6.0,1.0,0.0,0.0,82.66610856990661,74.58106801639427,1.0,EU,Tablet
U00362,2024-01-02,Search,1.0,52.0,5.0,0.0,0.0,0.0,16.494484691954867,39.216505892962886,0.0,Other,Mobile
U00363,2024-01-06,,0.0,2.0,0.0,0.0,0.0,0.0,60.88480114725878,17.155096106251882,1.0,,Mobile
U00364,2024-01-09,Export_Data,1.0,41.0,4.0,0.0,0.0,0.0,43.89324897715624,59.86449961695115,0.0,ASIA,Mobile
U00365,2024-01-18,Export_Data,0.0,31.0,0.0,1.0,1.0,1.0,30.706972509920533,42.43505685136375,1.0,EU,Mobile
U00366,2024-01-02,Dark_Mode,0.0,9.0,0.0,1.0,1.0,0.0,,27.064950990445713,0.0,US,Desktop
U00367,2024-01-21,Export_Data,1.0,40.0,5.0,1.0,1.0,1.0,54.533929077243876,37.61598120038178,0.0,Other,Mobile
U00368,2024-01-01,Notifications,0.0,6.0,0.0,1.0,1.0,1.0,52.83419647334856,45.64521631147765,0.0,EU,Tablet
U00369,2024-01-20,Dark_Mode,1.0,9.0,7.0,1.0,1.0,0.0,45.63726299547987,82.342035197722,0.0,Other,Desktop
U00370,2024-01-26,Notifications,0.0,9.0,0.0,1.0,0.0,,,44.24121770188366,0.0,US,Tablet
U00371,2024-01-26,Export_Data,1.0,7.0,4.0,0.0,0.0,0.0,29.474701814269896,83.6240127697027,1.0,EU,Desktop
U00372,2024-01-10,Dark_Mode,1.0,17.0,4.0,1.0,0.0,0.0,25.280847324610004,72.51158859854223,0.0,EU,Mobile
U00373,2024-01-17,,0.0,6.0,0.0,1.0,0.0,0.0,50.81476921186388,20.201011628612335,1.0,EU,Tablet
U00374,2024-01-22,Dark_Mode,1.0,55.0,,1.0,0.0,0.0,104.41952029380346,74.74429461803552,0.0,Other,Desktop
U00375,2024-01-23,Dark_Mode,0.0,23.0,0.0,1.0,0.0,0.0,173.42080406010695,2.367103909919114,0.0,EU,Desktop
U00376,2024-01-16,Export_Data,1.0,58.0,5.0,1.0,1.0,1.0,50.358920436683995,60.903812280896375,1.0,ASIA,Mobile
U00377,2024-01-28,Dark_Mode,0.0,15.0,0.0,1.0,1.0,1.0,43.82841929287746,9.960951896168758,1.0,EU,Tablet
U00378,2024-01-20,Search,1.0,7.0,8.0,1.0,0.0,0.0,29.13976874170232,72.53999759005316,0.0,Other,Mobile
U00379,2024-01-08,Search,1.0,50.0,4.0,0.0,0.0,0.0,18.479140124528687,72.97701856889556,1.0,ASIA,Desktop
U00380,2024-01-25,Export_Data,1.0,13.0,12.0,0.0,0.0,0.0,109.37622375789154,70.25869839159945,0.0,EU,
U00381,2024-01-07,Profile_Edit,1.0,55.0,4.0,1.0,1.0,1.0,42.50456806363064,76.15620729658303,0.0,US,Desktop
U00382,2024-01-03,Notifications,1.0,33.0,4.0,0.0,0.0,0.0,121.73450079586539,78.83168734583292,1.0,Other,
U00383,2024-01-11,Search,1.0,35.0,5.0,0.0,0.0,0.0,23.917102719255244,48.89346670200227,0.0,EU,Desktop
U00384,2024-01-01,Dark_Mode,1.0,8.0,8.0,1.0,0.0,0.0,46.835990027039585,41.593097367045,0.0,ASIA,Mobile
U00385,2024-01-20,Notifications,0.0,20.0,0.0,1.0,0.0,0.0,13.40110631715766,18.464658913239667,1.0,Other,Desktop
U00386,2024-01-20,Search,0.0,38.0,0.0,1.0,0.0,0.0,81.13400627145332,19.08087412175051,0.0,US,Desktop
U00387,2024-01-14,Search,1.0,28.0,5.0,1.0,1.0,0.0,60.82618170724177,92.63879620435875,1.0,US,Tablet
U00388,2024-01-30,Dark_Mode,1.0,23.0,5.0,1.0,,0.0,98.26015482390575,38.12416624195473,1.0,ASIA,Mobile
U00389,2024-01-27,Search,0.0,56.0,0.0,1.0,,0.0,50.011534570118656,35.149845885487096,1.0,ASIA,Desktop
U00390,2024-01-12,Export_Data,1.0,12.0,5.0,1.0,0.0,0.0,154.77846965123527,72.13245639078202,0.0,EU,Mobile
U00391,2024-01-10,Dark_Mode,1.0,55.0,3.0,0.0,0.0,0.0,56.99864373610904,69.70016931383023,0.0,ASIA,Desktop
U00392,2024-01-03,Notifications,0.0,22.0,0.0,1.0,0.0,0.0,9.399179220255279,6.743912843362118,0.0,EU,Mobile
U00393,2024-01-12,Notifications,1.0,40.0,4.0,0.0,0.0,0.0,108.25971329305413,57.17528112058859,1.0,US,Tablet
U00394,2024-01-07,Dark_Mode,1.0,37.0,7.0,0.0,0.0,0.0,36.66770227860358,79.05931194485483,0.0,EU,Desktop
U00395,2024-01-06,Search,1.0,38.0,2.0,1.0,0.0,0.0,34.28394238604,44.47002506836054,0.0,Other,Desktop
U00396,2024-01-08,Dark_Mode,0.0,30.0,0.0,1.0,1.0,0.0,128.2363593377091,48.990956943598555,1.0,ASIA,Mobile
U00397,2024-01-21,Search,0.0,37.0,0.0,,1.0,0.0,142.94500613182083,36.707506498190824,0.0,EU,Mobile
U00398,2024-01-29,Notifications,1.0,17.0,5.0,0.0,0.0,0.0,132.9205697853594,93.3516472634605,1.0,ASIA,Mobile
U00399,2024-01-14,Dark_Mode,1.0,48.0,8.0,1.0,0.0,0.0,194.37206893237723,51.762918551504065,1.0,ASIA,Tablet
U00400,2024-01-10,Export_Data,0.0,15.0,0.0,1.0,1.0,0.0,,10.941979112966738,0.0,EU,Tablet
U00401,2024-01-13,Search,0.0,16.0,0.0,0.0,0.0,0.0,106.43947874536676,40.69071827881683,0.0,Other,Desktop
U00402,2024-01-24,Dark_Mode,1.0,57.0,8.0,1.0,0.0,0.0,85.60809032432736,68.55618198148133,0.0,EU,Mobile
U00403,2024-01-24,Export_Data,0.0,16.0,0.0,1.0,1.0,0.0,55.685609785644694,33.21307414916969,0.0,EU,Desktop
U00404,2024-01-12,,0.0,13.0,,1.0,0.0,0.0,196.13906166903894,22.998887947296748,1.0,EU,
U00405,2024-01-23,Export_Data,1.0,59.0,6.0,1.0,0.0,0.0,127.59523477485664,50.50626139845675,1.0,ASIA,Tablet
