User_ID,Session_ID,Turn_Number,User_Message_Text,Bot_Response_Text,Intent_Label,Intent_Confidence,Response_Latency_ms,Resolution_Success,User_Sentiment_Score,Escalated_to_Human,Task_Type,End_of_Session
U00233,U00233_S1,5.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.7788059221624175,,1.0,1.1667857919724336,0.0,Support,0.0
U00188,U00188_S1,6.0,Sample user message for general_info,Bot response for general_info,general_info,0.7245191442637463,874.2780066917801,0.0,1.9413216646836697,0.0,Transactional,0.0
U00157,U00157_S1,7.0,Sample user message for return,Bot response for return,return,0.9230851930382238,401.4876974113143,1.0,-0.7518664435082283,0.0,Informational,0.0
U00024,U00024_S1,8.0,Sample user message for return,Bot response for return,return,0.8168656731321148,536.518405397696,1.0,-1.9982363672138517,0.0,Transactional,1.0
U00176,U00176_S1,1.0,Sample user message for billing,Bot response for billing,billing,0.7545817131018983,129.54026039754618,1.0,3.44726848831087,0.0,Informational,0.0
U00165,U00165_S1,2.0,Sample user message for order_status,Bot response for order_status,order_status,0.7540645626192835,212.74764154299953,1.0,0.830877178138665,0.0,Informational,
U00192,U00192_S1,3.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.7507713759783972,99.17050036179825,1.0,-0.21591630141923646,0.0,Support,0.0
U00236,U00236_S1,4.0,Sample user message for return,Bot response for return,return,0.9806618088861008,221.4528273629782,1.0,0.26453155656688676,,Informational,0.0
U00019,U00019_S1,5.0,Sample user message for order_status,Bot response for order_status,order_status,0.9616432212989747,232.28227431087745,1.0,1.128722568636176,0.0,Support,0.0
U00019,U00019_S1,6.0,Sample user message for billing,Bot response for billing,billing,0.8137034050717925,401.9640440948796,1.0,-0.4267570253263153,0.0,Informational,
U00151,U00151_S1,7.0,Sample user message for return,Bot response for return,return,0.8531224463213162,1741.3014253489723,0.0,1.117869212629474,0.0,Support,0.0
U00020,U00020_S1,8.0,Sample user message for return,Bot response for return,return,0.8677731163336141,111.72765598117202,1.0,0.3803984365089632,0.0,Support,1.0
U00204,U00204_S1,1.0,Sample user message for order_status,Bot response for order_status,order_status,0.4385335267066581,205.97751953308415,1.0,-1.7869150441666504,0.0,Informational,0.0
U00108,U00108_S1,,Sample user message for order_status,Bot response for order_status,order_status,0.846344113124454,194.35584432604045,1.0,-1.8717548764468837,0.0,,0.0
U00142,U00142_S1,3.0,Sample user message for general_info,Bot response for general_info,general_info,0.6371463636435933,692.0714221241145,0.0,-0.11027494525710083,0.0,Transactional,0.0
U00209,U00209_S1,4.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.8276434694671175,,1.0,0.03360383194761279,0.0,Informational,0.0
U00235,U00235_S1,5.0,Sample user message for billing,Bot response for billing,billing,0.8014682939009571,178.53655177702947,1.0,1.0494267871065746,0.0,Support,0.0
U00238,U00238_S1,6.0,Sample user message for return,Bot response for return,return,0.6593938760747995,82.94146410369288,1.0,0.9414003289057034,0.0,Informational,0.0
U00096,U00096_S1,7.0,Sample user message for billing,Bot response for billing,billing,0.6470522945813374,146.28458689604355,1.0,0.6053548317218419,0.0,,0.0
U00110,U00110_S1,,Sample user message for technical_support,Bot response for technical_support,technical_support,0.7124732923362294,475.76696229732255,0.0,0.39137781927550946,0.0,,1.0
U00153,U00153_S1,1.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.8348549213321426,325.86877070124297,0.0,-0.6571587457477643,0.0,Support,0.0
U00237,U00237_S1,2.0,Sample user message for return,Bot response for return,return,0.7731442394339756,925.7511204680652,0.0,-0.3184398109947709,0.0,Transactional,0.0
U00233,U00233_S1,,Sample user message for general_info,Bot response for general_info,general_info,0.8788732961742456,7233.703087955908,0.0,-0.7951064747872807,0.0,Support,0.0
U00176,U00176_S1,4.0,Sample user message for return,Bot response for return,return,0.572013429928828,245.16288290598476,1.0,-0.3679184089949287,0.0,Support,0.0
U00193,U00193_S1,5.0,Sample user message for general_info,Bot response for general_info,general_info,0.8305102481809946,,1.0,1.2207554050558147,0.0,Transactional,0.0
U00024,U00024_S1,6.0,Sample user message for return,Bot response for return,return,0.8481989121361972,1173.3827457996738,0.0,-0.14064123333247427,1.0,Transactional,0.0
,U00244_S1,7.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.8386932043602775,150.6592585545473,1.0,-0.8977232636855729,0.0,Transactional,0.0
U00208,U00208_S1,,Sample user message for technical_support,Bot response for technical_support,technical_support,0.9456409044178529,441.3471966971389,1.0,-0.6845809266431027,0.0,Informational,1.0
U00099,U00099_S1,1.0,Sample user message for return,Bot response for return,return,0.699550022471732,569.7280868587396,1.0,0.2940995876180039,0.0,Informational,0.0
U00108,U00108_S1,2.0,Sample user message for billing,Bot response for billing,billing,0.9110070212367729,76.86920015928123,1.0,-1.0861879717452,0.0,Support,0.0
,U00119_S1,3.0,Sample user message for order_status,,order_status,0.6976421778575728,154.01394646244842,1.0,0.09004002764105551,0.0,Support,0.0
U00070,U00070_S1,4.0,Sample user message for general_info,Bot response for general_info,general_info,0.5064451515012445,268.0560691654126,1.0,-1.0032101744371165,0.0,Informational,0.0
U00230,U00230_S1,5.0,Sample user message for order_status,Bot response for order_status,order_status,0.5982831930476371,530.4462072345264,1.0,,0.0,Informational,0.0
U00147,U00147_S1,6.0,Sample user message for general_info,Bot response for general_info,general_info,0.675830267515126,742.5179788178004,1.0,-1.7806817646837807,0.0,Transactional,0.0
U00062,U00062_S1,7.0,Sample user message for order_status,Bot response for order_status,order_status,0.7475250939823407,71.68589662765635,1.0,-0.18167503076640404,0.0,Informational,0.0
U00102,U00102_S1,8.0,Sample user message for return,Bot response for return,return,0.857685270409115,146.59017622796745,1.0,0.5154159473910244,0.0,Informational,1.0
U00159,U00159_S1,1.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.781816159041579,66.4698272404189,1.0,2.248282640946739,0.0,Support,0.0
U00072,U00072_S1,2.0,Sample user message for return,Bot response for return,return,0.443401360821925,292.7254455633489,1.0,0.2676364375685164,0.0,Transactional,0.0
U00162,U00162_S1,3.0,Sample user message for general_info,Bot response for general_info,general_info,0.8796074176055406,376.7564998958282,1.0,0.5945036716562537,0.0,Support,0.0
U00237,U00237_S1,4.0,Sample user message for return,Bot response for return,,0.7893438814776199,182.04246674813422,1.0,1.0421382487440347,0.0,Support,
U00207,U00207_S1,5.0,Sample user message for return,Bot response for return,return,0.5746390227796685,1448.210528689397,0.0,0.8682932413369013,0.0,Support,0.0
U00127,U00127_S1,6.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.6921002487452869,454.77581050220937,1.0,-0.1433254895070839,0.0,Informational,0.0
U00132,U00132_S1,7.0,Sample user message for order_status,Bot response for order_status,order_status,0.7513857273172367,811.1029948390694,0.0,0.7929591142878076,0.0,Informational,0.0
U00243,U00243_S1,8.0,Sample user message for order_status,Bot response for order_status,order_status,0.46591540339756704,303.38585081879756,1.0,-0.22412031669411478,0.0,Transactional,1.0
U00060,U00060_S1,1.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.9456995728142263,156.66212487081688,0.0,-0.6089298333807777,1.0,Support,0.0
U00065,U00065_S1,2.0,Sample user message for order_status,Bot response for order_status,order_status,0.8374491250862781,611.4379856357456,1.0,-0.8515984411157727,0.0,Support,0.0
U00142,U00142_S1,3.0,Sample user message for general_info,Bot response for general_info,general_info,0.9599637994946779,308.49756402877046,1.0,-0.6287185693177,0.0,Support,0.0
U00078,U00078_S1,4.0,Sample user message for general_info,Bot response for general_info,general_info,0.8436642405944681,263.9951747653447,1.0,-0.9427095996121804,0.0,Support,0.0
U00165,U00165_S1,5.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.9197366130443513,180.1321614021127,1.0,-1.07565871138308,0.0,Informational,0.0
U00108,U00108_S1,6.0,Sample user message for order_status,Bot response for order_status,order_status,0.8704380442460439,245.04025441814642,1.0,-1.6402562691773985,0.0,Transactional,0.0
U00022,U00022_S1,7.0,Sample user message for billing,Bot response for billing,billing,0.954084976354929,407.7542193950948,1.0,2.180566641282913,0.0,Support,0.0
U00096,U00096_S1,8.0,Sample user message for billing,Bot response for billing,billing,0.7395905630900909,267.813605608466,1.0,-0.9133433995276294,0.0,Transactional,1.0
U00079,U00079_S1,1.0,Sample user message for order_status,Bot response for order_status,order_status,0.8100115897720391,481.93666407750777,1.0,1.6955168372121254,0.0,Support,0.0
U00201,U00201_S1,2.0,Sample user message for technical_support,Bot response for technical_support,,0.7587071390017673,2113.0277662348626,0.0,1.7375920728494116,0.0,Transactional,0.0
U00237,U00237_S1,3.0,Sample user message for general_info,Bot response for general_info,general_info,0.8327913777751522,400.98829339393967,0.0,0.9907360258201864,1.0,Support,0.0
U00249,U00249_S1,4.0,Sample user message for billing,,billing,,601.6961853913987,0.0,1.1763504064549863,0.0,Informational,0.0
U00243,U00243_S1,5.0,Sample user message for order_status,Bot response for order_status,order_status,0.5763994118198478,523.9634943196343,0.0,-0.46022253704229776,0.0,Support,0.0
U00234,U00234_S1,6.0,Sample user message for general_info,Bot response for general_info,general_info,0.9584131924118618,1080.7863807419842,0.0,0.6230457506815901,0.0,Informational,0.0
U00099,U00099_S1,7.0,Sample user message for general_info,Bot response for general_info,general_info,0.7470601349869106,702.3579180297509,1.0,0.7192468863393379,,Transactional,0.0
U00233,U00233_S1,8.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.8043427915867103,240.03924783544824,1.0,0.6322074982765741,0.0,Support,1.0
U00226,U00226_S1,1.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.7219601914978668,333.4868862076673,1.0,0.7518036149149345,0.0,Transactional,0.0
,U00004_S1,2.0,Sample user message for order_status,Bot response for order_status,order_status,0.9218235835179702,211.57583716115775,1.0,2.2549904067537976,0.0,Transactional,0.0
U00084,U00084_S1,3.0,Sample user message for return,Bot response for return,return,0.8972009330232682,612.3001347305045,1.0,-1.0889440674948105,0.0,Informational,0.0
U00206,U00206_S1,,Sample user message for order_status,Bot response for order_status,order_status,0.9183025051618006,127.28691628514494,0.0,-1.2633124182168567,0.0,Informational,0.0
U00180,U00180_S1,5.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.773175102801641,298.61975364746763,0.0,0.5735221493499175,0.0,Support,0.0
U00216,U00216_S1,6.0,Sample user message for return,Bot response for return,return,0.9699372776279875,611.9500788576422,1.0,0.4801703823802589,0.0,Informational,0.0
U00210,U00210_S1,7.0,Sample user message for return,Bot response for return,return,0.8934504921600868,159.04694169839456,1.0,0.19138141401262215,0.0,Transactional,0.0
U00015,U00015_S1,8.0,Sample user message for order_status,Bot response for order_status,order_status,0.6992244282113038,196.86315674115025,1.0,0.9552884478901568,0.0,Transactional,1.0
U00121,U00121_S1,1.0,Sample user message for billing,Bot response for billing,billing,0.9423762303414189,122.25718393835494,1.0,0.294792323580127,0.0,Support,0.0
U00179,U00179_S1,2.0,Sample user message for return,Bot response for return,return,0.796221230596779,,0.0,-1.7786127540235481,0.0,Support,0.0
U00031,U00031_S1,3.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.9102435936580615,334.30801561270886,1.0,-1.1776715423301756,0.0,Support,0.0
,U00134_S1,4.0,Sample user message for return,Bot response for return,return,0.5279843178677451,333.2586030895432,1.0,1.3297366847517456,0.0,,0.0
U00047,U00047_S1,5.0,Sample user message for billing,Bot response for billing,billing,,442.5658799863527,1.0,0.02954984066707447,0.0,Transactional,0.0
U00144,U00144_S1,6.0,,Bot response for order_status,order_status,0.5164964347843438,120.46134341513242,0.0,-0.7363309449783554,0.0,Informational,0.0
U00233,U00233_S1,,Sample user message for return,Bot response for return,return,0.7896710227683578,473.00880669150166,1.0,0.18671467059884977,0.0,Transactional,0.0
U00164,U00164_S1,8.0,Sample user message for order_status,Bot response for order_status,order_status,0.6758466857019418,555.5726781950336,1.0,-0.8454871639780318,0.0,Support,1.0
U00216,U00216_S1,1.0,Sample user message for general_info,Bot response for general_info,general_info,0.8518910684164605,,1.0,0.037342572883985244,0.0,,0.0
U00121,U00121_S1,2.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.902402074838046,148.52235345760272,1.0,0.4111564575233392,0.0,Informational,0.0
U00079,U00079_S1,3.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.8345588935820398,168.9657114175516,1.0,0.12921050160500466,0.0,Informational,0.0
U00141,,4.0,Sample user message for general_info,Bot response for general_info,general_info,0.7814302159155164,287.9754238167174,1.0,-1.5964488278484006,0.0,Transactional,0.0
U00169,U00169_S1,5.0,Sample user message for billing,Bot response for billing,billing,0.9587484381462189,291.17716246621745,1.0,-0.5501081492997774,0.0,Transactional,0.0
U00008,U00008_S1,6.0,,Bot response for technical_support,technical_support,0.9033529883089396,422.4438886506921,0.0,1.0699903139470428,1.0,Transactional,
U00072,U00072_S1,7.0,Sample user message for order_status,Bot response for order_status,order_status,0.6499550893247197,273.4257802559951,0.0,0.7920273016392523,1.0,Informational,0.0
U00176,U00176_S1,8.0,Sample user message for billing,Bot response for billing,billing,0.9102043384763128,326.8315666090311,1.0,0.732947175170212,0.0,Support,1.0
U00014,U00014_S1,1.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.8550580333740853,164.30195274591802,1.0,-0.7418476863816462,0.0,Transactional,0.0
U00060,U00060_S1,2.0,Sample user message for billing,Bot response for billing,billing,0.7549624450441046,3063.215166951328,0.0,-0.6759084208282061,0.0,Support,0.0
U00122,U00122_S1,3.0,Sample user message for billing,Bot response for billing,billing,0.8904632258315572,278.07627840701593,1.0,0.46173403864090334,0.0,Informational,0.0
U00219,U00219_S1,4.0,Sample user message for general_info,Bot response for general_info,general_info,0.5474213537946359,364.2678409631138,1.0,0.37530882604130766,0.0,,0.0
U00114,U00114_S1,5.0,Sample user message for order_status,,order_status,0.801455658052623,317.8312013123845,1.0,,0.0,Support,0.0
U00207,U00207_S1,6.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.9697442144634418,1109.0403276766979,0.0,-0.7546179367373747,0.0,Support,0.0
U00072,U00072_S1,7.0,Sample user message for order_status,Bot response for order_status,order_status,0.7630311390700592,671.2822842470517,0.0,0.35526225953690094,0.0,Support,0.0
U00119,U00119_S1,8.0,Sample user message for return,Bot response for return,return,0.9071160518534787,366.3556730508825,0.0,-1.2502866484804496,0.0,Informational,1.0
U00103,U00103_S1,1.0,Sample user message for return,Bot response for return,return,0.5202625290793744,212.49330008939637,1.0,-0.9009467414424587,0.0,Support,0.0
U00222,U00222_S1,2.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.8803043502457412,262.85450016112105,1.0,-0.80061032809565,0.0,Transactional,0.0
U00219,U00219_S1,3.0,Sample user message for return,,return,0.695491732550006,762.4476341341219,0.0,2.3433716524571397,0.0,Informational,0.0
U00073,U00073_S1,,Sample user message for technical_support,Bot response for technical_support,technical_support,0.863411919761191,425.66132538859307,1.0,1.1065720467386737,0.0,Informational,0.0
U00126,U00126_S1,5.0,Sample user message for order_status,Bot response for order_status,order_status,0.6847172873710206,191.40015302734707,1.0,-1.48237581640276,0.0,Support,0.0
U00218,U00218_S1,6.0,Sample user message for return,Bot response for return,return,0.7534324073986463,313.52649602270515,1.0,-1.0879397747133017,0.0,Informational,0.0
U00012,,7.0,Sample user message for general_info,Bot response for general_info,general_info,0.7827469410449266,296.4466244882367,1.0,-0.6285860799032588,0.0,Transactional,0.0
U00163,U00163_S1,8.0,Sample user message for general_info,Bot response for general_info,general_info,0.8945102392558666,200.35277809163114,1.0,-0.8416689392383575,0.0,Support,1.0
U00101,U00101_S1,1.0,Sample user message for order_status,Bot response for order_status,order_status,0.8259452589414056,370.586157140112,0.0,0.1486393006704528,0.0,Transactional,0.0
U00089,U00089_S1,2.0,Sample user message for general_info,Bot response for general_info,general_info,0.8744976049767473,818.1705127138928,1.0,1.0104612121802448,0.0,Transactional,0.0
U00086,U00086_S1,3.0,Sample user message for return,Bot response for return,return,0.8383828126863839,1039.4825785498533,0.0,-0.17070986618564446,0.0,Transactional,0.0
U00090,U00090_S1,4.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.8649387313601953,319.19695724438924,1.0,1.114623070055589,0.0,Transactional,0.0
U00048,U00048_S1,5.0,Sample user message for general_info,Bot response for general_info,general_info,0.7855276852612941,579.62317621651,1.0,-0.14026840466666776,0.0,Informational,0.0
U00211,U00211_S1,6.0,Sample user message for general_info,Bot response for general_info,general_info,0.6743863642594626,1046.1256371640602,0.0,-1.2320234301814086,0.0,Support,0.0
U00148,U00148_S1,7.0,Sample user message for return,Bot response for return,return,0.6956371617964615,1264.8891151162788,0.0,1.896568082742919,1.0,Informational,0.0
U00104,U00104_S1,8.0,Sample user message for order_status,Bot response for order_status,order_status,0.9752442229946853,129.74646874604213,,0.26029792438452143,0.0,Support,1.0
U00216,U00216_S1,1.0,Sample user message for general_info,Bot response for general_info,general_info,0.9508355846564263,144.34107497654034,1.0,-0.5441533626041495,0.0,Support,0.0
U00139,U00139_S1,2.0,Sample user message for return,Bot response for return,return,0.8876501714945295,80.64788106315339,1.0,-0.4040177135037514,0.0,Transactional,0.0
U00112,U00112_S1,,Sample user message for billing,Bot response for billing,billing,0.777585098229866,1347.023512733043,0.0,-0.3931952331061042,1.0,Support,0.0
,U00025_S1,4.0,Sample user message for general_info,Bot response for general_info,general_info,0.8266264565040902,634.0819234913836,0.0,-2.0763044577307523,1.0,Informational,0.0
U00171,U00171_S1,5.0,Sample user message for order_status,Bot response for order_status,order_status,0.6673691256415454,286.2523869212568,1.0,-0.5122186380408468,0.0,Support,0.0
,U00162_S1,6.0,Sample user message for order_status,Bot response for order_status,order_status,0.8496301306215164,1242.219761317447,0.0,-0.14026400082978652,1.0,Transactional,0.0
U00068,U00068_S1,7.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.821443013790326,,0.0,0.394744939628259,1.0,,0.0
U00154,U00154_S1,8.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.9142532806769538,285.10244101655746,0.0,0.029360982491633107,1.0,Informational,1.0
U00133,U00133_S1,1.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.8205428200336617,2044.2424205144396,0.0,0.014269402690631344,0.0,Informational,0.0
U00041,U00041_S1,2.0,Sample user message for billing,Bot response for billing,billing,0.7711105594421155,370.11008349424617,1.0,2.1072583494956465,0.0,Support,0.0
U00219,U00219_S1,3.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.896973495775201,300.2505883919096,1.0,-0.07624778167860854,0.0,Informational,0.0
,U00197_S1,4.0,Sample user message for return,Bot response for return,return,0.6690998832899779,274.3485571942596,,-0.32955225642009534,0.0,Support,0.0
U00237,U00237_S1,5.0,Sample user message for billing,Bot response for billing,billing,0.9462673970334196,131.064874811581,1.0,0.7184465771131976,0.0,Transactional,0.0
U00129,U00129_S1,6.0,Sample user message for return,Bot response for return,return,0.8381548348251263,186.6715488498012,1.0,-3.0255395229889412,0.0,Support,0.0
U00190,U00190_S1,7.0,Sample user message for order_status,Bot response for order_status,order_status,0.8826882303178506,314.47391061734083,1.0,-0.11021905971026251,0.0,Informational,0.0
U00111,U00111_S1,8.0,Sample user message for order_status,Bot response for order_status,order_status,0.7803444965630351,376.870519123057,1.0,,0.0,Support,1.0
U00146,U00146_S1,1.0,Sample user message for general_info,Bot response for general_info,general_info,0.8355591524855475,396.3419351269784,,0.4438722365519388,0.0,,0.0
U00052,U00052_S1,2.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.6643266911112521,210.77453163065056,1.0,1.0229743904763233,0.0,Support,0.0
U00202,U00202_S1,3.0,Sample user message for general_info,Bot response for general_info,general_info,0.7841237075534822,45.632828417133766,1.0,0.3635126620570449,0.0,Informational,0.0
U00080,U00080_S1,4.0,Sample user message for return,Bot response for return,return,0.9293816572541926,1563.777964094694,0.0,2.352103643529273,1.0,Support,0.0
,U00149_S1,5.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.9359581504432314,1544.8877925670006,0.0,-0.4667726139209675,1.0,Informational,
U00116,U00116_S1,6.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.6516851770240646,431.37998360892135,1.0,-0.3520595699610799,0.0,Support,0.0
U00102,U00102_S1,7.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.7810754400756721,355.76782432824973,0.0,0.27704377120862295,0.0,Support,0.0
U00218,U00218_S1,8.0,Sample user message for return,Bot response for return,return,0.7394357507786709,237.8514115553774,1.0,0.7962198154838444,0.0,Support,1.0
U00049,U00049_S1,1.0,Sample user message for general_info,Bot response for general_info,general_info,0.6407892201406771,229.4520814441492,1.0,0.21421612178407806,0.0,Informational,0.0
U00090,U00090_S1,2.0,Sample user message for technical_support,Bot response for technical_support,,0.9179862722069001,148.37884754395614,1.0,0.2019341055099312,0.0,Support,0.0
U00007,U00007_S1,3.0,Sample user message for billing,Bot response for billing,billing,0.9782742947824071,478.9366614854958,0.0,0.02820723020363405,0.0,Transactional,0.0
U00001,U00001_S1,4.0,Sample user message for billing,Bot response for billing,billing,0.49706498096106877,306.5257098477934,0.0,-0.0440453927618127,0.0,Transactional,0.0
U00120,U00120_S1,5.0,Sample user message for general_info,Bot response for general_info,general_info,0.8157697772615939,137.22308500282364,1.0,-2.101220668978327,0.0,Transactional,0.0
U00054,U00054_S1,6.0,Sample user message for billing,Bot response for billing,billing,0.9566177602376332,598.2577056589855,0.0,-0.0383397095449975,0.0,Informational,0.0
U00118,U00118_S1,7.0,Sample user message for return,Bot response for return,return,0.8072973828628228,92.4597213138806,1.0,-2.567615860068424,0.0,Informational,0.0
U00234,U00234_S1,8.0,Sample user message for order_status,Bot response for order_status,order_status,0.8581794169334546,219.3004357611547,1.0,0.03236880480462951,0.0,Support,1.0
U00156,U00156_S1,1.0,Sample user message for order_status,Bot response for order_status,order_status,0.9000992241129232,262.16530905473803,1.0,-1.5734783092293994,0.0,Transactional,0.0
U00116,U00116_S1,2.0,Sample user message for general_info,Bot response for general_info,general_info,0.8919305656841722,169.8378489929589,1.0,-0.7400329876479526,0.0,Transactional,0.0
U00020,U00020_S1,3.0,Sample user message for general_info,Bot response for general_info,general_info,0.9939875665688568,158.0256448031351,1.0,0.9788061949558748,0.0,Support,0.0
U00081,U00081_S1,4.0,Sample user message for order_status,Bot response for order_status,order_status,0.5345165359427543,122.94718720492867,1.0,2.1080964100355484,0.0,Informational,0.0
U00124,U00124_S1,5.0,Sample user message for billing,Bot response for billing,billing,0.8718257026119841,142.45944164160224,1.0,0.6267021938117407,0.0,Support,0.0
U00145,U00145_S1,6.0,Sample user message for return,Bot response for return,return,0.8800193360243731,291.74372100092336,0.0,2.001837427404146,0.0,Support,0.0
U00028,U00028_S1,7.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.9279160500232763,98.06565530096812,0.0,0.8161942567866999,0.0,Support,0.0
,U00037_S1,8.0,Sample user message for general_info,Bot response for general_info,general_info,0.687960167551498,82.66515989613939,1.0,-0.5098346074586702,0.0,Transactional,1.0
U00135,U00135_S1,1.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.7333285903860738,432.3218888010836,0.0,1.350326853544792,0.0,Transactional,0.0
U00065,U00065_S1,2.0,Sample user message for return,Bot response for return,return,0.964852799258126,400.00772729111753,0.0,-1.0929970655988575,0.0,Informational,0.0
U00172,U00172_S1,3.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.6386648884808138,275.0436059088989,1.0,-0.793155612946647,0.0,Support,0.0
U00099,U00099_S1,4.0,Sample user message for general_info,Bot response for general_info,general_info,0.8217264640092181,648.0867096367024,1.0,-1.3838171219908406,0.0,Transactional,0.0
U00168,U00168_S1,5.0,Sample user message for return,Bot response for return,return,0.6541510597741994,412.61503009734264,1.0,-0.6007087040041058,0.0,Transactional,0.0
U00247,U00247_S1,6.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.6026550809260103,133.91822775848613,1.0,1.1601384306283455,0.0,Transactional,0.0
U00210,U00210_S1,,Sample user message for technical_support,Bot response for technical_support,technical_support,0.78822873810389,736.8309271237193,0.0,-0.7662580078703561,0.0,Transactional,0.0
U00238,U00238_S1,8.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.6171162519498119,512.6472583794706,0.0,-1.4682672479758239,1.0,Informational,1.0
U00232,U00232_S1,1.0,Sample user message for order_status,Bot response for order_status,order_status,0.7914151816753227,153.27050066266168,1.0,0.8044083397647401,0.0,Informational,0.0
U00142,U00142_S1,2.0,Sample user message for order_status,Bot response for order_status,order_status,0.7750240530833227,321.86550340301517,1.0,-1.2720723517809822,0.0,Informational,0.0
U00032,U00032_S1,3.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.8611043124217354,189.140413489426,1.0,0.9237018814218932,0.0,Transactional,0.0
U00226,U00226_S1,4.0,,Bot response for general_info,general_info,0.9396467321082984,228.32571842769718,1.0,-1.1314898805551963,0.0,Transactional,0.0
U00213,U00213_S1,5.0,Sample user message for order_status,,order_status,,117.42866268067158,1.0,-0.22960090594468843,,Support,0.0
U00015,,6.0,Sample user message for order_status,,order_status,0.6976288959693898,,1.0,0.11318233082930078,0.0,Support,0.0
U00110,U00110_S1,7.0,Sample user message for order_status,Bot response for order_status,order_status,0.8904923676133951,182.2177189683565,1.0,-0.7066261411112703,0.0,Support,0.0
U00184,U00184_S1,8.0,Sample user message for general_info,Bot response for general_info,,0.5965418060919696,540.2934550964497,1.0,0.26431495841491603,0.0,Informational,1.0
U00075,U00075_S1,1.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.7077788305184347,201.99758953139738,1.0,-0.08152011594947617,0.0,Transactional,0.0
U00159,U00159_S1,2.0,Sample user message for order_status,Bot response for order_status,order_status,0.7954078256778008,,0.0,1.0608369691384518,0.0,Transactional,0.0
U00176,U00176_S1,3.0,Sample user message for return,Bot response for return,return,0.9184388480177808,347.069747339308,1.0,-0.3999598541979002,0.0,,0.0
U00157,U00157_S1,4.0,Sample user message for general_info,Bot response for general_info,general_info,0.9079234427979791,700.2151685284806,0.0,1.063900765651263,0.0,Informational,0.0
,U00177_S1,5.0,Sample user message for billing,Bot response for billing,billing,0.8462691860410243,159.18237791702856,1.0,0.8828814084986171,0.0,Informational,0.0
U00081,U00081_S1,6.0,Sample user message for order_status,Bot response for order_status,order_status,0.8727925275647538,715.8324068473347,1.0,-1.3059787511788816,0.0,Informational,0.0
U00026,U00026_S1,7.0,Sample user message for general_info,Bot response for general_info,general_info,0.5268319644053668,212.39264705566242,1.0,0.5415085333074656,0.0,Support,0.0
U00044,U00044_S1,8.0,Sample user message for billing,Bot response for billing,billing,0.5059443732304784,458.16701171446994,0.0,-0.017880292998950182,0.0,Transactional,1.0
,U00221_S1,,,Bot response for order_status,order_status,0.6649223737653277,182.09582886176273,1.0,2.5877670836168987,0.0,Support,
U00034,U00034_S1,2.0,Sample user message for order_status,Bot response for order_status,order_status,0.8599686386273058,357.925016566697,0.0,-0.6544493503694931,0.0,Informational,0.0
U00228,U00228_S1,3.0,Sample user message for order_status,Bot response for order_status,order_status,0.9337397394368987,264.3357284557624,1.0,0.20385768975276333,0.0,Transactional,0.0
U00096,U00096_S1,4.0,Sample user message for return,Bot response for return,return,0.7540131555429428,300.69567720498605,0.0,1.222171049776634,0.0,Transactional,0.0
U00241,U00241_S1,5.0,Sample user message for general_info,Bot response for general_info,general_info,0.8248752993017715,571.3706227366839,0.0,0.004449058091903367,0.0,Support,0.0
U00219,U00219_S1,6.0,Sample user message for return,Bot response for return,return,0.7854860304241404,208.13313079408093,1.0,1.6092338497768033,0.0,Informational,0.0
U00236,U00236_S1,7.0,Sample user message for technical_support,Bot response for technical_support,technical_support,0.9791112362532189,98.84306945829303,0.0,0.2994922279515045,1.0,Transactional,0.0
