Participant_ID,Stimulus_ID,AOI_Label,Fixation_Count,Fixation_Duration_ms,Dwell_Time_ms,Time_to_First_Fixation_ms,First_Fixation_Duration_ms,Saccade_Count,Gaze_Path_Length_px,Average_Pupil_Diameter_mm,Blink_Rate_per_s,Entry_Time_s,Exit_Time_s,Condition
P0019,Stim_4,CTA_Button,14.0,209.14253134659134,259.3655539569169,478.5933435635902,132.0761644552597,9.0,1091.69340562814,3.9829416537741587,0.6225535954045054,,11.628411261832396,Control
P0020,Stim_9,Header,6.0,155.10421571070123,1264.48538765269,161.73553528423093,101.3335373448558,13.0,5734.480108157205,4.206883628401406,1.5083989287133732,18.211077894001868,23.339871744369955,Design_A
P0021,Stim_5,,24.0,951.120101059709,499.3449701925683,20.323027559512077,217.81881649867773,16.0,11576.336605281711,4.400529723660553,0.31203839912097425,10.093975437456685,23.647919264105397,Control
P0022,Stim_5,Footer,24.0,432.9839054367826,,71.57027237776056,247.50915006579655,16.0,20499.97910097683,4.009285648149565,0.2285955301834001,9.977275058548354,29.306361676044467,Design_A
P0023,Stim_17,Footer,14.0,983.8166780704447,786.276520413287,4671.727146327843,82.06739177071816,13.0,15052.627998304422,4.352092677116683,0.721344626319726,3.3355939038586557,15.425793916365988,Design_B
P0024,Stim_19,CTA_Button,12.0,131.66437109548536,62.13708267990788,22.328924443969367,323.6671116124781,11.0,2729.037925994776,3.3545602431205634,0.2864277091739269,10.61349235845942,15.332120730325343,Control
P0025,Stim_8,Content,3.0,212.15788973368234,241.55002342169743,44.83111824870078,99.56737000452405,20.0,11870.79307738923,4.30127913623829,0.4006237097047125,8.442916226954084,15.399385995931588,Design_B
P0026,Stim_17,,39.0,454.724494723845,534.4620045714101,195.29671530221975,127.98080240460541,9.0,5003.733336153165,4.192105691856782,0.28261423946627057,8.719162978727887,21.00497384661805,Design_B
P0027,,,56.0,68.67038338409469,5348.096750727699,272.8026744481904,174.91715599557836,25.0,7642.339765204083,4.664869763683238,0.35395846059625447,12.95669671804694,21.529958699505706,Design_A
P0028,Stim_1,,15.0,169.81241044112377,1362.4016813412795,38.596021345732694,81.49508360545101,24.0,,3.7180818172209857,0.2735981367064575,16.92161986974288,20.82597685672224,Control
P0029,Stim_3,Content,11.0,359.53016915210867,922.2295158766119,167.5059830589155,56.720002731282335,,33070.550448644826,4.286636057893597,0.7678822682920798,11.55641079708445,14.444977462440166,Design_A
,Stim_20,Content,6.0,102.02496757835647,73.93605689312692,68.91611949480836,274.3575254087825,19.0,40115.19561923528,4.559939644767389,0.5770511303724278,9.624565034296912,14.98891297621929,Design_B
P0031,Stim_12,Header,32.0,578.9442086743272,5957.9745607335235,230.1696476169548,120.4491534381211,14.0,6146.0896183911245,3.7203694926204185,0.3000620805092758,3.1823672193371744,6.741107664791445,Design_A
P0032,Stim_5,Content,3.0,68.03884046514999,142.51613597457586,184.4477267201428,75.8130174853008,17.0,14751.692523520156,4.6847807558855425,0.702097563782605,19.57086447229247,20.506076027353423,Design_A
P0033,Stim_9,Sidebar,49.0,167.9070769680455,973.9938148894222,95.1405341545467,178.9647955635519,14.0,4993.090996160557,4.171342574082522,0.41687793913866583,6.169611856312127,19.425294875356016,Control
P0034,Stim_14,Sidebar,37.0,344.5197628550818,7251.5633427273,8.78569296254564,193.92595542221562,15.0,50386.28808472041,3.8080242389400625,0.7515708255974551,10.80020076721244,17.077165626608938,Control
P0035,Stim_17,Navigation,8.0,263.5991739508429,472.58567312931837,77.74785972857794,395.3085500697986,15.0,2631.053718691436,3.7281975603526365,0.3353115087895274,3.314499292371169,22.824031757876053,Control
P0036,Stim_20,Sidebar,111.0,229.3342834038415,583.889201833799,110.95709100366028,378.63716594666676,22.0,9971.017428945197,3.3535216108737367,0.7849352797160989,0.26768448096645914,27.872975727319606,Control
P0037,Stim_15,Navigation,20.0,43.29974426767105,2142.925059427419,54.930813938812555,101.92465774447477,19.0,11147.743410190047,4.326794369374975,0.43777516831123353,11.057011350260577,20.07206037469057,Design_A
P0038,Stim_9,Header,49.0,386.24398758021715,200.00366513747392,172.4855478874537,206.1062502716897,16.0,3425.7048376513967,3.9011701309539095,0.3735365817672173,14.031820176020268,26.063415206362947,Control
P0039,Stim_18,Sidebar,7.0,1714.0560987210968,6424.492991266668,316.8302635267915,381.4134234289644,18.0,5824.176322152024,3.0077955617286576,0.242543717677655,5.947590641786857,,Design_A
P0040,Stim_14,CTA_Button,38.0,584.9825073853793,554.6384935616811,9.539200479601597,154.71914364246894,8.0,1471.1312015368787,4.1496448529843555,0.23646456983499825,11.141814410974643,20.76988626414516,Control
P0001,Stim_8,Footer,43.0,276.88514683929003,91.1945941244894,134.34447585657242,193.4864303556192,16.0,4253.797500427839,4.658564862936393,0.2134550588118394,9.735612400262937,,Design_A
P0002,Stim_1,Footer,11.0,94.6689359717617,7619.8880202395,50.46486532116601,172.63615402325564,16.0,12518.936489547616,3.4101529742855057,0.3382397820935964,12.504919168279578,21.958293875403374,Design_A
P0003,Stim_10,Header,31.0,194.5787972392459,327.5175801397307,2701.9891088729837,45.40542351080217,14.0,3719.4324060655244,4.726187710117558,0.1515931260227795,15.546377866312573,,Design_A
P0004,Stim_20,Header,18.0,354.7346398296223,478.2030557944667,85.86825284547197,116.56765206314934,15.0,9544.15610140051,3.991613102432005,0.5896105624661013,0.14547218117436644,26.791558919822496,Design_B
P0005,Stim_13,Navigation,17.0,236.41481150567787,818.2652700880283,68.81323279045755,100.26982769122061,19.0,11351.696293881256,,0.3126225275453654,0.261430136826597,20.12821851240009,Control
P0006,Stim_9,Footer,4.0,225.67635500914938,1087.1519655041827,57.75720135894712,191.23371691129375,15.0,16375.38948455717,4.380413896481118,0.4014617179880816,17.070593600908644,25.51641194476575,Design_B
P0007,Stim_8,Header,10.0,91.4475560264782,165.63080526659965,581.8109498401836,151.55805729735332,13.0,15227.13664182267,3.94415220888063,0.24478787588869222,19.861461845326115,23.199889110282,Design_B
P0008,Stim_14,Sidebar,67.0,226.49245349506785,1901.6155622682243,245.44137671518186,462.1894935700124,17.0,4656.617478561251,4.457794919868053,0.26053342426679166,11.039474010898054,22.523280385464872,Control
P0009,Stim_2,Footer,29.0,320.8636654703185,199.55614518942372,19.591078295075206,169.3269628610269,17.0,13963.168468592472,3.885054564442126,0.5237503360958412,15.501964562214228,26.537047082506383,Control
P0010,Stim_4,Content,18.0,52.87355813327104,221.13518053645907,22.323043730277092,263.46912782451557,12.0,28617.57470603043,3.5863630337624564,0.39650771994517114,3.643332619543711,17.872498306076942,Design_B
P0011,Stim_5,CTA_Button,11.0,233.23533528004063,207.72416496782938,48.11765462678334,131.94037237868943,11.0,3913.5514216768815,4.678919940667574,0.624720630992152,12.447912067078049,14.03167094569391,Design_A
,,Content,34.0,303.6595612127934,852.0474189258156,150.60507629932903,136.92434693270192,10.0,5315.333814662735,3.813515984106742,0.2738212883166094,5.494092899075051,22.740531908386505,Design_B
P0013,,Navigation,26.0,222.03792920003272,803.2742635435579,212.53157484702533,49.31541526271258,17.0,1611.8098300742893,4.18264952773876,0.37565743485672265,16.933514495582024,25.2568353648877,Design_B
P0014,Stim_20,Sidebar,14.0,264.4192057417856,93.9224828794445,8.157319948119685,131.69911815271038,15.0,3448.732226734393,4.24257875433122,0.2335628105797275,18.074174636999288,23.06848584155669,Design_B
P0015,Stim_18,Sidebar,85.0,321.2009220191246,2481.834465583217,41.60377398169944,393.65669833428865,19.0,8196.631912747313,4.593120928797732,0.21760239434224585,6.462313391354382,20.53724820098565,Design_B
P0016,Stim_5,CTA_Button,16.0,312.1491235080308,2543.298700089534,259.47740997867754,170.77443856810436,18.0,3460.324072579499,4.515480685554392,0.28541078300938194,18.140177555920285,29.028458789109827,Design_B
P0017,Stim_19,CTA_Button,25.0,431.5255073082458,662.2629641424261,801.5243282897011,188.56405993866653,13.0,14858.02518834351,3.8876908190529913,0.3434280175455316,2.8006540310771477,13.661075511679043,Design_A
P0018,Stim_7,Footer,7.0,194.89919354686367,2465.1114216745164,62.850967980605,112.43275470406275,20.0,1733.522088231464,4.4965709679820485,0.3764763447651036,11.713923551196322,15.85195807224333,Control
P0019,Stim_4,Content,9.0,300.2950864088493,232.59050843127943,1792.6109842085905,172.69249189212596,15.0,5742.527281572074,3.992541089907906,0.5509713904419427,13.960654991214362,22.29541776893092,Design_A
P0020,Stim_12,CTA_Button,19.0,57.99139079757768,4526.711558987518,1621.9052607190474,192.91916243501478,15.0,6568.029778921563,4.741786479882097,0.1249626664158487,4.732229788196305,12.864468417073763,Control
P0021,Stim_19,Footer,67.0,129.29636741571903,166.61652819046046,763.5718938827855,628.7154722095371,13.0,298.63536732187293,4.45130847930746,0.39735512751736835,15.174300740983103,22.175329432212493,Control
P0022,Stim_18,Footer,6.0,279.07922691302605,273.57528518029403,164.82755103991838,120.78684422019498,15.0,,4.256443736141308,0.6559016524378855,9.657911534253017,20.942316489610455,Design_B
P0023,Stim_8,CTA_Button,15.0,143.2043498677851,611.994992600952,271.39531145764334,278.60703744925286,18.0,5170.008330440285,3.369273356265071,0.4241217210796944,0.7336412146647087,15.21177061780842,Design_A
P0024,Stim_18,,17.0,239.57317017380123,2366.0221826632824,114.28670064580204,127.7713413969057,11.0,5678.0141859229825,5.225192831898874,0.5847417244820498,6.001973724106044,13.14583107461881,Design_A
P0025,Stim_18,CTA_Button,62.0,289.63254631996483,1347.3165216038842,2238.4788251520167,319.0192363377647,15.0,7019.428397611061,5.131070421258719,0.30419398568142053,13.0328476217585,13.859166951244111,Design_B
P0026,Stim_14,Sidebar,6.0,177.2787055477989,459.24001537038754,329.6404613035629,98.82885135375064,19.0,6451.281521528018,4.0573771620634345,0.4647606028490657,10.08706821665989,19.09281356570303,Control
P0027,Stim_17,Content,65.0,210.52773200197674,1255.4670302414177,40.01851477080006,82.0470400819357,15.0,9783.946897172902,3.969657771999027,0.25019943031325587,11.771482282645147,13.805663284273589,Design_B
P0028,Stim_12,CTA_Button,3.0,618.4340546118779,539.9338056015994,223.96648441762812,174.8741297068539,17.0,39570.60062342386,4.605545886507166,0.6415814338318859,0.5053895409969056,10.859698159088419,Design_A
P0029,Stim_5,Navigation,20.0,114.13512341089115,775.9683345060728,89.13676741200959,633.3944570810091,17.0,4070.3235405173746,4.650571457057389,0.803456085519412,3.5305425507187227,10.976778979014554,Design_B
P0030,Stim_11,Sidebar,19.0,235.2153586844389,336.62812760137774,270.9632794896683,170.92376547509645,14.0,6514.15993727465,4.631373556063299,0.49145658605116016,14.337643748945366,20.923357864007084,Design_B
P0031,Stim_6,CTA_Button,6.0,531.3722770076407,400.77667984399875,15.093071053589906,51.54368518707349,18.0,,,0.2539223268882739,19.638491662565478,21.057992222604287,Control
P0032,Stim_12,Content,35.0,287.3282507317314,206.2025752780759,208.05660878265954,63.49969460257865,19.0,25795.2352932377,4.512196770586143,0.5516014594346564,11.034628747155331,17.86541878462514,Design_B
P0033,Stim_2,CTA_Button,36.0,205.86448925906575,3176.961103168379,66.10640547594373,214.51909432719867,13.0,12218.731544941405,3.514249432609637,0.4029764762297478,19.652047710187432,20.122292115753808,Design_B
P0034,Stim_5,CTA_Button,10.0,122.28880139886166,216.86722075664943,2.265660853816037,171.63543371745237,16.0,5938.5622629202635,3.635468669768165,0.6909346881071144,7.381066353046892,20.40371131048611,Design_A
P0035,Stim_20,Content,23.0,82.96007147877273,507.35528419092174,183.32926300297416,63.43295640323177,20.0,5907.197095143514,4.442904922646137,0.2847977251888291,14.22768010964244,29.98966831834174,Design_B
P0036,Stim_14,Footer,17.0,167.96077349786776,3539.5092594986763,80.718745163024,66.43660266094092,21.0,9357.286469732677,4.2129897564147925,0.3981750751192335,2.5978685169172544,25.525630442313243,Design_A
P0037,Stim_6,Header,10.0,1091.4518726280937,734.1836986230223,25.964208338040848,139.25239177242662,14.0,9877.833836856507,3.0,1.040922302199989,1.2913019772347645,5.653133912140969,Design_B
P0038,Stim_11,Content,36.0,422.8042323459296,588.0931376696891,90.68556415117322,54.698433930153,14.0,2573.6676834703126,4.031132152111983,0.5079366332851095,14.948105721771299,15.045572099595361,Design_B
P0039,Stim_9,Navigation,15.0,526.1834008209627,1815.1193946943447,1946.6839310194553,628.4647236543474,17.0,45332.09911090266,4.406551690553327,0.18434578627806508,13.875813147975125,28.743942033834948,Control
P0040,Stim_1,Navigation,4.0,55.45030348150563,914.4973818096616,172.72043403410487,161.94663256880756,7.0,3644.0555431430053,4.82587703422082,0.5955112791206604,16.68349079944745,23.410408177457715,Control
