User_ID,Device_Type,Latitude,Longitude,Session_Timestamp,Gaze_Target,Interaction_Type,Task_Success,Distance_to_Target_m,Head_Orientation_XYZ,Latency_ms,Completion_Time_s,Cognitive_Load_Score
U0137,AR_Glasses,37.17436321113477,-122.3225699521762,2024-01-01 00:11:20,Object_A,Voice,1.0,0.9334119910270685,"(-0.02, -0.44, 0.14)",154.02156721019594,14.172476387347567,3.0
U0138,HTC_Vive,37.256346096774465,-121.79819774665745,2024-01-01 00:11:25,Avatar,Gaze,0.0,3.1276927931220357,"(-0.45, 0.97, -0.75)",94.5743096121404,22.133000920462525,3.0
U0139,AR_Glasses,37.084370665996346,-121.67458750226979,2024-01-01 00:11:30,Avatar,Pointer,1.0,1.2336053942226717,"(0.34, 0.17, 0.68)",123.2228902997196,24.806984097649185,3.0
U0140,HTC_Vive,37.12686711160168,-122.47088348675894,2024-01-01 00:11:35,Object_B,Voice,1.0,4.336893781922946,"(0.56, 0.53, 0.91)",58.18689058404758,20.895555950721388,3.0
U0141,Oculus_Quest,37.148867357396455,-122.37461305925935,2024-01-01 00:11:40,Object_B,Gaze,1.0,2.3488316716349615,"(0.38, -0.24, -0.35)",62.33164808177156,154.89086486932737,5.0
U0142,HTC_Vive,,-122.40034022813103,2024-01-01 00:11:45,Environment,Pointer,0.0,0.6620374241422532,"(0.67, 0.71, -0.69)",131.71827147178436,183.8733436519541,1.0
U0143,,37.95255335356429,-121.7355927449604,2024-01-01 00:11:50,Environment,Voice,1.0,0.7741768684919733,"(0.05, 0.89, 0.26)",169.56129506004018,49.73817214368293,5.0
U0144,HTC_Vive,37.169340841450136,-122.13894220185044,2024-01-01 00:11:55,Object_B,Gaze,1.0,0.1953709756569337,"(-0.06, -0.64, 0.71)",190.0634441780314,37.34929486866932,3.0
U0145,HTC_Vive,37.284034365303164,-121.55610485125695,2024-01-01 00:12:00,Avatar,Gesture,1.0,1.2490960958923283,"(-0.49, -0.15, -0.38)",69.67825791084478,58.43725719052821,3.0
U0146,Oculus_Quest,37.07108060349643,-121.9578862045605,2024-01-01 00:12:05,Avatar,Voice,1.0,0.6733499315847998,"(-0.32, -0.41, 0.04)",81.52186623415606,18.86355316441945,4.0
U0147,HTC_Vive,37.30912139917521,-122.16300347924509,2024-01-01 00:12:10,Object_B,Gaze,0.0,1.4461939710213052,"(-0.07, 0.45, 0.68)",178.5463593864704,61.8250752035022,3.0
U0148,HTC_Vive,37.533885108951644,-121.96609761100966,2024-01-01 00:12:15,Object_B,Gaze,1.0,4.987874958218776,"(0.04, 0.02, -0.15)",82.67734772397898,139.17788250173535,2.0
U0149,AR_Glasses,37.94484307766819,-121.93957454712648,2024-01-01 00:12:20,Environment,Gaze,1.0,1.3341246655167611,"(0.01, -0.35, 0.30)",64.56041439332633,39.0777047040299,5.0
U0150,HTC_Vive,37.25487831259271,-121.53438397450746,2024-01-01 00:12:25,Environment,Gaze,0.0,1.1980332485849168,"(0.28, 0.12, -0.09)",53.97999425948303,102.8642328475866,4.0
U0151,AR_Glasses,37.21261260939563,-122.12053388224892,2024-01-01 00:12:30,UI_Panel,Gesture,0.0,0.41766142835493264,"(0.99, 0.46, -0.14)",408.8400382854352,124.67479100132242,3.0
U0152,Oculus_Quest,37.972753354725626,-122.45385277633355,2024-01-01 00:12:35,Object_A,Voice,0.0,4.677899995630449,"(-0.27, 0.40, -0.98)",129.45924917155708,167.19524859719672,4.0
U0153,Oculus_Quest,37.42437581989031,-121.9043464731098,2024-01-01 00:12:40,Environment,Voice,1.0,3.00681370633302,"(-0.57, 0.32, 0.03)",88.60710573185915,22.46104874924399,1.0
U0154,AR_Glasses,37.86614641414539,-121.85738231027115,2024-01-01 00:12:45,Environment,Gesture,1.0,1.8351020629791792,"(-0.30, 0.69, -0.04)",161.91670539260045,59.19498967029696,4.0
U0155,AR_Glasses,37.1867400781785,-122.20704025723893,2024-01-01 00:12:50,UI_Panel,Voice,1.0,0.5890769315162417,"(0.62, 0.32, 0.18)",61.71315057116943,42.00081400019947,1.0
U0156,Oculus_Quest,37.820160500352685,-122.35052140026613,2024-01-01 00:12:55,UI_Panel,Pointer,1.0,22.338461405389317,"(0.66, -0.12, -0.20)",71.46919314713435,100.65125448897238,3.0
U0157,AR_Glasses,37.82876970988735,-121.64015065499622,2024-01-01 00:13:00,Object_B,Gesture,1.0,,"(0.87, 0.44, -0.43)",71.15443628206535,126.86698329109467,3.0
U0158,HTC_Vive,37.99625710608355,-121.94576936277501,2024-01-01 00:13:05,Object_B,Voice,0.0,3.4074043503823757,"(-0.14, 0.77, -0.92)",55.1276617650908,19.384538367331174,3.0
U0159,AR_Glasses,37.70014751751653,-122.25264277759247,2024-01-01 00:13:10,Object_B,Gesture,1.0,19.685137664189853,"(-0.24, -0.68, -0.65)",82.31708030890059,54.87418319728829,5.0
U0160,AR_Glasses,37.80623100900403,-121.78510529919753,2024-01-01 00:13:15,Avatar,Voice,1.0,1.4898781822725407,"(-0.83, -0.17, -0.00)",27.79198252074107,53.21256334310536,3.0
U0161,AR_Glasses,37.739511891571766,-122.39997146185672,2024-01-01 00:13:20,Avatar,,1.0,1.1655775940229773,"(0.34, 0.85, 0.43)",82.21868246243623,67.03715886191091,1.0
U0162,HTC_Vive,37.951846886449964,-122.19292559718701,2024-01-01 00:13:25,Object_A,Gaze,1.0,6.770146425197603,"(-0.85, 0.27, 0.80)",165.16516758281767,83.32595704536516,4.0
U0163,HTC_Vive,,-122.24393581672555,2024-01-01 00:13:30,Object_A,Gaze,1.0,1.9050499399315917,"(0.29, 0.04, -0.76)",150.570862256873,43.44669969981856,3.0
U0164,AR_Glasses,37.60053805342485,-121.98153389478902,2024-01-01 00:13:35,UI_Panel,Gesture,1.0,0.9915596995685005,"(0.96, 0.14, 0.85)",77.06393792587181,207.57235870676539,3.0
U0165,Oculus_Quest,37.24148060834248,-121.97227807657252,2024-01-01 00:13:40,Object_B,Pointer,0.0,2.949733785099783,"(0.14, 0.93, 0.88)",104.77688044429031,,3.0
U0166,Oculus_Quest,37.45712043626998,-121.59878235164996,2024-01-01 00:13:45,UI_Panel,,,1.2737019372293852,"(-0.48, -0.39, 0.94)",97.59937464517988,70.21554476714716,3.0
U0167,AR_Glasses,37.8272282956069,-122.29257089700488,2024-01-01 00:13:50,Avatar,Gesture,0.0,1.2569617853993134,"(-0.04, -0.54, 0.71)",155.93687874293636,61.72460533225127,3.0
U0168,Oculus_Quest,37.714684264931826,-122.33199732742403,2024-01-01 00:13:55,UI_Panel,Pointer,1.0,0.273030512294078,"(0.15, -0.71, 0.70)",30.46733881326969,91.15501357629314,4.0
U0169,AR_Glasses,37.28764548299236,-121.64041406127984,2024-01-01 00:14:00,Avatar,Voice,1.0,0.5200717837725845,"(-0.98, 0.06, -0.33)",92.42542889274834,51.55909066374078,4.0
U0170,HTC_Vive,37.96969624961314,-122.17395826165449,2024-01-01 00:14:05,Object_B,Gaze,1.0,1.0300999985579726,"(-0.15, 0.94, -0.44)",38.3542648741739,45.98898134332433,4.0
U0171,HTC_Vive,37.10195962925189,-121.65867455837662,2024-01-01 00:14:10,Environment,Voice,0.0,1.3374887202407384,"(0.84, 0.85, 0.21)",27.693496126575262,122.02525569682196,3.0
U0172,Oculus_Quest,37.45273644432096,-121.57405367167692,2024-01-01 00:14:15,Avatar,Gesture,0.0,5.613849401456659,"(-0.52, -0.28, -0.30)",55.673900643613536,154.51089784286552,4.0
U0173,HTC_Vive,37.907348466384214,-122.37010333126753,2024-01-01 00:14:20,Object_B,Gesture,0.0,3.167793545167715,"(0.18, -0.81, 0.87)",34.83295799486583,58.062928214722305,3.0
U0174,HTC_Vive,37.28817145100045,-121.7766247699166,2024-01-01 00:14:25,UI_Panel,Gesture,1.0,0.8739486082624625,"(0.03, 0.60, -0.41)",86.32915627113519,58.12285186921201,2.0
U0175,HTC_Vive,37.004003581924906,-122.13846763149974,2024-01-01 00:14:30,Avatar,Gaze,0.0,2.5199376850375734,"(0.63, 0.12, 0.07)",103.90491393479861,59.147338311858256,4.0
U0176,AR_Glasses,37.916225704956865,-121.57699804307605,2024-01-01 00:14:35,Avatar,Pointer,1.0,3.2037735948859414,,155.5497719442111,85.28468339843208,4.0
U0177,Oculus_Quest,37.49290447184627,-121.77058976600766,2024-01-01 00:14:40,Environment,Pointer,1.0,0.8344097947402677,"(0.31, 0.93, 0.03)",55.48648950006853,21.911162210787325,3.0
U0178,Oculus_Quest,37.87363672938025,-121.89325452155296,2024-01-01 00:14:45,Object_A,Voice,0.0,2.1597480928254824,"(0.69, -0.45, -0.21)",90.75965767138578,28.24296839292421,3.0
U0179,AR_Glasses,37.777253761634675,-121.94000293273528,2024-01-01 00:14:50,UI_Panel,Gaze,1.0,1.5104424670360714,"(-0.47, 0.89, -0.57)",73.0211512447233,31.074113288569794,3.0
U0180,Oculus_Quest,37.05026262319497,-121.9728368204964,2024-01-01 00:14:55,Object_B,Gaze,1.0,0.9235481790395842,"(0.60, -0.32, -0.52)",228.24639726915225,132.1582823185607,1.0
U0181,Oculus_Quest,37.09589978987769,-122.42685619469499,2024-01-01 00:15:00,Object_B,Pointer,1.0,0.8430900727942754,"(-0.12, -0.11, -0.20)",212.40307174684997,23.859313550688857,3.0
U0182,AR_Glasses,37.36371406376569,-122.08903395498594,2024-01-01 00:15:05,Object_B,Gaze,1.0,0.4867936843381884,"(0.56, 0.93, 0.74)",164.61342083157888,70.52229230299851,
U0183,HTC_Vive,37.599868672040614,-121.57041032565391,2024-01-01 00:15:10,Environment,Gesture,1.0,5.47436372856686,"(-0.21, -0.50, -0.24)",59.07761276553952,31.33886648635126,4.0
U0184,Oculus_Quest,37.46563348053588,-122.25965721006338,2024-01-01 00:15:15,Object_A,Voice,0.0,0.9758705116447121,"(-0.47, 0.53, -0.33)",38.55707479949694,165.2245086243709,3.0
U0185,,37.691960009584655,-122.49337311176951,2024-01-01 00:15:20,Object_A,Gaze,1.0,1.3612588861528916,"(0.54, -0.94, 0.70)",100.54376219746929,51.79647250209968,1.0
U0186,HTC_Vive,37.84972345799217,-122.39760446271703,2024-01-01 00:15:25,Object_B,Gesture,1.0,0.508918354592438,"(-0.99, -0.80, 0.26)",47.62676638073379,46.36110708581082,4.0
U0187,HTC_Vive,37.350129024895885,-121.65201548149592,2024-01-01 00:15:30,Environment,Gesture,1.0,5.647676873685629,"(-0.36, 0.56, 0.01)",142.11911008781163,29.63773634994663,4.0
U0188,Oculus_Quest,37.309304089229094,-122.16349986373386,2024-01-01 00:15:35,Object_A,Pointer,0.0,0.7455465884201717,"(0.84, -0.75, -0.94)",41.796469686361135,38.05883726657523,4.0
U0189,Oculus_Quest,37.365096591759986,-121.6996355180867,,Object_A,Gaze,1.0,7.361960150170885,"(0.99, 0.47, -0.76)",198.94685556500755,36.16819004513975,3.0
U0190,HTC_Vive,37.74880617932337,-121.62628903962776,2024-01-01 00:15:45,Object_B,Voice,1.0,3.7376986109252424,"(0.27, 0.89, 0.34)",50.25120566582227,37.55124045418777,4.0
U0191,Oculus_Quest,37.5795055084855,-121.51172908362422,2024-01-01 00:15:50,Environment,Pointer,1.0,0.5249600549563246,"(-0.66, -0.34, -0.46)",17.446855225163066,62.345199895986894,3.0
U0192,HTC_Vive,37.60851503998746,-122.33509761347845,2024-01-01 00:15:55,UI_Panel,Gaze,0.0,6.205362337373933,"(-0.54, -0.29, 0.35)",178.78568541348918,67.25862712582247,4.0
U0193,AR_Glasses,37.77293169230779,-122.07751306520996,2024-01-01 00:16:00,Object_B,Gaze,0.0,1.529622446445685,"(0.50, -0.51, -0.21)",41.93554705976606,192.84628476081514,3.0
U0194,Oculus_Quest,37.52185848571467,-121.93965196407032,2024-01-01 00:16:05,Object_B,Voice,1.0,0.48519323368198775,"(-0.43, 0.52, 0.22)",96.339278118667,37.3040860990295,3.0
U0195,HTC_Vive,37.238311779660826,-121.94046047130811,2024-01-01 00:16:10,Object_A,Pointer,1.0,2.2499912876323216,"(0.89, -0.16, -0.70)",95.40256457251752,106.1421987467588,3.0
U0196,HTC_Vive,37.65938262142369,-122.04352939565393,2024-01-01 00:16:15,Environment,Pointer,1.0,0.3709425562301767,"(-0.31, 0.03, -0.60)",208.4451073374609,32.66853102172982,3.0
U0197,HTC_Vive,37.2088461234504,-121.71292406449678,2024-01-01 00:16:20,Environment,Pointer,1.0,1.7005188424814053,"(0.35, 0.07, 0.43)",180.23380059987625,26.856538324134085,1.0
U0198,AR_Glasses,37.918808303718066,-121.95923111913424,2024-01-01 00:16:25,Environment,Gesture,1.0,2.4662929781556104,"(-0.64, 0.21, 0.19)",48.3288250731946,,3.0
U0199,Oculus_Quest,37.11960507962927,-121.50594899166033,2024-01-01 00:16:30,Environment,Gaze,1.0,0.4910276151809129,"(0.45, 0.73, -0.22)",82.4478042615693,121.38341717342703,3.0
U0200,AR_Glasses,37.85262923109497,-122.23721906797087,2024-01-01 00:16:35,Object_A,Pointer,1.0,2.2491155075240377,"(0.49, -0.59, 0.51)",43.882883572467655,62.20154249447374,4.0
U0201,Oculus_Quest,37.40158752525899,-122.36608627341192,2024-01-01 00:16:40,UI_Panel,Gaze,0.0,2.886018516729753,"(0.64, -0.37, -0.47)",298.43972696104044,,3.0
U0202,Oculus_Quest,37.96346836417475,-122.39539911613258,2024-01-01 00:16:45,Object_A,Gesture,0.0,,"(-0.18, 0.63, 0.43)",112.81548800317381,47.44386468845224,4.0
U0203,HTC_Vive,37.910967280096415,-121.91471348559425,2024-01-01 00:16:50,Avatar,Pointer,1.0,5.742577953149636,"(0.46, 0.85, -0.79)",52.14230023444791,71.61388092951081,5.0
U0204,HTC_Vive,37.75919628682516,-121.66398844161428,2024-01-01 00:16:55,Object_A,Gaze,1.0,2.020463431249078,"(-0.51, 0.48, -0.07)",40.17890891860049,19.653270317006864,3.0
U0205,,37.726316746706004,-121.73399526901545,2024-01-01 00:17:00,Object_A,Gaze,1.0,0.8498522893700159,"(-0.00, -0.26, -1.00)",191.30486096012615,26.248699661623792,2.0
U0206,Oculus_Quest,37.29838284131268,-122.3554903726928,2024-01-01 00:17:05,Object_A,Voice,1.0,2.1529774378749145,"(-0.34, 0.96, -0.28)",93.3472819646846,36.81184524177661,3.0
U0207,Oculus_Quest,37.48497746001645,-121.98361562237491,2024-01-01 00:17:10,Object_A,Voice,1.0,3.6887412517183145,"(0.58, -0.95, -0.33)",119.97926192605266,,3.0
U0208,HTC_Vive,37.61948222047659,-121.91975022333071,2024-01-01 00:17:15,Avatar,Pointer,1.0,6.8562121248537595,"(-0.84, 0.77, -0.42)",109.76495566439924,49.07941405010952,3.0
U0209,AR_Glasses,37.77643054603042,,,Object_A,Gaze,1.0,1.776625552594028,"(-0.81, -0.37, -0.06)",211.20964740141406,46.25028317391513,4.0
U0210,Oculus_Quest,37.46034521686132,-121.58684951393995,2024-01-01 00:17:25,Object_A,Gaze,1.0,19.94458004484479,"(-0.69, 0.28, -0.14)",21.092738721413102,48.405634664754274,3.0
U0211,HTC_Vive,37.07007052572326,-121.64332754847598,2024-01-01 00:17:30,Object_A,Pointer,1.0,0.310268457359046,"(-0.39, 0.83, 0.37)",307.74283918162024,65.2892307515602,2.0
,HTC_Vive,37.262991514366135,-121.60906564860935,2024-01-01 00:17:35,Avatar,Voice,1.0,0.42546799345092196,"(0.64, -0.39, 0.39)",79.43222830333515,116.11829341079817,3.0
U0213,Oculus_Quest,37.534545366784855,-122.35671132753689,2024-01-01 00:17:40,Object_A,Voice,1.0,6.658846103622084,"(-0.77, 0.56, -0.80)",88.8596860054451,20.792273472433415,5.0
U0214,HTC_Vive,37.65566980903564,-121.62911454468207,2024-01-01 00:17:45,Object_B,Pointer,1.0,1.899670125016786,"(0.91, -0.64, 0.61)",79.04568639634851,16.468431569664233,4.0
U0215,HTC_Vive,37.08870743462486,-122.20065199135223,2024-01-01 00:17:50,Avatar,Gaze,1.0,3.0517540637374356,"(-0.57, 0.06, -0.87)",166.53857943598663,21.723992232826657,4.0
U0216,Oculus_Quest,37.655615607152505,-121.75977905295795,2024-01-01 00:17:55,Object_B,Gesture,1.0,1.2246360315939504,"(-0.81, 0.87, 0.44)",57.031823804041714,145.4035553908808,3.0
U0217,HTC_Vive,37.8425074848588,-122.31500955189837,2024-01-01 00:18:00,Object_B,Pointer,1.0,5.257711798487242,"(-0.18, 0.01, 0.35)",67.92967252837136,56.2973065135926,4.0
U0218,HTC_Vive,37.903187664102695,-122.36324517700815,2024-01-01 00:18:05,Environment,Voice,0.0,0.6113584176858312,,228.21478961886666,115.85833355432447,5.0
U0219,AR_Glasses,37.49948964596911,-122.40353782954767,2024-01-01 00:18:10,Object_A,Pointer,1.0,0.9106727011356375,"(-0.04, 0.20, 0.23)",196.25766990119067,90.77659797817311,3.0
U0220,Oculus_Quest,37.97201957769711,-122.18318302271605,2024-01-01 00:18:15,Environment,Gesture,1.0,5.529840878566922,"(-0.19, 0.17, 0.28)",93.20536293785025,62.41167552453121,2.0
U0221,HTC_Vive,37.613445948647374,-122.07682232807646,2024-01-01 00:18:20,Avatar,Gesture,1.0,3.77501836295688,"(0.19, 0.17, 0.28)",209.10940090619778,23.84684406851529,3.0
U0222,Oculus_Quest,37.41642072295342,-121.6081079889433,2024-01-01 00:18:25,Object_B,Gesture,1.0,2.0118798269626645,"(0.77, 0.48, 0.70)",89.51872044166527,87.31252669213825,2.0
U0223,Oculus_Quest,37.57597600484486,-121.66138966545503,2024-01-01 00:18:30,Object_A,Voice,1.0,2.999663368449502,"(-0.68, 0.68, -0.06)",31.5654208737532,40.56552236456946,5.0
U0224,Oculus_Quest,37.36506250481729,-121.82748673702315,2024-01-01 00:18:35,Avatar,Gaze,1.0,8.618485948666871,"(-0.66, -0.56, 0.12)",79.30154796944844,61.739873778867015,4.0
U0225,HTC_Vive,37.62447099835199,-122.39865864621096,2024-01-01 00:18:40,Avatar,Gesture,1.0,4.8480608971217025,"(-0.16, -0.75, -0.75)",78.71327745154677,57.367691585569084,4.0
U0226,HTC_Vive,37.73956319464026,-121.58031977359046,2024-01-01 00:18:45,Avatar,Voice,1.0,0.40688958400906894,,156.37584902018563,79.32399016564621,3.0
U0227,AR_Glasses,,-121.9437607562938,2024-01-01 00:18:50,Object_B,Gesture,1.0,3.2979941120533933,"(-0.72, 0.31, 0.44)",66.62533866934912,51.89873230448447,4.0
U0228,HTC_Vive,37.565776245096274,-121.88388258138116,2024-01-01 00:18:55,Object_B,Gesture,0.0,5.486262149764643,"(0.49, 0.81, -0.48)",52.60303419461042,49.46213826239794,3.0
U0229,HTC_Vive,37.995873438277286,-122.29421864616386,2024-01-01 00:19:00,Object_B,Gesture,1.0,0.983028311521175,"(0.83, 0.21, -0.07)",69.54403281455514,55.485682710625646,3.0
U0230,Oculus_Quest,37.16372009092695,-121.65501022561418,2024-01-01 00:19:05,Avatar,Gesture,1.0,36.463305695950616,"(0.12, -0.97, -0.40)",68.1675973755137,140.52745400273193,2.0
U0231,AR_Glasses,37.88029925967803,-121.61310729987433,2024-01-01 00:19:10,Avatar,Voice,0.0,6.642577065867795,"(-0.15, 0.72, -0.63)",57.60589189347577,20.523014241415808,3.0
U0232,AR_Glasses,37.21597688031238,-121.72715282260639,2024-01-01 00:19:15,Avatar,Gesture,1.0,1.6987402669999148,"(-0.13, 0.47, 0.02)",192.09526397711588,29.056614361076896,3.0
U0233,HTC_Vive,37.28127973090701,-122.08552102425706,2024-01-01 00:19:20,Object_A,Gesture,1.0,1.1836550787512452,"(-0.42, 0.15, 0.75)",90.31666762223122,120.0392372663526,3.0
U0234,HTC_Vive,37.54488703450466,-122.06349930061835,2024-01-01 00:19:25,Avatar,Pointer,0.0,1.7403747613957259,"(0.53, 0.22, -0.69)",146.600460158869,42.23649654188844,2.0
U0235,Oculus_Quest,37.54996800936547,-121.9509484807136,2024-01-01 00:19:30,UI_Panel,Gesture,1.0,1.4092700616962506,"(-0.67, -0.36, -0.71)",76.95686364420109,14.22751291099113,4.0
U0236,AR_Glasses,37.65095215804034,-122.36672303816015,2024-01-01 00:19:35,Environment,Voice,1.0,0.4947121164120934,"(-0.29, 0.40, -0.73)",35.290322391037144,85.67099346431431,4.0
U0237,AR_Glasses,37.75060118794767,-121.62505925072318,2024-01-01 00:19:40,Environment,Voice,0.0,3.537880696938051,"(0.09, -0.89, -0.04)",38.338121747839345,93.83292086423157,4.0
U0238,HTC_Vive,37.886220292210666,-121.98425548618076,2024-01-01 00:19:45,UI_Panel,Gaze,1.0,0.5480169356802196,"(-0.06, 0.76, 0.78)",,141.961468985174,3.0
U0239,AR_Glasses,37.78748126056379,-122.32174333250569,2024-01-01 00:19:50,UI_Panel,Pointer,1.0,0.267065608993254,"(0.61, -0.67, 0.83)",55.59443409400366,66.92377008555852,2.0
U0240,HTC_Vive,37.69590938846962,-122.08992808306952,2024-01-01 00:19:55,Avatar,Gaze,0.0,0.8060525131279962,"(0.45, -0.40, -0.40)",64.29123493663309,48.38551965123458,4.0
U0241,AR_Glasses,37.10426803328241,-121.58800181379483,2024-01-01 00:20:00,Avatar,Pointer,1.0,0.26888280698594114,"(0.59, -0.71, -0.27)",56.50059156876901,36.3615251750841,4.0
U0242,HTC_Vive,37.87128546801376,-122.24664441387945,2024-01-01 00:20:05,Object_A,Voice,0.0,1.4162858954680848,"(0.33, -0.56, -0.99)",117.88273385667216,147.00090288445634,2.0
U0243,HTC_Vive,37.56242049587334,-121.62845302910547,2024-01-01 00:20:10,Avatar,Voice,1.0,2.6734592738161487,"(-0.43, -0.70, 0.02)",117.43633796750441,65.27511580837201,4.0
U0244,AR_Glasses,37.89722373206418,-122.17000966934646,2024-01-01 00:20:15,Object_A,Gaze,1.0,1.2146722699360872,"(-0.12, 0.70, -0.37)",59.95059135731546,85.52883377958644,3.0
U0245,Oculus_Quest,37.35187503099634,-122.12812002408079,2024-01-01 00:20:20,Avatar,Pointer,1.0,0.6210182503742836,"(-0.79, 0.42, 0.60)",50.67489485902537,139.24749791535075,2.0
U0246,HTC_Vive,37.36340566223447,-122.31706290253409,2024-01-01 00:20:25,Object_B,Gesture,0.0,,"(-0.94, -0.44, -0.15)",34.39690138290233,97.42190225598186,4.0
U0247,Oculus_Quest,37.58596513060985,-121.75503640150404,2024-01-01 00:20:30,Environment,Gaze,0.0,7.665344927498786,"(-0.54, 0.18, 0.94)",40.51497134598621,87.6467989880878,5.0
U0248,Oculus_Quest,37.58116875532711,-122.33946741505858,2024-01-01 00:20:35,Object_A,Voice,0.0,3.8197246646976084,"(-0.26, 0.72, -0.27)",103.95212904407525,42.67210664781532,2.0
U0249,HTC_Vive,37.07184565216764,-121.6373548646791,2024-01-01 00:20:40,Object_A,Gesture,0.0,1.3127507866273767,"(0.91, 0.33, 0.53)",80.32096836317949,40.61861826221629,5.0
U0250,HTC_Vive,37.66573972682376,-122.04934079125513,2024-01-01 00:20:45,UI_Panel,Voice,1.0,0.6072882529180706,"(-0.17, 0.20, 0.58)",74.5358359618269,44.475239645824054,5.0
U0251,HTC_Vive,,-122.423330553864,2024-01-01 00:20:50,Object_B,Gaze,1.0,5.931026644827576,"(0.58, -0.05, -0.67)",521.1658344827883,36.34452901599567,2.0
U0252,AR_Glasses,37.52163921351406,-122.06529133730666,2024-01-01 00:20:55,Object_A,Gaze,0.0,0.8927639323592393,"(0.65, -0.48, 0.11)",78.66006334881138,82.54884663871918,4.0
U0253,AR_Glasses,37.95248199490552,-121.83605657229172,2024-01-01 00:21:00,UI_Panel,Gesture,0.0,10.54602812193332,"(0.53, 0.24, -0.79)",49.51671802493231,30.911768216259457,4.0
U0254,HTC_Vive,37.91033767374021,-122.10391713651447,2024-01-01 00:21:05,UI_Panel,Pointer,1.0,2.510428337256958,,196.93262097347952,60.52672289984641,4.0
U0255,Oculus_Quest,37.76540895053681,-122.03340458952927,2024-01-01 00:21:10,Object_B,Voice,0.0,1.6477563320718502,"(1.00, 0.87, -0.66)",122.24731016592979,137.9466101023983,4.0
U0256,AR_Glasses,37.06043078630616,-121.6722631056837,2024-01-01 00:21:15,Environment,Pointer,1.0,1.1369693094722253,"(-0.51, 0.91, -0.40)",84.7249289215748,96.7119437748523,2.0
U0257,Oculus_Quest,37.13305769105023,-122.28876708338315,2024-01-01 00:21:20,Object_A,Gaze,1.0,0.5745925169973998,"(-0.29, -0.20, -0.55)",117.74240429150954,49.25425993907989,3.0
U0258,HTC_Vive,37.401572935083294,-122.3134671843982,2024-01-01 00:21:25,,Voice,1.0,3.3657825708962577,"(-0.84, 0.42, -0.25)",,20.71447218703143,3.0
U0259,HTC_Vive,37.1018520898827,,2024-01-01 00:21:30,Avatar,Gesture,1.0,10.623887649696186,"(0.03, -0.36, -0.14)",92.75115354141452,43.77586480316267,1.0
U0260,HTC_Vive,37.19660896276149,-122.15905159458443,2024-01-01 00:21:35,Avatar,Gesture,1.0,1.3851609949407204,"(-0.64, 0.86, -0.94)",69.8331727400118,8.897924138471199,3.0
U0261,Oculus_Quest,37.16707144306422,-122.04995931412193,2024-01-01 00:21:40,Object_A,Gesture,0.0,1.804869900171168,"(-0.70, -0.30, -0.22)",120.04513463183267,237.05051509589606,2.0
U0262,Oculus_Quest,37.175218534570895,-122.14541614775383,2024-01-01 00:21:45,Environment,Gesture,0.0,0.5172095798203884,"(0.58, 0.84, 0.16)",87.05522620534609,41.22008997682759,5.0
U0263,AR_Glasses,37.718305174240946,-121.60207282048238,2024-01-01 00:21:50,Environment,Gaze,1.0,1.4803327462873361,,45.8286164418075,33.113255599840166,4.0
U0264,AR_Glasses,37.785685128586415,-121.95133839448545,,Environment,Gaze,1.0,3.7225639732265945,"(0.21, -0.28, -0.80)",178.17253104321682,175.47243095273242,3.0
U0265,HTC_Vive,37.031839554126286,-121.66793491993214,2024-01-01 00:22:00,Avatar,Gaze,0.0,,"(0.60, -0.31, -0.05)",187.73499708091813,227.25140685764754,3.0
U0266,HTC_Vive,37.42141564585828,-121.63884755478406,2024-01-01 00:22:05,UI_Panel,Pointer,0.0,,"(-0.78, -0.31, 0.77)",94.92298291539677,53.32547012155968,2.0
U0267,Oculus_Quest,37.280316354782336,-121.95348089829312,2024-01-01 00:22:10,Avatar,Gesture,1.0,0.21506193142583677,"(0.24, -0.06, -0.35)",102.46314566898971,33.57684806494689,1.0
U0268,Oculus_Quest,37.892212747992225,-122.35903549940382,2024-01-01 00:22:15,Object_B,Voice,1.0,,"(0.24, -0.29, -0.90)",27.768744494567986,228.59371879063568,5.0
U0269,HTC_Vive,37.72855169864475,-122.20770168463987,2024-01-01 00:22:20,UI_Panel,Gaze,1.0,1.8940684820204632,"(-0.45, -0.50, -0.10)",,67.47564165506675,3.0
U0270,AR_Glasses,37.42922986634305,-121.88125020412703,2024-01-01 00:22:25,UI_Panel,Voice,1.0,1.1779044511130186,"(0.43, -0.64, -0.32)",40.51907273814642,90.48835226804417,
U0271,,37.5002514671888,-121.93200368515961,2024-01-01 00:22:30,UI_Panel,,1.0,0.8242167309586796,"(0.87, 0.21, -0.40)",130.71405881056458,74.02680672140539,4.0
U0272,Oculus_Quest,37.99524916596528,-122.10351623833539,2024-01-01 00:22:35,Object_A,Gaze,1.0,1.10023343421397,"(0.27, 0.79, 0.96)",83.06022830330734,28.558647713332864,2.0
U0273,Oculus_Quest,37.75964116444897,-121.85032443939744,2024-01-01 00:22:40,Environment,Gesture,1.0,1.1072370218570775,"(0.97, -0.21, 0.65)",59.4385783762738,59.17576710652449,3.0
U0274,Oculus_Quest,37.77611935898742,-122.04031745445542,2024-01-01 00:22:45,UI_Panel,Gesture,1.0,1.06449459685439,"(-0.11, 0.82, 0.50)",37.422910369339775,47.52196187615464,3.0
